utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
1793,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,191,24.833,tails .,leather .,wombles .,put some straight bits on .,not far away is it ? put some straight bits on .,can't be can it ? not far away is it ? put some straight bits on .
1794,Gail,4,bendy bits .,bendy bits .,2,2,3,3,3,3,2,Gail/020025.cha,209,24.833,grasshopper stair .,couple feels .,seaplane blitzen .,have some bendy bits now .,yeah . have some bendy bits now .,all the straight bits are used up . yeah . have some bendy bits now .
1795,Gail,4,what's this ?,what's this ?,2,3,2,2,2,2,2,Gail/020025.cha,215,24.833,kicked stamp ?,zaygazaygalzayga q ?,petunia foun'em ?,mhm .,have some bendy bits now . mhm .,yeah . have some bendy bits now . mhm .
1796,Gail,4,no .,no .,1,1,1,1,1,1,1,Gail/020025.cha,224,24.833,second .,oughtoh .,goldibear .,that's no good is it ?,oh . that's no good is it ?,mhm . oh . that's no good is it ?
1797,Gail,4,Mummy do it [= means Mummy can't do it] .,Mummy do it .,3,3,4,4,4,4,3,Gail/020025.cha,233,24.833,gobble hockey whisk .,photos golden poncho .,guns ugboat scrape .,doesn't join .,no . doesn't join .,that's no good is it ? no . doesn't join .
1798,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,250,24.833,benny's .,topart .,banders .,we'll just have him going into the siding .,will this do look ? we'll just have him going into the siding .,. will this do look ? we'll just have him going into the siding .
1799,Gail,4,sorry .,sorry .,1,1,2,2,2,2,1,Gail/020025.cha,253,24.833,bathtub .,radish .,tesco's .,we'll just have him going into the siding .,will this do look ? we'll just have him going into the siding .,. will this do look ? we'll just have him going into the siding .
1800,Gail,4,mhm .,mhm .,1,1,1,1,1,1,1,Gail/020025.cha,292,24.833,nanna .,paintings .,darrel .,what a clever one Mummy's built .,you could end up in here . what a clever one Mummy's built .,tell you what . you could end up in here . what a clever one Mummy's built .
1801,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,304,24.833,sweeping .,tailgate .,manchego .,you have a go with it now then .,right . you have a go with it now then .,hasn't she ? right . you have a go with it now then .
1802,Gail,4,++ controllers .,controllers .,1,1,3,3,3,3,1,Gail/020025.cha,325,24.833,umbrellas .,longer .,cupcakes .,two .,what've we got here ? two .,here look . what've we got here ? two .
1803,Gail,4,standing up .,standing up .,2,3,3,3,3,3,2,Gail/020025.cha,337,24.833,gallop stair .,michaela each .,doctor somes .,shall we put them on the roof here ?,two . shall we put them on the roof here ?,two controllers . two . shall we put them on the roof here ?
1804,Gail,4,another one .,another one .,2,2,4,4,4,4,2,Gail/020025.cha,343,24.833,posey triangles .,vite shoveling .,lazybones wicked .,they are standing up .,shall we put them on the roof here ? they are standing up .,two . shall we put them on the roof here ? they are standing up .
1805,Gail,4,xxx .,.,0,0,0,0,0,0,0,Gail/020025.cha,364,24.833,.,.,.,who's he ?,oh no . who's he ?,think we've lost some people . oh no . who's he ?
1806,Gail,4,no .,no .,1,1,1,1,1,1,1,Gail/020025.cha,380,24.833,tel .,sweetcorns .,dodo .,is he ?,he's the engineer . is he ?,is he . he's the engineer . is he ?
1807,Gail,4,trains .,trains .,1,1,1,1,1,1,1,Gail/020025.cha,392,24.833,trough .,sister's .,jammed .,for fixing the trains .,he's got a spanner look . for fixing the trains .,what is he then ? he's got a spanner look . for fixing the trains .
1808,Gail,4,guard .,guard .,1,1,1,1,1,1,1,Gail/020025.cha,401,24.833,tushies .,sparkle .,rustle .,the guard ?,and what what do you think he is ? the guard ?,for fixing the trains . and what what do you think he is ? the guard ?
1809,Gail,4,guard .,guard .,1,1,1,1,1,1,1,Gail/020025.cha,410,24.833,fine .,grasspopper .,dove .,don't know if he is actually .,guard . don't know if he is actually .,the guard ? guard . don't know if he is actually .
1810,Gail,4,in train .,in train .,2,2,2,2,2,2,2,Gail/020025.cha,419,24.833,tights bottoms .,attention ov .,heff oops .,do you think he's the one that waves the flag and blows a whistle ?,you think he's the guard do you ? do you think he's the one that waves the flag and blows a whistle ?,don't know if he is actually . you think he's the guard do you ? do you think he's the one that waves the flag and blows a whistle ?
1811,Gail,4,sitting on it .,sitting on it .,3,4,4,4,4,4,3,Gail/020025.cha,431,24.833,we've dots reading .,mixers growl notebook .,ramp brush unlucky .,he mends the train .,and now the train can go . he mends the train .,yeah ? and now the train can go . he mends the train .
1812,Gail,4,person .,person .,1,1,2,2,2,2,1,Gail/020025.cha,440,24.833,humm .,byes .,jingler .,what do you think this lady is ?,and what's that . what do you think this lady is ?,he mends the train . and what's that . what do you think this lady is ?
1813,Gail,4,stand up there .,stand up there .,3,3,3,4,3,3,3,Gail/020025.cha,447,24.833,gromit zigzagged sniffing .,bronwyn buh come .,tale mile bogu .,.,a person . .,what do you think this lady is ? a person . .
1814,Gail,4,this stand up .,this stand up .,3,3,3,3,3,3,3,Gail/020025.cha,456,24.833,yaya dodies spinner .,waters laughy cranes .,becomes malificent tad .,she's a passenger isn't she ?,is she . she's a passenger isn't she ?,. is she . she's a passenger isn't she ?
1815,Gail,4,xxx .,.,0,0,0,0,0,0,0,Gail/020025.cha,462,24.833,.,.,.,are they all gonna stand up ?,she's a passenger isn't she ? are they all gonna stand up ?,is she . she's a passenger isn't she ? are they all gonna stand up ?
1816,Gail,4,that .,that .,1,1,1,1,1,1,1,Gail/020025.cha,463,24.833,aran .,save .,hyacinths .,are they all gonna stand up ?,she's a passenger isn't she ? are they all gonna stand up ?,is she . she's a passenger isn't she ? are they all gonna stand up ?
1817,Gail,4,that one .,that one .,2,2,2,2,2,2,2,Gail/020025.cha,466,24.833,radido raccoons .,cinderellas spellery .,grader cutters .,are they all gonna stand up ?,she's a passenger isn't she ? are they all gonna stand up ?,is she . she's a passenger isn't she ? are they all gonna stand up ?
1818,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,484,24.833,driver .,pleaded .,brownies .,you make the train go round .,now . you make the train go round .,right . now . you make the train go round .
1819,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,492,24.833,spout .,she's .,thingamajig .,that's Thomas isn't it ?,you make the train go round . that's Thomas isn't it ?,now . you make the train go round . that's Thomas isn't it ?
1820,Gail,4,crashed [<] .,crashed .,1,2,2,2,2,2,1,Gail/020025.cha,498,24.833,humming [<] .,briefcase [<] .,inks [<] .,yes .,that's Thomas isn't it ? yes .,you make the train go round . that's Thomas isn't it ? yes .
1821,Gail,4,Percy [* 0is] coming down .,Percy coming down .,3,4,5,5,5,5,3,Gail/020025.cha,513,24.833,join bedtime bouncing .,fantasy waste milking .,honk poisony signs .,yes .,that's right . yes .,what face does Thomas make when he crashes ? that's right . yes .
1822,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,525,24.833,frogs .,nemo .,waggly .,is he ?,is he going to crash into Thomas ? is he ?,is Percy coming down ? is he going to crash into Thomas ? is he ?
1823,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,528,24.833,snooze .,philadelphia .,truck .,is he ?,is he going to crash into Thomas ? is he ?,is Percy coming down ? is he going to crash into Thomas ? is he ?
1824,Gail,4,Percy .,Percy .,1,1,2,2,2,2,1,Gail/020025.cha,537,24.833,park .,eep .,lining .,oh dear .,dear . oh dear .,is he ? dear . oh dear .
1825,Gail,4,back .,back .,1,1,1,1,1,1,1,Gail/020025.cha,546,24.833,billie's .,vet's .,ewy .,hm ?,he was a bit careless wasn't he Percy ? hm ?,oh dear . he was a bit careless wasn't he Percy ? hm ?
1826,Gail,4,Thomas .,Thomas .,1,1,2,2,2,2,1,Gail/020025.cha,549,24.833,pumpkin's .,ninie .,squealed .,hm ?,he was a bit careless wasn't he Percy ? hm ?,oh dear . he was a bit careless wasn't he Percy ? hm ?
1827,Gail,4,back &~a Thomas .,back Thomas .,2,2,3,3,3,3,2,Gail/020025.cha,552,24.833,malt smoked .,marched pecker .,practice shoveling .,hm ?,he was a bit careless wasn't he Percy ? hm ?,oh dear . he was a bit careless wasn't he Percy ? hm ?
1828,Gail,4,Gail do it .,Gail do it .,3,3,3,3,3,3,3,Gail/020025.cha,588,24.833,color's inviting sweets .,snuggly solo spiberus .,bubbles pierre mucky .,oh .,the magnet . oh .,can you see ? the magnet . oh .
1829,Gail,4,going up .,going up .,2,3,2,2,2,2,2,Gail/020025.cha,597,24.833,sevens treet .,crumple waldron .,horses what're .,no .,not a very impressive trick is it ? no .,oh . not a very impressive trick is it ? no .
1830,Gail,4,down .,down .,1,1,1,1,1,1,1,Gail/020025.cha,600,24.833,belong .,foal .,yippie .,no .,not a very impressive trick is it ? no .,oh . not a very impressive trick is it ? no .
1831,Gail,4,up .,up .,1,1,1,1,1,1,1,Gail/020025.cha,603,24.833,jay .,roars .,gumma .,no .,not a very impressive trick is it ? no .,oh . not a very impressive trick is it ? no .
1832,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,609,24.833,pail .,holds .,jum .,what's that putting the carriage on ?,no . what's that putting the carriage on ?,not a very impressive trick is it ? no . what's that putting the carriage on ?
1833,Gail,4,whoops .,whoops .,1,1,1,1,1,1,1,Gail/020025.cha,612,24.833,tea .,bloopie .,perfectly .,what's that putting the carriage on ?,no . what's that putting the carriage on ?,not a very impressive trick is it ? no . what's that putting the carriage on ?
1834,Gail,4,whoops .,whoops .,1,1,1,1,1,1,1,Gail/020025.cha,617,24.833,curls .,lastname .,recorder .,.,what's that putting the carriage on ? .,no . what's that putting the carriage on ? .
1835,Gail,4,Caroline do it .,Caroline do it .,3,3,5,6,5,5,3,Gail/020025.cha,620,24.833,doorway rascal presents .,huhlala shark's gate's .,phones screws bunga .,.,what's that putting the carriage on ? .,no . what's that putting the carriage on ? .
1836,Gail,4,Caroline do it .,Caroline do it .,3,3,5,6,5,5,3,Gail/020025.cha,623,24.833,oi fuss clicks .,drills wonder split .,ribbet dipsy tailor .,.,what's that putting the carriage on ? .,no . what's that putting the carriage on ? .
1837,Gail,4,Caroline do it .,Caroline do it .,3,3,5,6,5,5,3,Gail/020025.cha,626,24.833,manchester stop backwards .,yuv soxy grub .,this's cargo drops .,.,what's that putting the carriage on ? .,no . what's that putting the carriage on ? .
1838,Gail,4,Thomas on .,Thomas on .,2,2,3,3,3,3,2,Gail/020025.cha,632,24.833,you'll r .,paintingman courtin .,untied stirs .,.,what's that putting the carriage on ? .,no . what's that putting the carriage on ? .
1839,Gail,4,xxx Thomas +/.,Thomas .,1,2,2,2,2,2,1,Gail/020025.cha,635,24.833,leeds +/.,motorbikes +/.,aten +/.,.,what's that putting the carriage on ? .,no . what's that putting the carriage on ? .
1840,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,641,24.833,letters .,tut .,waked .,join Thomas with the carriage ?,. join Thomas with the carriage ?,what's that putting the carriage on ? . join Thomas with the carriage ?
1841,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,647,24.833,cooled .,rid .,thingies .,you mean like that ?,join Thomas with the carriage ? you mean like that ?,. join Thomas with the carriage ? you mean like that ?
1842,Gail,4,Percy go on it .,Percy go on it .,4,4,5,5,5,5,4,Gail/020025.cha,657,24.833,easy pecker bees gasoline .,cups david's broccoli badge .,titan mushing bathingsuit naz .,.,done . .,there you are . done . .
1843,Gail,4,that way .,that way .,2,2,2,2,2,2,2,Gail/020025.cha,693,24.833,bot sick .,tables ticking .,roundabouts whisper .,can you get them on the track ?,he's pushing the carriage . can you get them on the track ?,there you are . he's pushing the carriage . can you get them on the track ?
1844,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,702,24.833,bundle .,kitty's .,flipper .,what's that bit there ?,mhm . what's that bit there ?,can you get them on the track ? mhm . what's that bit there ?
1845,Gail,4,whoops .,whoops .,1,1,1,1,1,1,1,Gail/020025.cha,723,24.833,gate's .,teabag .,paintin .,there .,that piece of wood . there .,on the carpet . that piece of wood . there .
1846,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,732,24.833,strawberry .,hurrah .,hucklecat .,is he going over the bridge ?,whoops . is he going over the bridge ?,there . whoops . is he going over the bridge ?
1847,Gail,4,off we go .,off we go .,3,3,3,3,3,3,3,Gail/020025.cha,736,24.833,south teaching nicely .,hip goina mustard .,ghost's grandpas playground .,is he going over the bridge ?,whoops . is he going over the bridge ?,there . whoops . is he going over the bridge ?
1848,Gail,4,Percy on .,Percy on .,2,2,3,3,3,3,2,Gail/020025.cha,739,24.833,gluing lounge .,root sweater .,feet erased .,is he going over the bridge ?,whoops . is he going over the bridge ?,there . whoops . is he going over the bridge ?
1849,Gail,4,Thomas goes on .,Thomas goes on .,3,3,4,4,4,4,3,Gail/020025.cha,742,24.833,nee dried heidi .,pears tart stockin .,tale soup useta .,is he going over the bridge ?,whoops . is he going over the bridge ?,there . whoops . is he going over the bridge ?
1850,Gail,4,Thomas goes on ?,Thomas goes on ?,3,3,4,4,4,4,3,Gail/020025.cha,745,24.833,musical united pushing ?,skushy bits gunk ?,heya above pest ?,is he going over the bridge ?,whoops . is he going over the bridge ?,there . whoops . is he going over the bridge ?
1851,Gail,4,brick up .,brick up .,2,2,2,2,2,2,2,Gail/020025.cha,783,24.833,chatter john's .,prince wuss .,jackets workin .,like Henry like happens to Henry in his story .,why don't you put them in the tunnel then brick it up . like Henry like happens to Henry in his story .,silly Mummy . why don't you put them in the tunnel then brick it up . like Henry like happens to Henry in his story .
1852,Gail,4,Thomas .,Thomas .,1,1,2,2,2,2,1,Gail/020025.cha,789,24.833,birthday .,broken .,um .,can you do that ?,like Henry like happens to Henry in his story . can you do that ?,why don't you put them in the tunnel then brick it up . like Henry like happens to Henry in his story . can you do that ?
1853,Gail,4,xxx .,.,0,0,0,0,0,0,0,Gail/020025.cha,814,24.833,.,.,.,.,where's the bricks ? .,oh . where's the bricks ? .
1854,Gail,4,come out .,come out .,2,2,2,3,2,2,2,Gail/020025.cha,818,24.833,bot gabby .,poohby squealing .,rodger gah .,that's it .,. that's it .,where's the bricks ? . that's it .
1855,Gail,4,coming out .,coming out .,2,3,3,3,3,3,2,Gail/020025.cha,821,24.833,i's tights .,baloo crashing .,moldy pounding .,that's it .,. that's it .,where's the bricks ? . that's it .
1856,Gail,4,back again .,back again .,2,2,3,3,3,3,2,Gail/020025.cha,827,24.833,sneezer brake .,lake unopen .,keyhole papers .,are they ?,that's it . are they ?,. that's it . are they ?
1857,Gail,4,up there .,up there .,2,2,2,3,2,2,2,Gail/020025.cha,832,24.833,goodness peace .,trams pingo .,thom sail .,are they ?,that's it . are they ?,. that's it . are they ?
1858,Gail,4,Percy .,Percy .,1,1,2,2,2,2,1,Gail/020025.cha,847,24.833,mu .,carrot's .,melissa's .,what's happened ?,oh dear . what's happened ?,what's gonna happen ? oh dear . what's happened ?
1859,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,853,24.833,newquay .,everybody .,pingo .,was that Percy's fault ?,what's happened ? was that Percy's fault ?,oh dear . what's happened ? was that Percy's fault ?
1860,Gail,4,falling .,falling .,1,1,2,2,2,2,1,Gail/020025.cha,856,24.833,breaking .,clovers .,hedda .,was that Percy's fault ?,what's happened ? was that Percy's fault ?,oh dear . what's happened ? was that Percy's fault ?
1861,Gail,4,fall .,fall .,1,1,1,1,1,1,1,Gail/020025.cha,859,24.833,triton .,rose .,pigtails .,was that Percy's fault ?,what's happened ? was that Percy's fault ?,oh dear . what's happened ? was that Percy's fault ?
1862,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,862,24.833,sheridan .,tater .,barb .,was that Percy's fault ?,what's happened ? was that Percy's fault ?,oh dear . what's happened ? was that Percy's fault ?
1863,Gail,4,Thomas .,Thomas .,1,1,2,2,2,2,1,Gail/020025.cha,865,24.833,yellow .,gain .,niki .,was that Percy's fault ?,what's happened ? was that Percy's fault ?,oh dear . what's happened ? was that Percy's fault ?
1864,Gail,4,Thomas .,Thomas .,1,1,2,2,2,2,1,Gail/020025.cha,868,24.833,wiper .,firehat .,deep .,was that Percy's fault ?,what's happened ? was that Percy's fault ?,oh dear . what's happened ? was that Percy's fault ?
1865,Gail,4,Thomas come .,Thomas come .,2,2,3,4,3,3,2,Gail/020025.cha,871,24.833,eensie lunchtime .,roa had .,dustbin topple .,was that Percy's fault ?,what's happened ? was that Percy's fault ?,oh dear . what's happened ? was that Percy's fault ?
1866,Gail,4,Thomas on this .,Thomas on this .,3,3,4,4,4,4,3,Gail/020025.cha,874,24.833,carwashed spinning actually .,tossing exc tog .,boxie has brumm's .,was that Percy's fault ?,what's happened ? was that Percy's fault ?,oh dear . what's happened ? was that Percy's fault ?
1867,Gail,4,Mum [/] Mummy xxx .,Mum Mummy .,2,1,3,3,3,3,2,Gail/020025.cha,880,24.833,valley cushions .,pumpkins manys .,fair seeing .,all falling apart isn't it ?,was that Percy's fault ? all falling apart isn't it ?,what's happened ? was that Percy's fault ? all falling apart isn't it ?
1868,Gail,4,Caroline do it .,Caroline do it .,3,3,5,6,5,5,3,Gail/020025.cha,883,24.833,daughters pigses passengers .,circus steer smallest .,heather riddler white .,all falling apart isn't it ?,was that Percy's fault ? all falling apart isn't it ?,what's happened ? was that Percy's fault ? all falling apart isn't it ?
1869,Gail,4,Caroline do it .,Caroline do it .,3,3,5,6,5,5,3,Gail/020025.cha,886,24.833,wrist cakie feet .,taller curls raffe .,laid alvin's mints .,all falling apart isn't it ?,was that Percy's fault ? all falling apart isn't it ?,what's happened ? was that Percy's fault ? all falling apart isn't it ?
1870,Gail,4,xxx .,.,0,0,0,0,0,0,0,Gail/020025.cha,895,24.833,.,.,.,I'll do it .,all falling apart isn't it ? I'll do it .,was that Percy's fault ? all falling apart isn't it ? I'll do it .
1871,Gail,4,Caroline do it .,Caroline do it .,3,3,5,6,5,5,3,Gail/020025.cha,896,24.833,thinking loved logs .,clean licken level .,cartwheels scribbled replace .,I'll do it .,all falling apart isn't it ? I'll do it .,was that Percy's fault ? all falling apart isn't it ? I'll do it .
1872,Gail,4,Caroline do it .,Caroline do it .,3,3,5,6,5,5,3,Gail/020025.cha,902,24.833,lantern cross spin .,firehouse counter dibibop .,doo wren nardeen .,I'll do it .,all falling apart isn't it ? I'll do it .,was that Percy's fault ? all falling apart isn't it ? I'll do it .
1873,Gail,4,shoes on .,shoes on .,2,2,2,2,2,2,2,Gail/020025.cha,905,24.833,crosses bust .,colo clapping .,pod hopscotch .,I'll do it .,all falling apart isn't it ? I'll do it .,was that Percy's fault ? all falling apart isn't it ? I'll do it .
1874,Gail,4,shoes on .,shoes on .,2,2,2,2,2,2,2,Gail/020025.cha,911,24.833,papa soccer .,pleased dumper .,snack teletable .,I'll do it .,all falling apart isn't it ? I'll do it .,was that Percy's fault ? all falling apart isn't it ? I'll do it .
1875,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,920,24.833,reading .,eeny .,foun .,I'll do it .,all falling apart isn't it ? I'll do it .,was that Percy's fault ? all falling apart isn't it ? I'll do it .
1876,Gail,4,no .,no .,1,1,1,1,1,1,1,Gail/020025.cha,929,24.833,ahead .,pizz .,airplane's .,have you got your shoes on ?,have you ? have you got your shoes on ?,I'll do it . have you ? have you got your shoes on ?
1877,Gail,4,no .,no .,1,1,1,1,1,1,1,Gail/020025.cha,932,24.833,wouldn't .,globe .,doedie .,have you got your shoes on ?,have you ? have you got your shoes on ?,I'll do it . have you ? have you got your shoes on ?
1878,Gail,4,Thomas go .,Thomas go .,2,2,3,3,3,3,2,Gail/020025.cha,941,24.833,steelers gail's .,roz canadian .,grin iguanodon .,but he hasn't yet has he ?,Daddy keeps saying he'll glue it . but he hasn't yet has he ?,have you got your shoes on ? Daddy keeps saying he'll glue it . but he hasn't yet has he ?
1879,Gail,4,Thomas go .,Thomas go .,2,2,3,3,3,3,2,Gail/020025.cha,944,24.833,thumb rabbits .,chewing towel .,mad ruth's .,but he hasn't yet has he ?,Daddy keeps saying he'll glue it . but he hasn't yet has he ?,have you got your shoes on ? Daddy keeps saying he'll glue it . but he hasn't yet has he ?
1880,Gail,4,Thomas go .,Thomas go .,2,2,3,3,3,3,2,Gail/020025.cha,947,24.833,fresh spot .,lynx darlene .,safer purp .,but he hasn't yet has he ?,Daddy keeps saying he'll glue it . but he hasn't yet has he ?,have you got your shoes on ? Daddy keeps saying he'll glue it . but he hasn't yet has he ?
1881,Gail,4,Thomas .,Thomas .,1,1,2,2,2,2,1,Gail/020025.cha,956,24.833,every .,vay .,taperecorder .,but he hasn't yet has he ?,Daddy keeps saying he'll glue it . but he hasn't yet has he ?,have you got your shoes on ? Daddy keeps saying he'll glue it . but he hasn't yet has he ?
1882,Gail,4,Thomas .,Thomas .,1,1,2,2,2,2,1,Gail/020025.cha,959,24.833,blankie's .,bid .,toy .,but he hasn't yet has he ?,Daddy keeps saying he'll glue it . but he hasn't yet has he ?,have you got your shoes on ? Daddy keeps saying he'll glue it . but he hasn't yet has he ?
1883,Gail,4,thank_you .,thank_you .,2,1,2,2,2,2,2,Gail/020025.cha,974,24.833,plow roa .,eleanor judith .,mousie pass .,what do you say ?,what do you say ? what do you say ?,there . what do you say ? what do you say ?
1884,Gail,4,mend [* 0ed] it .,mend it .,2,2,2,2,2,2,2,Gail/020025.cha,977,24.833,dancer yaya .,daisys stripe .,death binbag .,what do you say ?,what do you say ? what do you say ?,there . what do you say ? what do you say ?
1885,Gail,4,mend [* 0ed] it .,mend it .,2,2,2,2,2,2,2,Gail/020025.cha,980,24.833,turntable archway .,parade blackboard .,dentist monsters .,what do you say ?,what do you say ? what do you say ?,there . what do you say ? what do you say ?
1886,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,989,24.833,switch .,feeling .,dollars .,are the people going to ride in Thomas ?,what do you say ? are the people going to ride in Thomas ?,what do you say ? what do you say ? are the people going to ride in Thomas ?
1887,Gail,4,&~a fix him .,fix him .,2,2,2,2,2,2,2,Gail/020025.cha,992,24.833,finger fizzie .,lifeguard blub .,matt seat .,are the people going to ride in Thomas ?,what do you say ? are the people going to ride in Thomas ?,what do you say ? what do you say ? are the people going to ride in Thomas ?
1888,Gail,4,&~a fix him .,fix him .,2,2,2,2,2,2,2,Gail/020025.cha,995,24.833,trough tickets .,namekasaurus spits .,d'you listening .,are the people going to ride in Thomas ?,what do you say ? are the people going to ride in Thomas ?,what do you say ? what do you say ? are the people going to ride in Thomas ?
1889,Gail,4,&~a fix +/.,fix .,1,2,1,1,1,1,1,Gail/020025.cha,998,24.833,dean +/.,crossed +/.,huk +/.,are the people going to ride in Thomas ?,what do you say ? are the people going to ride in Thomas ?,what do you say ? what do you say ? are the people going to ride in Thomas ?
1890,Gail,4,no .,no .,1,1,1,1,1,1,1,Gail/020025.cha,1010,24.833,rhinocer .,babysit .,soups .,or is it the lady ?,which man ? or is it the lady ?,which one does the fixing ? which man ? or is it the lady ?
1891,Gail,4,no .,no .,1,1,1,1,1,1,1,Gail/020025.cha,1013,24.833,skirt .,mother .,readed .,or is it the lady ?,which man ? or is it the lady ?,which one does the fixing ? which man ? or is it the lady ?
1892,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,1034,24.833,pens .,reptiles .,shelly .,they've all flopped off haven't they ?,what's happened ? they've all flopped off haven't they ?,oh my word . what's happened ? they've all flopped off haven't they ?
1893,Gail,4,fix .,fix .,1,1,1,1,1,1,1,Gail/020025.cha,1038,24.833,yaloo .,squeezle .,might've .,.,they've all flopped off haven't they ? .,what's happened ? they've all flopped off haven't they ? .
1894,Gail,4,fix [<] .,fix .,1,1,1,1,1,1,1,Gail/020025.cha,1044,24.833,ice [<] .,hears [<] .,o [<] .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1895,Gail,4,fix two .,fix two .,2,2,2,2,2,2,2,Gail/020025.cha,1047,24.833,gagi finger .,window's dragon's .,spanish jonah .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1896,Gail,4,fix two .,fix two .,2,2,2,2,2,2,2,Gail/020025.cha,1050,24.833,navy chester .,slide writin .,paprika screen .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1897,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,1053,24.833,lucille's .,loo .,sweeps .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1898,Gail,4,fix Percy .,fix Percy .,2,2,3,3,3,3,2,Gail/020025.cha,1056,24.833,pennsylvania kettle .,evan's carnotaur .,reached me's .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1899,Gail,4,fix Percy .,fix Percy .,2,2,3,3,3,3,2,Gail/020025.cha,1059,24.833,photo rubs .,trumpets flintstones .,coughing vera .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1900,Gail,4,fixing Percy .,fixing Percy .,2,3,4,4,4,4,2,Gail/020025.cha,1062,24.833,maam ba .,lego nai .,bunga sparrow .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1901,Gail,4,fixing Percy .,fixing Percy .,2,3,4,4,4,4,2,Gail/020025.cha,1065,24.833,tar farm .,fierce careful .,provincetown aunty .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1902,Gail,4,he [* 0is] fixing Percy .,he fixing Percy .,3,4,5,5,5,5,3,Gail/020025.cha,1068,24.833,drums chipmunks margaret .,ate sicily sipping .,mirrors exclamation tire .,do you know what he needs to fix them ?,. do you know what he needs to fix them ?,they've all flopped off haven't they ? . do you know what he needs to fix them ?
1903,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,1074,24.833,drips .,dedded .,throwup .,is that what he's doing ?,do you know what he needs to fix them ? is that what he's doing ?,. do you know what he needs to fix them ? is that what he's doing ?
1904,Gail,4,oh .,oh .,1,1,1,1,1,1,1,Gail/020025.cha,1089,24.833,twoo .,fooey .,practise .,can you see that's what he's holding ?,needs a spanner doesn't he ? can you see that's what he's holding ?,to do his fixing ? needs a spanner doesn't he ? can you see that's what he's holding ?
1905,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,1095,24.833,alaska .,charmings .,ducklings .,is he holding a spanner ?,can you see that's what he's holding ? is he holding a spanner ?,needs a spanner doesn't he ? can you see that's what he's holding ? is he holding a spanner ?
1906,Gail,4,mhm .,mhm .,1,1,1,1,1,1,1,Gail/020025.cha,1107,24.833,grouping .,actually .,john's .,do you remember ?,for his birthday ? do you remember ?,did you give Spencer a spanner with his hat ? for his birthday ? do you remember ?
1907,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,1113,24.833,yoghurt .,jelly .,throbbing .,when you went to his party you did didn't you ?,do you remember ? when you went to his party you did didn't you ?,for his birthday ? do you remember ? when you went to his party you did didn't you ?
1908,Gail,4,yeah .,yeah .,1,1,1,1,1,1,1,Gail/020025.cha,1119,24.833,rick .,tramped .,tyrannosaurus .,and did you get a letter from him today ?,when you went to his party you did didn't you ? and did you get a letter from him today ?,do you remember ? when you went to his party you did didn't you ? and did you get a letter from him today ?
