utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
6307,William,16,fire engine ! 3232023_3234920,fire engine,2,2,3,5,3,3,2,William/020028.cha,3920,24.933,such tight,stepped shrank,cricket bics,fi:re engine huh ?,there's a dumptruck right there fi:re engine huh ?,yeah here's a dump there's a dumptruck right there fi:re engine huh ?
6308,William,16,yyy . 3234920_3237151,,0,0,0,0,0,0,0,William/020028.cha,3925,24.933,,,,fi:re engine huh ?,there's a dumptruck right there fi:re engine huh ?,yeah here's a dump there's a dumptruck right there fi:re engine huh ?
6309,William,16,yyy xxx . 3237151_3240911,,0,0,0,0,0,0,0,William/020028.cha,3928,24.933,,,,fi:re engine huh ?,there's a dumptruck right there fi:re engine huh ?,yeah here's a dump there's a dumptruck right there fi:re engine huh ?
6310,William,16,uhoh ! 3243231_3247038,uhoh,1,1,2,2,2,2,1,William/020028.cha,3937,24.933,hasn't,wro,bluebe,that looks like a good idea,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea,fi:re engine huh ? o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea
6311,William,16,uhoh . 3247038_3250510,uhoh,1,1,2,2,2,2,1,William/020028.cha,3942,24.933,beep,bouncie,bandaid,that looks like a good idea,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea,fi:re engine huh ? o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea
6312,William,16,yyy truck xxx . 3254581_3260213,truck,1,1,1,1,1,1,1,William/020028.cha,3950,24.933,nana's,zis,became,uhoh huh,that looks like a good idea uhoh huh,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea uhoh huh
6313,William,16,go we go . 3260213_3264493,go we go,3,3,3,3,3,3,3,William/020028.cha,3955,24.933,herself surfing pages,papa tut wet,ringaringding diplodocus engines,uhoh huh,that looks like a good idea uhoh huh,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea uhoh huh
6314,William,16,no: . 3264493_3266885,no,1,1,1,1,1,1,1,William/020028.cha,3960,24.933,gwowia,spilling,ropeded,uhoh huh,that looks like a good idea uhoh huh,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea uhoh huh
6315,William,16,yyy . 3266885_3269630,,0,0,0,0,0,0,0,William/020028.cha,3965,24.933,,,,uhoh huh,that looks like a good idea uhoh huh,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea uhoh huh
6316,William,16,okay . 3269630_3276038,okay,1,1,2,2,3,2,1,William/020028.cha,3968,24.933,video,wrap,eureka,uhoh huh,that looks like a good idea uhoh huh,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea uhoh huh
6317,William,16,uhoh . 3276038_3277493,uhoh,1,1,2,2,2,2,1,William/020028.cha,3973,24.933,things,drops,turnip,uhoh huh,that looks like a good idea uhoh huh,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea uhoh huh
6318,William,16,xxx go back . 3277493_3281083,go back,2,2,2,2,2,2,2,William/020028.cha,3978,24.933,grocery hummburger,wheeoopeeoopeepeepee funny,loft tweaked,uhoh huh,that looks like a good idea uhoh huh,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea uhoh huh
6319,William,16,airplanes . 3281083_3288011,airplanes,1,1,3,3,3,3,1,William/020028.cha,3983,24.933,bandage,letty,comes,uhoh huh,that looks like a good idea uhoh huh,o:h you're gonna put a fire engine in the dumptruck . that looks like a good idea uhoh huh
6320,William,16,dumptruck ! 3289300_3299516,dumptruck,1,1,2,2,2,2,1,William/020028.cha,3994,24.933,riding,towels,ways,airplane,a:h . airplane,uhoh huh a:h . airplane
6321,William,16,dumptruck . 3299516_3301755,dumptruck,1,1,2,2,2,2,1,William/020028.cha,3999,24.933,drugstore,listen,flat,airplane,a:h . airplane,uhoh huh a:h . airplane
6322,William,16,yeah . 3307660_3310411,yeah,1,1,1,1,1,1,1,William/020028.cha,4007,24.933,whoops,pry,bozos,is that a helicopter,airplane is that a helicopter,a:h . airplane is that a helicopter
6323,William,16,xxx good [?] . 3310411_3312323,good,1,1,1,1,1,1,1,William/020028.cha,4012,24.933,wooden,sandals,ponytails,is that a helicopter,airplane is that a helicopter,a:h . airplane is that a helicopter
6324,William,16,ah: uhoh yyy . 3312323_3320208,ah uhoh,2,2,3,3,3,3,2,William/020028.cha,4017,24.933,felt ave,ariel's soul,eated jeff,is that a helicopter,airplane is that a helicopter,a:h . airplane is that a helicopter
6325,William,16,airplane . 3320208_3323283,airplane,1,1,2,3,2,2,1,William/020028.cha,4022,24.933,muh,really,ri,is that a helicopter,airplane is that a helicopter,a:h . airplane is that a helicopter
6326,William,16,yyy . 3330703_3333783,,0,0,0,0,0,0,0,William/020028.cha,4036,24.933,,,,I wonder where they are,is the yellow car here I wonder where they are,airplane huh is the yellow car here I wonder where they are
6327,William,16,xxx . 3348480_3355496,,0,0,0,0,0,0,0,William/020028.cha,4054,24.933,,,,a:h music to my ears,maybe they're upstairs a:h music to my ears,wonder where all your cars are maybe they're upstairs a:h music to my ears
6328,William,16,&-uh yyy . 3355496_3367053,,0,0,0,0,0,0,0,William/020028.cha,4058,24.933,,,,a:h music to my ears,maybe they're upstairs a:h music to my ears,wonder where all your cars are maybe they're upstairs a:h music to my ears
6329,William,16,&-uh . 3367053_3368245,,0,0,0,0,0,0,0,William/020028.cha,4061,24.933,,,,a:h music to my ears,maybe they're upstairs a:h music to my ears,wonder where all your cars are maybe they're upstairs a:h music to my ears
6330,William,16,oh keys ! 3368245_3371885,oh keys,2,2,2,2,2,2,2,William/020028.cha,4064,24.933,sticking edge,marks budging,bored pawprints,a:h music to my ears,maybe they're upstairs a:h music to my ears,wonder where all your cars are maybe they're upstairs a:h music to my ears
6331,William,16,I find keys . 3371885_3376406,I find keys,3,3,3,3,3,3,3,William/020028.cha,4072,24.933,craigville parent toptie,ticky terrible blueberries,dolphins mr boogers,ke:ys .,a:h music to my ears ke:ys .,maybe they're upstairs a:h music to my ears ke:ys .
6332,William,16,uhoh keys [?] . 3376406_3380481,uhoh keys,2,2,3,3,3,3,2,William/020028.cha,4080,24.933,browns pointer,chip poohbie,goo lilacs,you found the keys didn't you .,ke:ys . you found the keys didn't you .,a:h music to my ears ke:ys . you found the keys didn't you .
6333,William,16,see blues . 3380481_3386033,see blues,2,2,2,2,2,2,2,William/020028.cha,4088,24.933,empty write,list reason,bayoup dumptruck,you found the keys to the garage that Yaya got you .,you found the keys didn't you . you found the keys to the garage that Yaya got you .,ke:ys . you found the keys didn't you . you found the keys to the garage that Yaya got you .
6334,William,16,yyy . 3386033_3387688,,0,0,0,0,0,0,0,William/020028.cha,4096,24.933,,,,ye:s I see the blue .,you found the keys to the garage that Yaya got you . ye:s I see the blue .,you found the keys didn't you . you found the keys to the garage that Yaya got you . ye:s I see the blue .
6335,William,17,yyy color . 6048_8251,color,1,1,2,2,2,2,1,William/020109.cha,30,25.3,cowboy,jackie,family's,no William we're not coloring other things,I have all your colors no William we're not coloring other things,cmon come this way I have . I have all your colors no William we're not coloring other things
6336,William,17,yyy color . 8251_11921,color,1,1,2,2,2,2,1,William/020109.cha,38,25.3,lamb,martin,newts,no baby we're not color .,no William we're not coloring other things no baby we're not color .,I have all your colors no William we're not coloring other things no baby we're not color .
6337,William,17,see [?] . 51643_53110,see,1,1,1,1,1,1,1,William/020109.cha,100,25.3,lami,dull,waggy,so you can color at the easel,okay so you can color at the easel,I'll getcha that easel downstairs we'll get it fixed an bring it up okay so you can color at the easel
6338,William,17,see [?] . 53110_54705,see,1,1,1,1,1,1,1,William/020109.cha,105,25.3,asha,barmy,controls,so you can color at the easel,okay so you can color at the easel,I'll getcha that easel downstairs we'll get it fixed an bring it up okay so you can color at the easel
6339,William,17,oh ! 54705_58513,oh,1,1,1,1,1,1,1,William/020109.cha,110,25.3,man,cracking,snuffy,so you can color at the easel,okay so you can color at the easel,I'll getcha that easel downstairs we'll get it fixed an bring it up okay so you can color at the easel
6340,William,17,blue . 58513_61116,blue,1,1,1,1,1,1,1,William/020109.cha,115,25.3,cluding,whoever,speaking,so you can color at the easel,okay so you can color at the easel,I'll getcha that easel downstairs we'll get it fixed an bring it up okay so you can color at the easel
6341,William,17,yyy . 61116_64976,,0,0,0,0,0,0,0,William/020109.cha,120,25.3,,,,so you can color at the easel,okay so you can color at the easel,I'll getcha that easel downstairs we'll get it fixed an bring it up okay so you can color at the easel
6342,William,17,oh . 82520_84576,oh,1,1,1,1,1,1,1,William/020109.cha,141,25.3,rhinoceros,cassey,science,I'm very impressed William .,there's a this is an an that's an I'm very impressed William .,I'm very impressed there's a this is an an that's an I'm very impressed William .
6343,William,17,yyy Duke ? 177190_179120,Duke,1,1,1,2,1,1,1,William/020109.cha,266,25.3,cathy,visitor,towers,gonna go see Duke William,alright byebye gonna go see Duke William,great I look forward to it alright byebye gonna go see Duke William
6344,William,17,see Duke ? 182060_186118,see Duke,2,2,2,3,2,2,2,William/020109.cha,277,25.3,dinosaurs trip,teas cheating,wooba q,what's this,yeah . what's this,gonna go see Duke William yeah . what's this
6345,William,17,hey . 196128_197241,hey,1,1,1,1,1,1,1,William/020109.cha,300,25.3,shh,babysit,rodney,Mommy's gonna draw something I want you to tell me what it is,here Mommy's gonna draw something I want you to tell me what it is,kay here Mommy's gonna draw something I want you to tell me what it is
6346,William,17,mine . 199056_201125,mine,1,1,1,2,1,1,1,William/020109.cha,308,25.3,nuhhuh,styracosaurus,accessorize,I'm not a very good artist William,Mommy's gonna draw something I want you to tell me what it is I'm not a very good artist William,here Mommy's gonna draw something I want you to tell me what it is I'm not a very good artist William
6347,William,17,green . 205513_207575,green,1,1,1,1,1,1,1,William/020109.cha,322,25.3,attached,serve,measurer,can Mommy draw something,can Mommy draw something can Mommy draw something,it is yours . can Mommy draw something can Mommy draw something
6348,William,17,yyy . 217000_219510,,0,0,0,0,0,0,0,William/020109.cha,330,25.3,,,,it is green that's right,can Mommy draw something it is green that's right,can Mommy draw something can Mommy draw something it is green that's right
6349,William,17,my blue . 219511_222060,my blue,2,2,2,2,2,2,2,William/020109.cha,333,25.3,frumble whoopsie,coin's hyena,xantes chestnut,it is green that's right,can Mommy draw something it is green that's right,can Mommy draw something can Mommy draw something it is green that's right
6350,William,17,my red . 225593_229111,my red,2,2,2,2,2,2,2,William/020109.cha,344,25.3,gus clifford's,punished sneakers,bity slipperys,what does that look like,yer blue ? what does that look like,it is green that's right yer blue ? what does that look like
6351,William,17,my yellow . 233186_235911,my yellow,2,2,3,3,3,3,2,William/020109.cha,358,25.3,bracelet maisey,shoo pin,repairing fish's,I'm done,let's see I'm done,it is yer red . let's see I'm done
6352,William,17,no [?] . 312580_314578,no,1,1,1,1,1,1,1,William/020109.cha,438,25.3,any,soldiers,mending,paper,William paper,color on paper please William paper
6353,William,17,no . 357188_359510,no,1,1,1,1,1,1,1,William/020109.cha,475,25.3,ironing,pikes,treat,I wanna color with that color,what is that color I wanna color with that color,like the red what is that color I wanna color with that color
6354,William,17,oh no ! 392581_395373,oh no,2,2,2,2,2,2,2,William/020109.cha,501,25.3,watering shampoo,barks tighter,swimmed monday,that's a good job William,about the paper that's a good job William,what did Mommy just say about the paper that's a good job William
6355,William,17,yyy yyy . 395373_398378,,0,0,0,0,0,0,0,William/020109.cha,506,25.3,,,,that's a good job William,about the paper that's a good job William,what did Mommy just say about the paper that's a good job William
6356,William,17,yyy yyy yellow . 398378_400778,yellow,1,1,2,2,2,2,1,William/020109.cha,509,25.3,toppemhat,under,costume,that's a good job William,about the paper that's a good job William,what did Mommy just say about the paper that's a good job William
6357,William,17,yyy . 400778_406865,,0,0,0,0,0,0,0,William/020109.cha,514,25.3,,,,that's a good job William,about the paper that's a good job William,what did Mommy just say about the paper that's a good job William
6358,William,17,orange . 418460_420380,orange,1,1,2,3,2,2,1,William/020109.cha,529,25.3,fruits,fum,burrito,now you don't have .,that's good trying to use the orange but listen now you don't have .,would you like me to help you get it that's good trying to use the orange but listen now you don't have .
6359,William,17,yyy yyy . 420380_423581,,0,0,0,0,0,0,0,William/020109.cha,534,25.3,,,,now you don't have .,that's good trying to use the orange but listen now you don't have .,would you like me to help you get it that's good trying to use the orange but listen now you don't have .
6360,William,17,orange . 427730_429381,orange,1,1,2,3,2,2,1,William/020109.cha,549,25.3,clipping,dawn,follow,no orange okay,see what you just did no orange okay,you see this table see what you just did no orange okay
6361,William,17,yyy crayons [?] . 429381_431716,crayons,1,1,1,1,2,1,1,William/020109.cha,557,25.3,dadiji,inchworms,ronnie,no .,no orange okay no .,see what you just did no orange okay no .
6362,William,17,xxx xxx . 431716_434331,,0,0,0,0,0,0,0,William/020109.cha,562,25.3,,,,no .,no orange okay no .,see what you just did no orange okay no .
6363,William,17,yeah [?] . 434331_436120,yeah,1,1,1,1,1,1,1,William/020109.cha,572,25.3,diane,crunched,nope,you want crayons ?,what's that ? you want crayons ?,no . what's that ? you want crayons ?
6364,William,17,okay yyy yyy . 436120_440388,okay,1,1,2,2,3,2,1,William/020109.cha,580,25.3,bodys,toward,crom,you gonna color on the paper ?,you want crayons ? you gonna color on the paper ?,what's that ? you want crayons ? you gonna color on the paper ?
6365,William,17,orange . 455240_459196,orange,1,1,2,3,2,2,1,William/020109.cha,600,25.3,shafto,cocakdoodledoo,sled,dyou want Mommy to draw you a picture,can you draw Mommy a picture dyou want Mommy to draw you a picture,wanna draw a picture for me can you draw Mommy a picture dyou want Mommy to draw you a picture
6366,William,17,xxx xxx . 495986_501906,,0,0,0,0,0,0,0,William/020109.cha,641,25.3,,,,okay that's .,getcher fingers out_of your mouth okay that's .,that's not like the fruit . getcher fingers out_of your mouth okay that's .
6367,William,17,no . 514313_515586,no,1,1,1,1,1,1,1,William/020109.cha,668,25.3,sharing,tatty,rods,William,wouldja like some apple William,they're just to color with wouldja like some apple William
6368,William,17,yeah . 545506_547441,yeah,1,1,1,1,1,1,1,William/020109.cha,679,25.3,earth,dayja,sergeant,William how bout some pineapple you want some pineapple,dyou want some toast William how bout some pineapple you want some pineapple,William dyou want some toast William how bout some pineapple you want some pineapple
6369,William,17,okay . 547441_550115,okay,1,1,2,2,3,2,1,William/020109.cha,684,25.3,lottie,livin,earrearrearree,William how bout some pineapple you want some pineapple,dyou want some toast William how bout some pineapple you want some pineapple,William dyou want some toast William how bout some pineapple you want some pineapple
6370,William,17,okay . 550115_553048,okay,1,1,2,2,3,2,1,William/020109.cha,692,25.3,heidi,crawl,wilford,okay .,William how bout some pineapple you want some pineapple okay .,dyou want some toast William how bout some pineapple you want some pineapple okay .
6371,William,17,mom . 639000_641450,mom,1,1,1,1,1,1,1,William/020109.cha,700,25.3,mashed,apple,dah,o:kay,okay . o:kay,William how bout some pineapple you want some pineapple okay . o:kay
6372,William,17,yyy blue [?] . 641450_643901,blue,1,1,1,1,1,1,1,William/020109.cha,711,25.3,dolce,fortys,mucky,you know what ?,yeah . you know what ?,o:kay yeah . you know what ?
6373,William,17,yyy yyy . 708000_710105,,0,0,0,0,0,0,0,William/020109.cha,746,25.3,,,,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6374,William,17,firetruck . 710108_741000,firetruck,1,1,3,3,3,3,1,William/020109.cha,749,25.3,eric,crunky,tidden,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6375,William,17,oh look red ! 741000_743120,oh look red,3,3,3,3,3,3,3,William/020109.cha,755,25.3,roger crisps bowel,salute guitars currants,million roundabout vans,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6376,William,17,yyy yyy . 743120_746715,,0,0,0,0,0,0,0,William/020109.cha,760,25.3,,,,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6377,William,17,no . 746715_748705,no,1,1,1,1,1,1,1,William/020109.cha,764,25.3,dreidel,fifteen,thom,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6378,William,17,bad . 748705_751706,bad,1,1,1,1,1,1,1,William/020109.cha,769,25.3,koala,poppins,clack,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6379,William,17,oh look . 751706_753445,oh look,2,2,2,2,2,2,2,William/020109.cha,774,25.3,pipes doing,cheeky cracks,amazed pengams,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6380,William,17,look . 753445_754701,look,1,1,1,1,1,1,1,William/020109.cha,779,25.3,class,chins,junior,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6381,William,17,outta [: out_of] paper . 754701_757841,outta paper,2,2,4,4,4,4,2,William/020109.cha,784,25.3,d careless,steals peppers,moat shoots,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6382,William,17,oh look . 757841_760308,oh look,2,2,2,2,2,2,2,William/020109.cha,789,25.3,rhinos fix,sloppity operator,splendid's scrumptious,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6383,William,17,oh look . 760308_763640,oh look,2,2,2,2,2,2,2,William/020109.cha,794,25.3,n lines,boar container,gymboree tongs,William what's this,I'll get it don't worry William what's this,I'll get it I'll get it don't worry William what's this
6384,William,17,yyy yyy . 770910_772920,,0,0,0,0,0,0,0,William/020109.cha,805,25.3,,,,what're you doing,William what're you doing,William what's this William what're you doing
6385,William,17,yyy yyy draw a car . 776781_784838,draw a car,3,3,3,3,3,3,3,William/020109.cha,811,25.3,humming diane cushions,vixen checked taste,weaggle chinnie charlotte,what did Mommy say,what're you doing what did Mommy say,William what're you doing what did Mommy say
6386,William,17,xxx . 786376_787978,,0,0,0,0,0,0,0,William/020109.cha,822,25.3,,,,here you wanna draw a car ?,you can draw a car here you wanna draw a car ?,what did Mommy say you can draw a car here you wanna draw a car ?
6387,William,17,yeah . 790393_798000,yeah,1,1,1,1,1,1,1,William/020109.cha,832,25.3,linus,unopen,broked,wanna draw this car,look wanna draw this car,here you wanna draw a car ? look wanna draw this car
6388,William,17,wow car . 798000_809000,wow car,2,2,2,2,2,2,2,William/020109.cha,840,25.3,fox treading,reef bruise,drum booboobuhl,okay .,wanna draw this car okay .,look wanna draw this car okay .
6389,William,17,truck ! 809000_811655,truck,1,1,1,1,1,1,1,William/020109.cha,848,25.3,turntable,uncle,kipper's,wo:w ca:r .,okay . wo:w ca:r .,wanna draw this car okay . wo:w ca:r .
6390,William,17,yyy truck . 811655_813851,truck,1,1,1,1,1,1,1,William/020109.cha,856,25.3,oblongs,kool,partners,truck .,wo:w ca:r . truck .,okay . wo:w ca:r . truck .
6391,William,17,right here . 813851_816185,right here,2,2,2,3,2,2,2,William/020109.cha,864,25.3,beef heff,budgie's meant,sanding smiling,yeah .,truck . yeah .,wo:w ca:r . truck . yeah .
6392,William,17,truck . 818060_819195,truck,1,1,1,1,1,1,1,William/020109.cha,875,25.3,peabody,plough,pongo's,you're right,yea:h . you're right,yeah . yea:h . you're right
6393,William,17,yyy draw [?] . 819195_822048,draw,1,1,1,1,1,1,1,William/020109.cha,880,25.3,haha,hoo,throwed,you're right,yea:h . you're right,yeah . yea:h . you're right
6394,William,17,yyy truck [?] . 822048_825705,truck,1,1,1,1,1,1,1,William/020109.cha,891,25.3,pond,bumblebee,doug,what kind of .,mhm . what kind of .,you're right mhm . what kind of .
6395,William,17,truck . 825705_827440,truck,1,1,1,1,1,1,1,William/020109.cha,899,25.3,what'd,repellent,soldier,well yeah what's this one ?,what kind of . well yeah what's this one ?,mhm . what kind of . well yeah what's this one ?
6396,William,17,ambulance . 827440_829843,ambulance,1,1,3,4,3,3,1,William/020109.cha,907,25.3,sweetcorns,zookeeper,dukes,what kind ?,well yeah what's this one ? what kind ?,what kind of . well yeah what's this one ? what kind ?
6397,William,17,xxx xxx xxx xxx xxx . 847000_851676,,0,0,0,0,0,0,0,William/020109.cha,927,25.3,,,,oh we know what this one i:s what's that one,that one oh we know what this one i:s what's that one,these're yer favorite ones William what_about this one that one oh we know what this one i:s what's that one
6398,William,17,my schoolbus . 851683_855303,my schoolbus,2,2,3,3,3,3,2,William/020109.cha,936,25.3,donkey eyeses,chimneystack although,mangoes raymond,brrm too:t toot !,brrm too:t toot ! brrm too:t toot !,oh we know what this one i:s what's that one brrm too:t toot ! brrm too:t toot !
6399,William,17,xxx . 855303_857720,,0,0,0,0,0,0,0,William/020109.cha,944,25.3,,,,your school bus ?,brrm too:t toot ! your school bus ?,brrm too:t toot ! brrm too:t toot ! your school bus ?
6400,William,17,stop . 861700_863243,stop,1,1,1,1,1,1,1,William/020109.cha,951,25.3,wee,drum,dumpling,okay I'm gonna take this one then .,your school bus ? okay I'm gonna take this one then .,brrm too:t toot ! your school bus ? okay I'm gonna take this one then .
6401,William,17,stop stop stop . 863243_868626,stop stop stop,3,3,3,3,3,3,3,William/020109.cha,959,25.3,staying roa jiggler,bir lotus photos,david's petrol's ack,.,okay I'm gonna take this one then . .,your school bus ? okay I'm gonna take this one then . .
6402,William,17,yyy yyy yyy yyy . 868626_874320,,0,0,0,0,0,0,0,William/020109.cha,973,25.3,,,,okay I'm stopping .,oh . okay I'm stopping .,stop ? oh . okay I'm stopping .
6403,William,17,yyy . 874320_878230,,0,0,0,0,0,0,0,William/020109.cha,982,25.3,,,,what kind of truck .,. what kind of truck .,okay I'm stopping . . what kind of truck .
6404,William,17,ee . 882216_884450,ee,1,1,1,1,1,1,1,William/020109.cha,1009,25.3,horsie,lettuce,dudley,what're these,what's . what're these,doodle ooh doodle ooh doodle ee . what's . what're these
6405,William,17,yyy this [?] . 884450_885835,this,1,1,1,1,1,1,1,William/020109.cha,1014,25.3,eucalyptus,hayley,stupid,what're these,what's . what're these,doodle ooh doodle ooh doodle ee . what's . what're these
6406,William,17,schoolbus . 887308_888350,schoolbus,1,1,2,2,2,2,1,William/020109.cha,1022,25.3,petrol,yorkshire,reckon,schoolbus,what're these schoolbus,what's . what're these schoolbus
6407,William,17,lee_dee_lee_lee@si . 888350_892220,,0,1,0,0,0,0,0,William/020109.cha,1030,25.3,,,,school bus yeah .,schoolbus school bus yeah .,what're these schoolbus school bus yeah .
6408,William,17,lee lee . 892220_894810,lee lee,2,2,2,2,2,2,2,William/020109.cha,1038,25.3,shook emilene,cole rollerskates,juniper ham,how bout this one ?,school bus yeah . how bout this one ?,schoolbus school bus yeah . how bout this one ?
6409,William,17,yyy lee lee lee lee . 894810_898310,lee lee lee lee,4,4,4,4,4,4,4,William/020109.cha,1046,25.3,we've bugs dustman then,diohbeeding wahoo hurted shine,berlioz level vrum weensie,this one's the ambulance .,how bout this one ? this one's the ambulance .,school bus yeah . how bout this one ? this one's the ambulance .
6410,William,17,lee lee lee xxx . 898310_903893,lee lee lee,3,3,3,3,3,3,3,William/020109.cha,1057,25.3,flatten nelly pup,sweeps perry fightin,nine practically sweater,fire engine ?,this one . fire engine ?,this one's the ambulance . this one . fire engine ?
6411,William,17,"a fire engine , a fire engine ! 903893_907703",a fire engine a fire engine,6,7,8,12,8,8,6,William/020109.cha,1068,25.3,bow darlin when tasting leaning asha,hun serious roses someb wick sleeky,democrats alligator excellent dat big waggers,fire engine .,I'll get a fire engine . fire engine .,fire engine ? I'll get a fire engine . fire engine .
6412,William,17,oh fire engine ! 907703_912763,oh fire engine,3,3,4,6,4,4,3,William/020109.cha,1073,25.3,stories pie's holders,groceries donut willow,dodge grasshoppers ginny,fire engine .,I'll get a fire engine . fire engine .,fire engine ? I'll get a fire engine . fire engine .
6413,William,17,fire truck [?] right [?] there . 912763_916521,fire truck right there,4,4,4,6,4,4,4,William/020109.cha,1081,25.3,agai bursting eating jumper,doll bree barrel squishing,suppertime prudential boondy fine,fire engi:ne !,fire engine . fire engi:ne !,I'll get a fire engine . fire engine . fire engi:ne !
6414,William,17,what ? 918961_920991,what,1,1,1,1,1,1,1,William/020109.cha,1092,25.3,resting,gizig,chump,how bout the mail truck,yeah it's right there . how bout the mail truck,fire engi:ne ! yeah it's right there . how bout the mail truck
6415,William,17,mail truck mail truck . 920991_927185,mail truck mail truck,4,4,4,4,4,4,4,William/020109.cha,1100,25.3,breakfast peek dolphin gumga,nature dam bread bond,derrick bunny wrenches timey,what's this one ?,how bout the mail truck what's this one ?,yeah it's right there . how bout the mail truck what's this one ?
6416,William,17,ah . 928455_930821,ah,1,1,1,1,1,1,1,William/020109.cha,1115,25.3,candycane,armadi,unt,set,this is the mail truck for this . set,yeah this is . this is the mail truck for this . set
6417,William,17,yyy color . 946198_949056,color,1,1,2,2,2,2,1,William/020109.cha,1138,25.3,nineteen,slope,iwant,see I'm gonna take the color away then,please don't color on those see I'm gonna take the color away then,we're gonna color on the paper please don't color on those see I'm gonna take the color away then
6418,William,17,yyy color . 952121_954280,color,1,1,2,2,2,2,1,William/020109.cha,1152,25.3,geese,beeps,vacuum's,okay ?,you wanna color then I'll take the trucks away if you're gonna color on them okay ?,alright color on the paper . you wanna color then I'll take the trucks away if you're gonna color on them okay ?
6419,William,17,all done yyy +//. 960000_962920,all done,2,4,2,3,2,2,2,William/020109.cha,1163,25.3,wrappings moss,bunting eeyore,fortnight gazza,did you .,you can color you can color right here did you .,okay ? you can color you can color right here did you .
6420,William,17,yeah . 962921_964628,yeah,1,1,1,1,1,1,1,William/020109.cha,1171,25.3,officer's,rhino,skap,all done ?,did you . all done ?,you can color you can color right here did you . all done ?
6421,William,17,yyy blue [?] . 967398_970916,blue,1,1,1,1,1,1,1,William/020109.cha,1185,25.3,dinners,michael,beluga,okay gimme the crayons,wanna get down okay gimme the crayons,okay all done . wanna get down okay gimme the crayons
6422,William,17,yeah . 971850_973085,yeah,1,1,1,1,1,1,1,William/020109.cha,1193,25.3,raccoons,falafel,scrubba,you want blue,okay gimme the crayons you want blue,wanna get down okay gimme the crayons you want blue
6423,William,17,yyy yyy . 974641_978828,,0,0,0,0,0,0,0,William/020109.cha,1204,25.3,,,,here's blue,okay . here's blue,you want blue okay . here's blue
6424,William,17,xxx . 978828_981451,,0,0,0,0,0,0,0,William/020109.cha,1207,25.3,,,,here's blue,okay . here's blue,you want blue okay . here's blue
6425,William,17,is [?] it [?] on the floor green [?] ? 984913_990363,is it on the floor green,6,6,6,6,6,6,6,William/020109.cha,1219,25.3,lions hilary dominic peacock tripod bench,accidents topart answer cancel ape seaplane,unlocked snowflake globe poking digs bureau,there it is it's on the floor,what happened to the green William there it is it's on the floor,we're looking for the green . what happened to the green William there it is it's on the floor
6426,William,17,on the floor . 992035_997055,on the floor,3,3,3,3,3,3,3,William/020109.cha,1230,25.3,dogs olympics harmouth,vaccines cookin dustpan,flair maxine's pocahontas,on the floor,on the floor yep . on the floor,there it is it's on the floor on the floor yep . on the floor
6427,William,17,yyy truck . 997055_999496,truck,1,1,1,1,1,1,1,William/020109.cha,1241,25.3,whe,gleason,where's,but it's not on the floor anymo:re I picked it up .,I . but it's not on the floor anymo:re I picked it up .,on the floor I . but it's not on the floor anymo:re I picked it up .
6428,William,17,yyy dump truck . 999496_1001216,dump truck,2,2,2,2,2,2,2,William/020109.cha,1246,25.3,dropping radido,prodding protein,overall gertie,but it's not on the floor anymo:re I picked it up .,I . but it's not on the floor anymo:re I picked it up .,on the floor I . but it's not on the floor anymo:re I picked it up .
6429,William,17,yeah . 1002583_1004958,yeah,1,1,1,1,1,1,1,William/020109.cha,1254,25.3,chewstick,paintingman,flannel,you want yer dumptruck,but it's not on the floor anymo:re I picked it up . you want yer dumptruck,I . but it's not on the floor anymo:re I picked it up . you want yer dumptruck
