utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
4104,John,9,back on .,back on .,2,2,2,2,2,2,2,John/020208.cha,2155,26.267,monkey straps .,bathtub canyon .,pickled wing's .,dress back on .,shall we put her dress back on . dress back on .,let's put her clothes her dress back on then . shall we put her dress back on . dress back on .
4105,John,9,xxx make it .,make it .,2,2,2,3,2,2,2,John/020208.cha,2167,26.267,hoses seek .,frying accessorizing .,gock standing .,do you wanna do the back up ?,put the arms through here . do you wanna do the back up ?,yeah . put the arms through here . do you wanna do the back up ?
4106,John,9,xxx need this .,need this .,2,2,2,2,2,2,2,John/020208.cha,2171,26.267,spanner manuela .,woh hercules .,workshop plastic .,do you wanna do the back up ?,put the arms through here . do you wanna do the back up ?,yeah . put the arms through here . do you wanna do the back up ?
4107,John,9,&~a:h big one .,big one .,2,2,2,2,2,2,2,John/020208.cha,2174,26.267,lightening anyway .,campbell ducky .,mixed dry .,do you wanna do the back up ?,put the arms through here . do you wanna do the back up ?,yeah . put the arms through here . do you wanna do the back up ?
4108,John,9,a small one .,a small one .,3,3,3,3,3,3,3,John/020208.cha,2183,26.267,toddling grew backpacks .,climbs camps jupiter .,rookie adam's healthy .,that's yours .,mhm . that's yours .,do you wanna do the back up ? mhm . that's yours .
4109,John,9,here you are .,here you are .,3,3,3,4,3,3,3,John/020208.cha,2189,26.267,stars lifeguard peas .,cassie's harold snoring .,bought booboobuhl prepare .,that's Anna's .,that's yours . that's Anna's .,mhm . that's yours . that's Anna's .
4110,John,9,no .,no .,1,1,1,1,1,1,1,John/020208.cha,2210,26.267,miserable .,unless .,chance .,here's the Anna's box here .,let's not get the boxes muddled . here's the Anna's box here .,no . let's not get the boxes muddled . here's the Anna's box here .
4111,John,9,these .,these .,1,1,1,2,1,1,1,John/020208.cha,2225,26.267,hut .,perfectly .,magnificent .,I'll take this one away just for the time being .,this one . I'll take this one away just for the time being .,no . this one . I'll take this one away just for the time being .
4112,John,9,these .,these .,1,1,1,2,1,1,1,John/020208.cha,2228,26.267,truck .,camper .,anne .,I'll take this one away just for the time being .,this one . I'll take this one away just for the time being .,no . this one . I'll take this one away just for the time being .
4113,John,9,Mummy do it .,Mummy do it .,3,3,4,4,4,4,3,John/020208.cha,2240,26.267,mat hair's cupcake .,fame dumb frightening .,smooth bj's jug .,workman John .,oh . workman John .,mhm . oh . workman John .
4114,John,9,chips .,chips .,1,1,1,1,1,1,1,John/020208.cha,2249,26.267,touch .,heater .,lobo .,too small for Mummy .,it's gonna be too small for Mummy . too small for Mummy .,workman John . it's gonna be too small for Mummy . too small for Mummy .
4115,John,9,there's some chips .,there's some chips .,3,4,4,5,4,4,3,John/020208.cha,2255,26.267,nina's brownie chalks .,order birthdays wraps .,lambchop playso demi's .,chips .,too small for Mummy . chips .,it's gonna be too small for Mummy . too small for Mummy . chips .
4116,John,9,chips on table .,chips on table .,3,3,3,4,3,4,3,John/020208.cha,2261,26.267,sun challenge stool .,n't meeting honeybee .,standed appointment spigot .,okay .,chips . okay .,too small for Mummy . chips . okay .
4117,John,9,there you go .,there you go .,3,3,3,4,3,3,3,John/020208.cha,2264,26.267,lining peacock melts .,dixie plumber baths .,stree dye rocket .,okay .,chips . okay .,too small for Mummy . chips . okay .
4118,John,9,icecream .,icecream .,1,1,3,3,3,3,1,John/020208.cha,2267,26.267,gaspar .,poncho .,rocketship .,okay .,chips . okay .,too small for Mummy . chips . okay .
4119,John,9,biscuits .,biscuits .,1,1,2,2,2,2,1,John/020208.cha,2276,26.267,sat .,fiddly .,pipers .,are you giving the bottle to the doll ?,that's a good boy . are you giving the bottle to the doll ?,okay . that's a good boy . are you giving the bottle to the doll ?
4120,John,9,cat's .,cat's .,1,2,1,1,1,1,1,John/020208.cha,2279,26.267,duster .,freezin .,chop .,are you giving the bottle to the doll ?,that's a good boy . are you giving the bottle to the doll ?,okay . that's a good boy . are you giving the bottle to the doll ?
4121,John,9,cat's .,cat's .,1,2,1,1,1,1,1,John/020208.cha,2282,26.267,cob .,forth .,baba .,are you giving the bottle to the doll ?,that's a good boy . are you giving the bottle to the doll ?,okay . that's a good boy . are you giving the bottle to the doll ?
4122,John,9,eggs .,eggs .,1,1,1,1,1,1,1,John/020208.cha,2291,26.267,botbot .,areas .,pushpa's .,thank_you .,it's biscuits for the cat . thank_you .,are you giving the bottle to the doll ? it's biscuits for the cat . thank_you .
4123,John,9,there one floor .,there one floor .,3,3,3,4,3,3,3,John/020208.cha,2294,26.267,neenaw four rope .,kitty delight madeup .,tasted of yoohoo .,thank_you .,it's biscuits for the cat . thank_you .,are you giving the bottle to the doll ? it's biscuits for the cat . thank_you .
4124,John,9,icecream .,icecream .,1,1,3,3,3,3,1,John/020208.cha,2300,26.267,heff .,tea's .,sixteen .,thank_you .,thank_you . thank_you .,it's biscuits for the cat . thank_you . thank_you .
4125,John,9,that off there .,that off there .,3,3,3,4,3,3,3,John/020208.cha,2303,26.267,she's caca sheepdog .,wakie duc barnie .,ghing bolt shafto .,thank_you .,thank_you . thank_you .,it's biscuits for the cat . thank_you . thank_you .
4126,John,9,another one .,another one .,2,2,4,4,4,4,2,John/020208.cha,2351,26.267,lollipop count .,corduroy's ethel .,claus it .,and we have a big orange and a small orange .,oh good . and we have a big orange and a small orange .,I need two oranges please . oh good . and we have a big orange and a small orange .
4127,John,9,apples .,apples .,1,1,2,2,2,2,1,John/020208.cha,2363,26.267,mctats .,preschool .,goldilock .,find two apples in your basket .,can you buy two apples ? find two apples in your basket .,now from the shop can you buy me two apples ? can you buy two apples ? find two apples in your basket .
4128,John,9,apples .,apples .,1,1,2,2,2,2,1,John/020208.cha,2375,26.267,cracker .,ringmaker .,hamburger .,find two red apples .,I'll have two red apples please . find two red apples .,can you see two apples ? I'll have two red apples please . find two red apples .
4129,John,9,what's in there ?,what's in there ?,3,4,3,4,3,3,3,John/020208.cha,2387,26.267,hunm cargo poker ?,roar bouncy grampie ?,clad dragonfly fiddly ?,that'll be nice .,tin of strawberrys . that'll be nice .,oh . tin of strawberrys . that'll be nice .
4130,John,9,what's in there ?,what's in there ?,3,4,3,4,3,3,3,John/020208.cha,2393,26.267,cogs camp weeks ?,wheelie mark's wite ?,topped samantha lassie ?,don't forget my two red apples .,that'll be nice . don't forget my two red apples .,tin of strawberrys . that'll be nice . don't forget my two red apples .
4131,John,9,here you go .,here you go .,3,3,3,4,3,3,3,John/020208.cha,2420,26.267,shooed sandy oasis .,slowing boulder handstand .,berthorse fairy fierce .,uhoh .,thank_you . uhoh .,have you found my two red apples ? thank_you . uhoh .
4132,John,9,tomato .,tomato .,1,1,3,3,3,3,1,John/020208.cha,2444,26.267,brings .,krispie .,cribbie .,you've forgotten to buy me some apples .,you've forgotten haven't you ? you've forgotten to buy me some apples .,has the shop sold out_of apples ? you've forgotten haven't you ? you've forgotten to buy me some apples .
4133,John,9,tomato .,tomato .,1,1,3,3,3,3,1,John/020208.cha,2447,26.267,basement .,seaweed .,pedestrian .,you've forgotten to buy me some apples .,you've forgotten haven't you ? you've forgotten to buy me some apples .,has the shop sold out_of apples ? you've forgotten haven't you ? you've forgotten to buy me some apples .
4134,John,9,lid .,lid .,1,1,1,1,1,1,1,John/020208.cha,2465,26.267,tipping .,panjo .,puffer .,shall we put all the shopping back ?,could be apples or could they be tomatos ? shall we put all the shopping back ?,it's hard to tell really . could be apples or could they be tomatos ? shall we put all the shopping back ?
4135,John,9,lid on .,lid on .,2,2,2,2,2,2,2,John/020208.cha,2471,26.267,jessica pennies .,aparts fizzie .,spinners murray's .,lid .,shall we put all the shopping back ? lid .,could be apples or could they be tomatos ? shall we put all the shopping back ? lid .
4136,John,9,grapes .,grapes .,1,1,2,2,2,2,1,John/020208.cha,2477,26.267,tatty .,second .,activities .,what's in here ?,lid . what's in here ?,shall we put all the shopping back ? lid . what's in here ?
4137,John,9,this [/] this [* 0is] icecream .,this this icecream .,3,2,5,5,5,5,3,John/020208.cha,2507,26.267,tomatoes lightening couple .,week waggly collins .,gussy fireman's bidet .,there's some more things John .,okay . there's some more things John .,if you wanna tip it all out do it nearer the floor . okay . there's some more things John .
4138,John,9,here .,here .,1,1,1,2,1,1,1,John/020208.cha,2547,26.267,paja .,tippy .,dc .,missed it .,oh . missed it .,oh . oh . missed it .
4139,John,9,tomatos .,tomatos .,1,1,3,3,3,3,1,John/020208.cha,2550,26.267,vetset .,harris .,sta .,missed it .,oh . missed it .,oh . oh . missed it .
4140,John,9,it's in there .,it's in there .,3,4,3,4,3,3,3,John/020208.cha,2559,26.267,cracker dining gold .,glens outdoors earring .,cir wizadora adjective .,missed it again .,pop . missed it again .,missed it . pop . missed it again .
4141,John,9,it's in there .,it's in there .,3,4,3,4,3,3,3,John/020208.cha,2562,26.267,watch willie lawn .,tiger's nia cave .,chickens flipping pooh .,missed it again .,pop . missed it again .,missed it . pop . missed it again .
4142,John,9,it's [/] it's in there .,it's it's in there .,4,4,4,5,4,4,4,John/020208.cha,2568,26.267,nursing owls wood fan .,evan's beater nowhe stopped .,fossil trod buggy crowded .,where is it ?,missed it again . where is it ?,pop . missed it again . where is it ?
4143,John,9,it's in there .,it's in there .,3,4,3,4,3,3,3,John/020208.cha,2574,26.267,trai slowly violin .,chan dumpy stomach .,chatty ted's yoko .,you reckon ?,where is it ? you reckon ?,missed it again . where is it ? you reckon ?
4144,John,9,it's in there .,it's in there .,3,4,3,4,3,3,3,John/020208.cha,2586,26.267,buns eyed heff .,stored nex yacht .,skushy plugging thanks .,which hand is it ?,no . which hand is it ?,you're right . no . which hand is it ?
4145,John,9,it's in there .,it's in there .,3,4,3,4,3,3,3,John/020208.cha,2592,26.267,pushy supernaturals plod .,ben lions posts .,meek grater quito .,are you sure ?,which hand is it ? are you sure ?,no . which hand is it ? are you sure ?
4146,John,9,it's in there .,it's in there .,3,4,3,4,3,3,3,John/020208.cha,2598,26.267,stacked purple macaque .,skipped whiz sour .,heart's utah granddad .,no it's not .,are you sure ? no it's not .,which hand is it ? are you sure ? no it's not .
4147,John,9,no .,no .,1,1,1,1,1,1,1,John/020208.cha,2604,26.267,munroe .,everybody's .,flannel .,okay .,no it's not . okay .,are you sure ? no it's not . okay .
4148,John,9,no .,no .,1,1,1,1,1,1,1,John/020208.cha,2610,26.267,ouches .,flywheel .,pervert .,oh .,okay . oh .,no it's not . okay . oh .
4149,John,9,yeah .,yeah .,1,1,1,1,1,1,1,John/020208.cha,2616,26.267,teatime .,magicked .,gi .,oh .,oh . oh .,okay . oh . oh .
4150,John,9,top .,top .,1,1,1,1,1,1,1,John/020208.cha,2643,26.267,don't .,firebrigade .,repaired .,oh that's easy now isn't it ?,careful carry it to your . oh that's easy now isn't it ?,John . careful carry it to your . oh that's easy now isn't it ?
4151,John,9,top .,top .,1,1,1,1,1,1,1,John/020208.cha,2646,26.267,grummies .,tyrannadon .,igloo .,oh that's easy now isn't it ?,careful carry it to your . oh that's easy now isn't it ?,John . careful carry it to your . oh that's easy now isn't it ?
4152,John,9,top .,top .,1,1,1,1,1,1,1,John/020208.cha,2649,26.267,chicky .,talkies .,teabag .,oh that's easy now isn't it ?,careful carry it to your . oh that's easy now isn't it ?,John . careful carry it to your . oh that's easy now isn't it ?
4153,John,9,too big .,too big .,2,2,2,2,2,2,2,John/020208.cha,2670,26.267,spanner cream .,pimple artist .,barbecue bigs .,John .,is that the one ? John .,there's one top here . is that the one ? John .
4154,John,9,too big .,too big .,2,2,2,2,2,2,2,John/020208.cha,2673,26.267,scramble willn't .,hour matthew's .,misy tinkertoys .,John .,is that the one ? John .,there's one top here . is that the one ? John .
4155,John,9,xxx .,.,0,0,0,0,0,0,0,John/020208.cha,2676,26.267,.,.,.,John .,is that the one ? John .,there's one top here . is that the one ? John .
4156,John,9,straight up .,straight up .,2,2,2,2,2,2,2,John/020208.cha,2677,26.267,eh runaway .,hopperoo milks .,hics everyday .,John .,is that the one ? John .,there's one top here . is that the one ? John .
4157,John,9,straight up .,straight up .,2,2,2,2,2,2,2,John/020208.cha,2680,26.267,eeyore candy .,dak bat .,toddling hunm .,John .,is that the one ? John .,there's one top here . is that the one ? John .
4158,John,9,oh yes .,oh yes .,2,2,2,2,2,2,2,John/020208.cha,2683,26.267,comes beep .,muah blowed .,toma cleanup .,John .,is that the one ? John .,there's one top here . is that the one ? John .
4159,John,9,straight up .,straight up .,2,2,2,2,2,2,2,John/020208.cha,2686,26.267,paddle thwacking .,somes pray .,mud bleeds .,John .,is that the one ? John .,there's one top here . is that the one ? John .
4160,John,9,straight up .,straight up .,2,2,2,2,2,2,2,John/020208.cha,2692,26.267,aga barge .,playhouse easter .,freedom mug .,are you going to fetch a book ?,John . are you going to fetch a book ?,is that the one ? John . are you going to fetch a book ?
4161,John,9,straight up .,straight up .,2,2,2,2,2,2,2,John/020208.cha,2713,26.267,sheep's guacamole .,yours's chechechoo .,bri whistled .,your book about you ?,do you want me to go and get your book ? your book about you ?,take . do you want me to go and get your book ? your book about you ?
4162,John,9,Anna do it .,Anna do it .,3,3,4,4,4,4,3,John/020208.cha,2716,26.267,broken gaspar lollys .,gertie wally there .,insect canal nematode .,your book about you ?,do you want me to go and get your book ? your book about you ?,take . do you want me to go and get your book ? your book about you ?
4163,John,9,excuse me .,excuse me .,2,2,3,4,3,3,2,John/020208.cha,2725,26.267,jammydodger agai .,beated claws .,wish hoverfairy .,come down .,here you are John . come down .,your book about you ? here you are John . come down .
4164,John,9,get it .,get it .,2,2,2,2,2,2,2,John/020208.cha,2731,26.267,teddy sizzle .,chimchimidee weme .,loader jiggler .,excuse you .,come down . excuse you .,here you are John . come down . excuse you .
4165,John,9,Anna do it .,Anna do it .,3,3,4,4,4,4,3,John/020208.cha,2737,26.267,wriggling wha ernie .,woggie everythings penny's .,forth spilled turntable .,read this book with me ?,excuse you . read this book with me ?,come down . excuse you . read this book with me ?
4166,John,9,that's me .,that's me .,2,3,2,2,2,2,2,John/020208.cha,2752,26.267,stay hurt .,hope well .,cute carolines .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4167,John,9,xxx .,.,0,0,0,0,0,0,0,John/020208.cha,2755,26.267,.,.,.,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4168,John,9,yeah .,yeah .,1,1,1,1,1,1,1,John/020208.cha,2759,26.267,dishes .,dingle .,riverside .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4169,John,9,that's small me .,that's small me .,3,4,3,3,3,3,3,John/020208.cha,2765,26.267,blowers chickens gull .,sandy's seemed one's .,minutes sock lotus .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4170,John,9,that's big me .,that's big me .,3,4,3,3,3,3,3,John/020208.cha,2768,26.267,wham mars bib .,journeys hick brother .,happiness thins orchid .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4171,John,9,it's a girl .,it's a girl .,3,4,3,3,3,3,3,John/020208.cha,2774,26.267,key wrapped cheek .,rifles nails grommeryew .,tents weenies linus .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4172,John,9,boy .,boy .,1,1,1,1,1,1,1,John/020208.cha,2789,26.267,absurd .,stew .,your .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4173,John,9,teeth .,teeth .,1,1,1,1,1,1,1,John/020208.cha,2801,26.267,cards .,mump .,dibibop .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4174,John,9,toothbrush .,toothbrush .,1,1,2,2,2,2,1,John/020208.cha,2804,26.267,everyone .,crumbles .,hedgehog .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4175,John,9,bath .,bath .,1,1,1,1,1,1,1,John/020208.cha,2822,26.267,design .,untest .,yikes .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4176,John,9,that [* 0is] the little girl .,that the little girl .,4,4,4,5,4,5,4,John/020208.cha,2837,26.267,zigzagged throat zzzzz toe .,fresh sen corned plod's .,gree espresso improvised out .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4177,John,9,that's a bath .,that's a bath .,3,4,3,3,3,3,3,John/020208.cha,2853,26.267,face poorly cos .,foams carnotaur ghost .,touching sooner lizards .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4178,John,9,over .,over .,1,1,2,2,2,2,1,John/020208.cha,2859,26.267,berlioz .,last .,them's .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4179,John,9,another one .,another one .,2,2,4,4,4,4,2,John/020208.cha,2862,26.267,micky marked .,squirting tagalong .,hand ous .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4180,John,9,another one .,another one .,2,2,4,4,4,4,2,John/020208.cha,2868,26.267,courgette broken .,overalls reminds .,pierre pippo .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4181,John,9,another one .,another one .,2,2,4,4,4,4,2,John/020208.cha,2871,26.267,stems your .,stout hatty .,wowwowwowwowwowwowwowwow queeze .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4182,John,9,another .,another .,1,1,3,3,3,3,1,John/020208.cha,2874,26.267,tea's .,eagles .,happiness .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4183,John,9,that .,that .,1,1,1,1,1,1,1,John/020208.cha,2883,26.267,hurts .,saidn't .,ro .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4184,John,9,xxx .,.,0,0,0,0,0,0,0,John/020208.cha,2886,26.267,.,.,.,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4185,John,9,that one .,that one .,2,2,2,2,2,2,2,John/020208.cha,2895,26.267,fruits drink's .,scrappy engineer .,stockings bickie .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4186,John,9,that page .,that page .,2,2,2,3,2,2,2,John/020208.cha,2898,26.267,snuggle dora .,cosmos steven .,guacamole juices .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4187,John,9,lorry .,lorry .,1,1,2,2,2,2,1,John/020208.cha,2901,26.267,herself .,grummy .,nipples .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4188,John,9,xxx .,.,0,0,0,0,0,0,0,John/020208.cha,2913,26.267,.,.,.,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4189,John,9,no .,no .,1,1,1,1,1,1,1,John/020208.cha,2929,26.267,worm's .,space .,marcia .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4190,John,9,no .,no .,1,1,1,1,1,1,1,John/020208.cha,2932,26.267,terrence's .,missin .,macdonald .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4191,John,9,xxx .,.,0,0,0,0,0,0,0,John/020208.cha,2941,26.267,.,.,.,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4192,John,9,that's like John's bike .,that's like John's bike .,4,6,4,6,4,4,4,John/020208.cha,2942,26.267,backwards moto tiptoes track .,gi doggie's bes lobo .,cocakdoodledoo swea answer duckie .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4193,John,9,yeah .,yeah .,1,1,1,1,1,1,1,John/020208.cha,2948,26.267,via .,hangle .,golman .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4194,John,9,like that .,like that .,2,2,2,3,2,2,2,John/020208.cha,2954,26.267,sneezer talks .,jack lipstick's .,caps nick .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4195,John,9,oh there spider .,oh there spider .,3,3,4,5,4,4,3,John/020208.cha,2957,26.267,i'ma cake's hid .,upstairs gentle off .,resident duduniniz mankeeper .,Anna do it then .,okay . Anna do it then .,read this book with me ? okay . Anna do it then .
4196,John,9,near the door .,near the door .,3,3,3,3,3,3,3,John/020208.cha,2966,26.267,bitty fasten men's .,ovens mark's bumbum .,tonk slipped danny's .,where is your bike John ?,Anna do it then . where is your bike John ?,okay . Anna do it then . where is your bike John ?
4197,John,9,yeah .,yeah .,1,1,1,1,1,1,1,John/020208.cha,2972,26.267,partridge .,ake .,july .,is it in the kitchen ?,where is your bike John ? is it in the kitchen ?,Anna do it then . where is your bike John ? is it in the kitchen ?
4198,John,9,oh .,oh .,1,1,1,1,1,1,1,John/020208.cha,2978,26.267,slippery .,humpty's .,klack .,okay .,is it in the kitchen ? okay .,where is your bike John ? is it in the kitchen ? okay .
4199,John,9,where [* 0is] my bike ?,where my bike ?,3,3,3,5,3,3,3,John/020208.cha,2981,26.267,teach icecream stripy ?,scoff stitches mexic ?,grapes indoors harmouth ?,okay .,is it in the kitchen ? okay .,where is your bike John ? is it in the kitchen ? okay .
4200,John,9,where's +...,where's .,1,3,2,2,2,2,1,John/020208.cha,2985,26.267,turnips +...,playdough +...,chunk +...,okay .,is it in the kitchen ? okay .,where is your bike John ? is it in the kitchen ? okay .
4201,John,9,in the garden .,in the garden .,3,3,4,4,4,4,3,John/020208.cha,3003,26.267,tummies mongammy couldn't .,wherever sewing halves .,mott treetop kinking .,stay here .,perhaps it's outside . stay here .,where is your bike ? perhaps it's outside . stay here .
4202,John,9,xxx in the garden .,in the garden .,3,3,4,4,4,4,3,John/020208.cha,3006,26.267,pow repaired loft .,baked drumstick designs .,pours angels unscrew .,stay here .,perhaps it's outside . stay here .,where is your bike ? perhaps it's outside . stay here .
4203,John,9,it [* 0is] upstairs .,it upstairs .,2,2,3,3,3,3,2,John/020208.cha,3018,26.267,bow willie .,aunty prodding .,balance alphabites .,perhaps it's upstairs .,it's not there . perhaps it's upstairs .,no . it's not there . perhaps it's upstairs .
4204,John,9,upstairs .,upstairs .,1,1,2,2,2,2,1,John/020208.cha,3022,26.267,treetop .,burning .,chandelier .,perhaps it's upstairs .,it's not there . perhaps it's upstairs .,no . it's not there . perhaps it's upstairs .
4205,John,9,it's upstairs .,it's upstairs .,2,3,3,3,3,3,2,John/020208.cha,3025,26.267,page soup .,susy remembering .,stabilize housie .,perhaps it's upstairs .,it's not there . perhaps it's upstairs .,no . it's not there . perhaps it's upstairs .
4206,John,9,upstairs .,upstairs .,1,1,2,2,2,2,1,John/020208.cha,3028,26.267,straightening .,mixer .,billie's .,perhaps it's upstairs .,it's not there . perhaps it's upstairs .,no . it's not there . perhaps it's upstairs .
4207,John,9,bike .,bike .,1,1,1,2,1,1,1,John/020208.cha,3046,26.267,pressed .,skushy .,buntin .,your bike's by the piano .,it was here all the time . your bike's by the piano .,it's by the piano . it was here all the time . your bike's by the piano .
4208,John,9,there it is .,there it is .,3,3,3,4,3,3,3,John/020208.cha,3052,26.267,paper lucky's bark .,barrel stated friger .,hoppy tossing stirrups .,there it is .,your bike's by the piano . there it is .,it was here all the time . your bike's by the piano . there it is .
4209,John,9,bike .,bike .,1,1,1,2,1,1,1,John/020208.cha,3058,26.267,wire .,rosy .,string .,there it is .,there it is . there it is .,your bike's by the piano . there it is . there it is .
4210,John,9,there it is .,there it is .,3,3,3,4,3,3,3,John/020208.cha,3061,26.267,lorrys litter inviting .,cereals kiddie laid .,toyshop slipperys weenies .,there it is .,there it is . there it is .,your bike's by the piano . there it is . there it is .
4211,John,9,bike .,bike .,1,1,1,2,1,1,1,John/020208.cha,3064,26.267,chewed .,fan .,visiting .,there it is .,there it is . there it is .,your bike's by the piano . there it is . there it is .
4212,John,9,sit on the bike .,sit on the bike .,4,4,4,5,4,4,4,John/020208.cha,3070,26.267,puppy dora's copen bics .,hag playpen web telephone .,yak rig splitting heating .,do you wanna sit on the bike ?,there it is . do you wanna sit on the bike ?,there it is . there it is . do you wanna sit on the bike ?
4213,John,9,no .,no .,1,1,1,1,1,1,1,John/020208.cha,3076,26.267,when .,sad .,goat .,are you going to sit on the bike ?,do you wanna sit on the bike ? are you going to sit on the bike ?,there it is . do you wanna sit on the bike ? are you going to sit on the bike ?
4214,John,9,yeah .,yeah .,1,1,1,1,1,1,1,John/020208.cha,3100,26.267,difficult .,pouch .,screamin .,it's not so hot any more .,do you want some ? it's not so hot any more .,it's hot water . do you want some ? it's not so hot any more .
4215,John,9,that money .,that money .,2,2,3,3,4,3,2,John/020208.cha,3109,26.267,dalmatians difference .,hairdresser toma .,exploring noticed .,warm water .,yes . warm water .,it's not so hot any more . yes . warm water .
4216,John,9,Mickey_Mouse .,Mickey_Mouse .,2,1,3,4,4,3,2,John/020208.cha,3121,26.267,dy trapped .,rag courtney's .,dutch peeking .,can you come away ?,still . can you come away ?,yes I know that's your money box but . still . can you come away ?
4217,John,9,I got these .,I got these .,3,4,3,4,3,3,3,John/020208.cha,3133,26.267,blocked cheers rooting .,celia spatula putted .,brat fault alan .,well and truly broken .,the Mickey_Mouse c_d's broken John . well and truly broken .,no . the Mickey_Mouse c_d's broken John . well and truly broken .
4218,John,9,I play .,I play .,2,2,2,2,3,2,2,John/020208.cha,3139,26.267,pretending wouldn't .,nickle began .,on sergeant .,pardon ?,well and truly broken . pardon ?,the Mickey_Mouse c_d's broken John . well and truly broken . pardon ?
4219,John,9,Anna do it .,Anna do it .,3,3,4,4,4,4,3,John/020208.cha,3157,26.267,balm cutter sucker .,moby crook crush .,bakes bobobobo goman .,that's good .,this is Daddy's music . that's good .,John . this is Daddy's music . that's good .
4220,John,9,what's xxx .,what's .,1,2,1,1,1,1,1,John/020208.cha,3166,26.267,cou .,automatic .,bunch .,Anna do it .,okay . Anna do it .,that's good . okay . Anna do it .
4221,John,9,ducks .,ducks .,1,1,1,1,1,1,1,John/020208.cha,3202,26.267,pathway .,cormorant .,claud's .,you haven't asked Anna whether she minds .,Anna do it . you haven't asked Anna whether she minds .,okay . Anna do it . you haven't asked Anna whether she minds .
4222,John,9,they go in there .,they go in there .,4,4,4,5,5,4,4,John/020208.cha,3208,26.267,clear scoop boom untie .,cocoamarsh wavin ughoh mended .,hayley peanut merm peeyou .,you haven't asked Anna whether she minds .,Anna do it . you haven't asked Anna whether she minds .,okay . Anna do it . you haven't asked Anna whether she minds .
4223,John,9,oh .,oh .,1,1,1,1,1,1,1,John/020208.cha,3223,26.267,plays .,oz .,smiled .,what else is there ?,you haven't asked Anna whether she minds . what else is there ?,Anna do it . you haven't asked Anna whether she minds . what else is there ?
4224,John,9,he [* 0is] drawing the cat .,he drawing the cat .,4,5,5,5,5,5,4,John/020208.cha,3226,26.267,wailed motorcycle finger's goggin .,lau chippie dressed leap .,sharing domino common blows .,what else is there ?,you haven't asked Anna whether she minds . what else is there ?,Anna do it . you haven't asked Anna whether she minds . what else is there ?
4225,John,9,there .,there .,1,1,1,2,1,1,1,John/020208.cha,3239,26.267,samson .,dough .,mb .,what else is there ?,you haven't asked Anna whether she minds . what else is there ?,Anna do it . you haven't asked Anna whether she minds . what else is there ?
4226,John,9,what doing there cat ?,what doing there cat ?,4,5,4,5,4,4,4,John/020208.cha,3242,26.267,bandaid reindeers barefoot muscles ?,further ephone jaguar tine ?,eeofarm aye creatures brrr ?,what else is there ?,you haven't asked Anna whether she minds . what else is there ?,Anna do it . you haven't asked Anna whether she minds . what else is there ?
4227,John,9,what doing the cat ?,what doing the cat ?,4,5,4,4,4,4,4,John/020208.cha,3245,26.267,heff ann touchdown twins ?,canada doughnuts storybook babes ?,note gulper creatures end ?,what else is there ?,you haven't asked Anna whether she minds . what else is there ?,Anna do it . you haven't asked Anna whether she minds . what else is there ?
