utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
673,673,MOT,Anne,1,just have one .,just have one .,3,3,3,4,3,3,3,Anne/011007.cha,3425,22.233,oh there's lots there .,one more then . oh there's lots there .,is there more in the box ? one more then . oh there's lots there .
674,674,MOT,Anne,1,that's it .,that's it .,2,3,2,2,2,2,2,Anne/011007.cha,3428,22.233,just have one .,oh there's lots there . just have one .,one more then . oh there's lots there . just have one .
675,675,MOT,Anne,1,just have one .,just have one .,3,3,3,4,3,3,3,Anne/011007.cha,3431,22.233,that's it .,just have one . that's it .,oh there's lots there . just have one . that's it .
676,676,MOT,Anne,1,good girl .,good girl .,2,2,2,2,2,2,2,Anne/011007.cha,3434,22.233,just have one .,that's it . just have one .,just have one . that's it . just have one .
677,677,MOT,Anne,1,put the others back in the box .,put the others back in the box .,7,7,8,8,8,8,7,Anne/011007.cha,3437,22.233,good girl .,just have one . good girl .,that's it . just have one . good girl .
678,678,MOT,Anne,1,put the box on the big table „ shall we ?,put the box on the big table shall we ?,9,10,9,10,9,10,9,Anne/011007.cha,3440,22.233,put the others back in the box .,good girl . put the others back in the box .,just have one . good girl . put the others back in the box .
679,679,MOT,Anne,1,thank_you .,thank_you .,2,1,2,2,2,2,2,Anne/011007.cha,3448,22.233,put the box on the big table shall we ?,put the others back in the box . put the box on the big table shall we ?,good girl . put the others back in the box . put the box on the big table shall we ?
680,680,MOT,Anne,1,wipe it ?,wipe it ?,2,2,2,3,2,2,2,Anne/011007.cha,3455,22.233,thank_you .,put the box on the big table shall we ? thank_you .,put the others back in the box . put the box on the big table shall we ? thank_you .
681,681,MOT,Anne,1,is there two there ?,is there two there ?,4,4,4,6,4,4,4,Anne/011007.cha,3458,22.233,wipe it ?,thank_you . wipe it ?,put the box on the big table shall we ? thank_you . wipe it ?
682,682,MOT,Anne,1,oh I see .,oh I see .,3,3,3,3,3,3,3,Anne/011007.cha,3462,22.233,is there two there ?,wipe it ? is there two there ?,thank_you . wipe it ? is there two there ?
683,683,MOT,Anne,1,thank_you .,thank_you .,2,1,2,2,2,2,2,Anne/011007.cha,3468,22.233,oh I see .,is there two there ? oh I see .,wipe it ? is there two there ? oh I see .
684,684,MOT,Anne,1,is that for me ?,is that for me ?,4,4,4,4,4,4,4,Anne/011007.cha,3471,22.233,thank_you .,oh I see . thank_you .,is there two there ? oh I see . thank_you .
685,685,MOT,Anne,1,whose nose are you wiping ?,whose nose are you wiping ?,5,5,6,8,6,6,5,Anne/011007.cha,3480,22.233,is that for me ?,thank_you . is that for me ?,oh I see . thank_you . is that for me ?
686,686,MOT,Anne,1,and who is she ?,and who is she ?,4,4,4,4,4,4,4,Anne/011007.cha,3486,22.233,whose nose are you wiping ?,is that for me ? whose nose are you wiping ?,thank_you . is that for me ? whose nose are you wiping ?
687,687,MOT,Anne,1,what's her name ?,what's her name ?,3,4,3,4,3,3,3,Anne/011007.cha,3492,22.233,and who is she ?,whose nose are you wiping ? and who is she ?,is that for me ? whose nose are you wiping ? and who is she ?
688,688,MOT,Anne,1,who [/] what's her name ?,who what's her name ?,4,4,4,5,4,4,4,Anne/011007.cha,3498,22.233,what's her name ?,and who is she ? what's her name ?,whose nose are you wiping ? and who is she ? what's her name ?
689,689,MOT,Anne,1,have you forgotten ?,have you forgotten ?,3,4,5,6,5,5,3,Anne/011007.cha,3501,22.233,who what's her name ?,what's her name ? who what's her name ?,and who is she ? what's her name ? who what's her name ?
690,690,MOT,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,3507,22.233,have you forgotten ?,who what's her name ? have you forgotten ?,what's her name ? who what's her name ? have you forgotten ?
691,691,MOT,Anne,1,what's she got ?,what's she got ?,3,5,3,3,3,3,3,Anne/011007.cha,3510,22.233,oh .,have you forgotten ? oh .,who what's her name ? have you forgotten ? oh .
692,692,MOT,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,3516,22.233,what's she got ?,oh . what's she got ?,have you forgotten ? oh . what's she got ?
693,693,MOT,Anne,1,she's got nose „ has she ?,she's got nose has she ?,5,8,5,6,5,5,5,Anne/011007.cha,3519,22.233,oh .,what's she got ? oh .,oh . what's she got ? oh .
694,694,MOT,Anne,1,got it ?,got it ?,2,3,2,2,2,2,2,Anne/011007.cha,3528,22.233,she's got nose has she ?,oh . she's got nose has she ?,what's she got ? oh . she's got nose has she ?
695,695,MOT,Anne,1,got it ?,got it ?,2,3,2,2,2,2,2,Anne/011007.cha,3535,22.233,got it ?,she's got nose has she ? got it ?,oh . she's got nose has she ? got it ?
696,696,MOT,Anne,1,what shall we do with the dirty tissues ?,what shall we do with the dirty tissues ?,8,8,10,10,10,10,8,Anne/011007.cha,3541,22.233,got it ?,got it ? got it ?,she's got nose has she ? got it ? got it ?
697,697,MOT,Anne,1,put them in the bin ?,put them in the bin ?,5,5,5,5,5,5,5,Anne/011007.cha,3547,22.233,what shall we do with the dirty tissues ?,got it ? what shall we do with the dirty tissues ?,got it ? got it ? what shall we do with the dirty tissues ?
698,698,MOT,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,3553,22.233,put them in the bin ?,what shall we do with the dirty tissues ? put them in the bin ?,got it ? what shall we do with the dirty tissues ? put them in the bin ?
699,699,MOT,Anne,1,poor baby .,poor baby .,2,2,3,3,3,3,2,Anne/011007.cha,3556,22.233,oh .,put them in the bin ? oh .,what shall we do with the dirty tissues ? put them in the bin ? oh .
700,700,MOT,Anne,1,poor Jill .,poor Jill .,2,2,2,2,2,2,2,Anne/011007.cha,3559,22.233,poor baby .,oh . poor baby .,put them in the bin ? oh . poor baby .
701,701,MOT,Anne,1,you stood on her face .,you stood on her face .,5,6,5,6,5,5,5,Anne/011007.cha,3565,22.233,poor Jill .,poor baby . poor Jill .,oh . poor baby . poor Jill .
702,702,MOT,Anne,1,no more .,no more .,2,2,2,3,2,2,2,Anne/011007.cha,3578,22.233,you stood on her face .,poor Jill . you stood on her face .,poor baby . poor Jill . you stood on her face .
703,703,MOT,Anne,1,here .,here .,1,1,1,2,1,1,1,Anne/011007.cha,3581,22.233,no more .,you stood on her face . no more .,poor Jill . you stood on her face . no more .
704,704,MOT,Anne,1,use this one again .,use this one again .,4,4,5,5,5,5,4,Anne/011007.cha,3584,22.233,here .,no more . here .,you stood on her face . no more . here .
705,705,MOT,Anne,1,"it's not too dirty , look .",it's not too dirty look .,5,7,6,6,6,6,5,Anne/011007.cha,3588,22.233,use this one again .,here . use this one again .,no more . here . use this one again .
706,706,MOT,Anne,1,can you remember where the bin is ?,can you remember where the bin is ?,7,7,9,10,9,9,7,Anne/011007.cha,3599,22.233,it's not too dirty look .,use this one again . it's not too dirty look .,here . use this one again . it's not too dirty look .
707,707,MOT,Anne,1,yeah .,yeah .,1,1,1,1,1,1,1,Anne/011007.cha,3605,22.233,can you remember where the bin is ?,it's not too dirty look . can you remember where the bin is ?,use this one again . it's not too dirty look . can you remember where the bin is ?
708,708,MOT,Anne,1,it's down by Caroline „ isn't it ?,it's down by Caroline isn't it ?,6,9,8,9,8,8,6,Anne/011007.cha,3608,22.233,yeah .,can you remember where the bin is ? yeah .,it's not too dirty look . can you remember where the bin is ? yeah .
709,709,MOT,Anne,1,it's gone .,it's gone .,2,3,2,3,2,2,2,Anne/011007.cha,3630,22.233,it's down by Caroline isn't it ?,yeah . it's down by Caroline isn't it ?,can you remember where the bin is ? yeah . it's down by Caroline isn't it ?
710,710,MOT,Anne,1,one more ?,one more ?,2,2,2,3,2,2,2,Anne/011007.cha,3636,22.233,it's gone .,it's down by Caroline isn't it ? it's gone .,yeah . it's down by Caroline isn't it ? it's gone .
711,711,MOT,Anne,1,www .,.,0,0,0,0,0,0,0,Anne/011007.cha,3649,22.233,one more ?,it's gone . one more ?,it's down by Caroline isn't it ? it's gone . one more ?
712,712,MOT,Anne,1,no more .,no more .,2,2,2,3,2,2,2,Anne/011007.cha,3673,22.233,.,one more ? .,it's gone . one more ? .
713,713,MOT,Anne,1,no more tissues .,no more tissues .,3,3,4,5,4,4,3,Anne/011007.cha,3676,22.233,no more .,. no more .,one more ? . no more .
714,714,MOT,Anne,1,no .,no .,1,1,1,1,1,1,1,Anne/011007.cha,3682,22.233,no more tissues .,no more . no more tissues .,. no more . no more tissues .
715,715,MOT,Anne,1,I don't think you need any more .,I don't think you need any more .,7,8,7,8,7,7,7,Anne/011007.cha,3685,22.233,no .,no more tissues . no .,no more . no more tissues . no .
716,716,MOT,Anne,1,shall we have a look at the animals in this other box ?,shall we have a look at the animals in this other box ?,12,12,15,16,15,15,12,Anne/011007.cha,3688,22.233,I don't think you need any more .,no . I don't think you need any more .,no more tissues . no . I don't think you need any more .
717,717,MOT,Anne,1,yes .,yes .,1,1,1,1,1,1,1,Anne/011007.cha,3694,22.233,shall we have a look at the animals in this other box ?,I don't think you need any more . shall we have a look at the animals in this other box ?,no . I don't think you need any more . shall we have a look at the animals in this other box ?
718,718,MOT,Anne,1,"let's have a look what's in there , look .",let's have a look what's in there look .,8,11,8,10,8,8,8,Anne/011007.cha,3697,22.233,yes .,shall we have a look at the animals in this other box ? yes .,I don't think you need any more . shall we have a look at the animals in this other box ? yes .
719,719,MOT,Anne,1,are you going to tip it ?,are you going to tip it ?,6,6,6,6,6,6,6,Anne/011007.cha,3705,22.233,let's have a look what's in there look .,yes . let's have a look what's in there look .,shall we have a look at the animals in this other box ? yes . let's have a look what's in there look .
720,720,MOT,Anne,1,oh_my_goodness .,oh_my_goodness .,3,1,4,4,4,4,3,Anne/011007.cha,3709,22.233,are you going to tip it ?,let's have a look what's in there look . are you going to tip it ?,yes . let's have a look what's in there look . are you going to tip it ?
721,721,MOT,Anne,1,what a_lot_of animals .,what a_lot_of animals .,5,3,7,7,7,7,5,Anne/011007.cha,3712,22.233,oh_my_goodness .,are you going to tip it ? oh_my_goodness .,let's have a look what's in there look . are you going to tip it ? oh_my_goodness .
722,722,MOT,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,3715,22.233,what a_lot_of animals .,oh_my_goodness . what a_lot_of animals .,are you going to tip it ? oh_my_goodness . what a_lot_of animals .
723,723,MOT,Anne,1,who's that ?,who's that ?,2,3,2,2,2,2,2,Anne/011007.cha,3718,22.233,oh .,what a_lot_of animals . oh .,oh_my_goodness . what a_lot_of animals . oh .
724,724,MOT,Anne,1,like Elma_the_Elephant „ isn't it ?,like Elma_the_Elephant isn't it ?,6,6,9,10,9,9,6,Anne/011007.cha,3724,22.233,who's that ?,oh . who's that ?,what a_lot_of animals . oh . who's that ?
725,725,MOT,Anne,1,shall I make something ?,shall I make something ?,4,4,6,7,6,6,4,Anne/011007.cha,3727,22.233,like Elma_the_Elephant isn't it ?,who's that ? like Elma_the_Elephant isn't it ?,oh . who's that ? like Elma_the_Elephant isn't it ?
726,726,MOT,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,3733,22.233,shall I make something ?,like Elma_the_Elephant isn't it ? shall I make something ?,who's that ? like Elma_the_Elephant isn't it ? shall I make something ?
727,727,MOT,Anne,1,is there room for you ?,is there room for you ?,5,5,5,6,5,5,5,Anne/011007.cha,3736,22.233,oh .,shall I make something ? oh .,like Elma_the_Elephant isn't it ? shall I make something ? oh .
728,728,MOT,Anne,1,what shall we make ?,what shall we make ?,4,4,4,5,4,4,4,Anne/011007.cha,3740,22.233,is there room for you ?,oh . is there room for you ?,shall I make something ? oh . is there room for you ?
729,729,MOT,Anne,1,"oh there's a car , look .",oh there's a car look .,5,7,6,6,6,6,5,Anne/011007.cha,3746,22.233,what shall we make ?,is there room for you ? what shall we make ?,oh . is there room for you ? what shall we make ?
730,730,MOT,Anne,1,car .,car .,1,1,1,1,1,1,1,Anne/011007.cha,3749,22.233,oh there's a car look .,what shall we make ? oh there's a car look .,is there room for you ? what shall we make ? oh there's a car look .
731,731,MOT,Anne,1,make a house for the animals or we could make +//.,make a house for the animals or we could make .,10,11,12,15,12,12,10,Anne/011007.cha,3752,22.233,car .,oh there's a car look . car .,what shall we make ? oh there's a car look . car .
732,732,MOT,Anne,1,oh look .,oh look .,2,2,2,2,2,2,2,Anne/011007.cha,3755,22.233,make a house for the animals or we could make .,car . make a house for the animals or we could make .,oh there's a car look . car . make a house for the animals or we could make .
733,733,MOT,Anne,1,we could make them a +...,we could make them a .,5,6,5,6,5,5,5,Anne/011007.cha,3758,22.233,oh look .,make a house for the animals or we could make . oh look .,car . make a house for the animals or we could make . oh look .
734,734,MOT,Anne,1,"make a (.) &-er field , look for the animals to go in .",make a field look for the animals to go in .,10,11,12,13,12,12,10,Anne/011007.cha,3761,22.233,we could make them a .,oh look . we could make them a .,make a house for the animals or we could make . oh look . we could make them a .
735,735,MOT,Anne,1,xxx bits of field .,bits of field .,3,3,3,3,3,3,3,Anne/011007.cha,3764,22.233,make a field look for the animals to go in .,we could make them a . make a field look for the animals to go in .,oh look . we could make them a . make a field look for the animals to go in .
736,736,MOT,Anne,1,that's it .,that's it .,2,3,2,2,2,2,2,Anne/011007.cha,3768,22.233,bits of field .,make a field look for the animals to go in . bits of field .,we could make them a . make a field look for the animals to go in . bits of field .
737,737,MOT,Anne,1,oh lovely .,oh lovely .,2,2,4,4,4,4,2,Anne/011007.cha,3771,22.233,that's it .,bits of field . that's it .,make a field look for the animals to go in . bits of field . that's it .
738,738,MOT,Anne,1,whoops .,whoops .,1,1,1,1,1,1,1,Anne/011007.cha,3774,22.233,oh lovely .,that's it . oh lovely .,bits of field . that's it . oh lovely .
739,739,MOT,Anne,1,there we go .,there we go .,3,3,3,4,3,3,3,Anne/011007.cha,3777,22.233,whoops .,oh lovely . whoops .,that's it . oh lovely . whoops .
740,740,MOT,Anne,1,oh who's this going to go in [/] in the zoo ?,oh who's this going to go in in the zoo ?,10,10,10,10,10,10,10,Anne/011007.cha,3780,22.233,there we go .,whoops . there we go .,oh lovely . whoops . there we go .
741,741,MOT,Anne,1,who's that ?,who's that ?,2,3,2,2,2,2,2,Anne/011007.cha,3783,22.233,oh who's this going to go in in the zoo ?,there we go . oh who's this going to go in in the zoo ?,whoops . there we go . oh who's this going to go in in the zoo ?
742,742,MOT,Anne,1,tiger .,tiger .,1,1,2,2,2,2,1,Anne/011007.cha,3786,22.233,who's that ?,oh who's this going to go in in the zoo ? who's that ?,there we go . oh who's this going to go in in the zoo ? who's that ?
743,743,MOT,Anne,1,"can he stand there , look .",can he stand there look .,5,6,5,6,5,5,5,Anne/011007.cha,3789,22.233,tiger .,who's that ? tiger .,oh who's this going to go in in the zoo ? who's that ? tiger .
744,744,MOT,Anne,1,oh and the monkey says he wants to stand at the top .,oh and the monkey says he wants to stand at the top .,12,12,13,13,14,13,12,Anne/011007.cha,3792,22.233,can he stand there look .,tiger . can he stand there look .,who's that ? tiger . can he stand there look .
745,745,MOT,Anne,1,oh he doesn't go +//.,oh he doesn't go .,4,6,4,4,4,4,4,Anne/011007.cha,3795,22.233,oh and the monkey says he wants to stand at the top .,can he stand there look . oh and the monkey says he wants to stand at the top .,tiger . can he stand there look . oh and the monkey says he wants to stand at the top .
746,746,MOT,Anne,1,he wants to sit at the top of the tower .,he wants to sit at the top of the tower .,10,10,11,11,11,11,10,Anne/011007.cha,3798,22.233,oh he doesn't go .,oh and the monkey says he wants to stand at the top . oh he doesn't go .,can he stand there look . oh and the monkey says he wants to stand at the top . oh he doesn't go .
747,747,MOT,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,3801,22.233,he wants to sit at the top of the tower .,oh he doesn't go . he wants to sit at the top of the tower .,oh and the monkey says he wants to stand at the top . oh he doesn't go . he wants to sit at the top of the tower .
748,748,MOT,Anne,1,he's right at the top of your tower „ isn't he ?,he's right at the top of your tower isn't he ?,10,13,11,11,11,11,10,Anne/011007.cha,3806,22.233,oh .,he wants to sit at the top of the tower . oh .,oh he doesn't go . he wants to sit at the top of the tower . oh .
749,749,MOT,Anne,1,oh look .,oh look .,2,2,2,2,2,2,2,Anne/011007.cha,3809,22.233,he's right at the top of your tower isn't he ?,oh . he's right at the top of your tower isn't he ?,he wants to sit at the top of the tower . oh . he's right at the top of your tower isn't he ?
750,750,MOT,Anne,1,it's the baby tiger .,it's the baby tiger .,4,5,6,6,6,6,4,Anne/011007.cha,3812,22.233,oh look .,he's right at the top of your tower isn't he ? oh look .,oh . he's right at the top of your tower isn't he ? oh look .
751,751,MOT,Anne,1,whoops .,whoops .,1,1,1,1,1,1,1,Anne/011007.cha,3815,22.233,it's the baby tiger .,oh look . it's the baby tiger .,he's right at the top of your tower isn't he ? oh look . it's the baby tiger .
752,752,MOT,Anne,1,can the penguin stand there ?,can the penguin stand there ?,5,5,6,7,6,6,5,Anne/011007.cha,3818,22.233,whoops .,it's the baby tiger . whoops .,oh look . it's the baby tiger . whoops .
753,753,MOT,Anne,1,"stand there , penguin .",stand there penguin .,3,4,4,5,4,4,3,Anne/011007.cha,3821,22.233,can the penguin stand there ?,whoops . can the penguin stand there ?,it's the baby tiger . whoops . can the penguin stand there ?
754,754,MOT,Anne,1,xxx .,.,0,0,0,0,0,0,0,Anne/011007.cha,3830,22.233,stand there penguin .,can the penguin stand there ? stand there penguin .,whoops . can the penguin stand there ? stand there penguin .
755,755,MOT,Anne,1,sit there .,sit there .,2,2,2,3,2,2,2,Anne/011007.cha,3835,22.233,.,stand there penguin . .,can the penguin stand there ? stand there penguin . .
756,756,MOT,Anne,1,xxx „ is it ?,is it ?,2,3,2,2,2,2,2,Anne/011007.cha,3842,22.233,sit there .,. sit there .,stand there penguin . . sit there .
757,757,MOT,Anne,1,pardon ?,pardon ?,1,1,2,2,2,2,1,Anne/011007.cha,3853,22.233,is it ?,sit there . is it ?,. sit there . is it ?
758,758,MOT,Anne,1,who sit there ?,who sit there ?,3,3,3,4,3,3,3,Anne/011007.cha,3862,22.233,pardon ?,is it ? pardon ?,sit there . is it ? pardon ?
759,759,MOT,Anne,1,tummy sit there ?,tummy sit there ?,3,3,4,5,4,4,3,Anne/011007.cha,3869,22.233,who sit there ?,pardon ? who sit there ?,is it ? pardon ? who sit there ?
760,760,MOT,Anne,1,who did you wanna sit there ?,who did you wanna sit there ?,6,7,7,8,7,7,6,Anne/011007.cha,3874,22.233,tummy sit there ?,who sit there ? tummy sit there ?,pardon ? who sit there ? tummy sit there ?
761,761,MOT,Anne,1,boy sit there .,boy sit there .,3,3,3,4,3,3,3,Anne/011007.cha,3880,22.233,who did you wanna sit there ?,tummy sit there ? who did you wanna sit there ?,who sit there ? tummy sit there ? who did you wanna sit there ?
762,762,MOT,Anne,1,right .,right .,1,1,1,1,1,1,1,Anne/011007.cha,3883,22.233,boy sit there .,who did you wanna sit there ? boy sit there .,tummy sit there ? who did you wanna sit there ? boy sit there .
763,763,MOT,Anne,1,"here's a boy , look .",here's a boy look .,4,6,5,5,5,5,4,Anne/011007.cha,3886,22.233,right .,boy sit there . right .,who did you wanna sit there ? boy sit there . right .
764,764,MOT,Anne,1,boy sit there ?,boy sit there ?,3,3,3,4,3,3,3,Anne/011007.cha,3889,22.233,here's a boy look .,right . here's a boy look .,boy sit there . right . here's a boy look .
765,765,MOT,Anne,1,shall we make some steps ?,shall we make some steps ?,5,5,5,7,5,5,5,Anne/011007.cha,3896,22.233,boy sit there ?,here's a boy look . boy sit there ?,right . here's a boy look . boy sit there ?
766,766,MOT,Anne,1,fishy .,fishy .,1,1,2,2,2,2,1,Anne/011007.cha,3904,22.233,shall we make some steps ?,boy sit there ? shall we make some steps ?,here's a boy look . boy sit there ? shall we make some steps ?
767,767,MOT,Anne,1,is it the top +/.,is it the top .,4,5,4,4,4,4,4,Anne/011007.cha,3910,22.233,fishy .,shall we make some steps ? fishy .,boy sit there ? shall we make some steps ? fishy .
768,768,MOT,Anne,1,you're thinking of a song „ aren't you ?,you're thinking of a song aren't you ?,7,10,9,10,9,9,7,Anne/011007.cha,3915,22.233,is it the top .,fishy . is it the top .,shall we make some steps ? fishy . is it the top .
769,769,MOT,Anne,1,oh you've seen the monkey standing up there at the top of the steps .,oh you've seen the monkey standing up there at the top of the steps .,14,17,16,18,17,16,14,Anne/011007.cha,3918,22.233,you're thinking of a song aren't you ?,is it the top . you're thinking of a song aren't you ?,fishy . is it the top . you're thinking of a song aren't you ?
770,770,MOT,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,3926,22.233,oh you've seen the monkey standing up there at the top of the steps .,you're thinking of a song aren't you ? oh you've seen the monkey standing up there at the top of the steps .,is it the top . you're thinking of a song aren't you ? oh you've seen the monkey standing up there at the top of the steps .
771,771,MOT,Anne,1,how's that then ?,how's that then ?,3,4,3,3,3,3,3,Anne/011007.cha,3929,22.233,oh .,oh you've seen the monkey standing up there at the top of the steps . oh .,you're thinking of a song aren't you ? oh you've seen the monkey standing up there at the top of the steps . oh .
772,772,MOT,Anne,1,there's some steps .,there's some steps .,3,4,4,5,4,4,3,Anne/011007.cha,3932,22.233,how's that then ?,oh . how's that then ?,oh you've seen the monkey standing up there at the top of the steps . oh . how's that then ?
773,773,MOT,Anne,1,what are you singing ?,what are you singing ?,4,4,5,5,5,5,4,Anne/011007.cha,3938,22.233,there's some steps .,how's that then ? there's some steps .,oh . how's that then ? there's some steps .
774,774,MOT,Anne,1,who's gonna [: going to] go up the steps ?,who's gonna go up the steps ?,6,8,7,7,7,7,6,Anne/011007.cha,3941,22.233,what are you singing ?,there's some steps . what are you singing ?,how's that then ? there's some steps . what are you singing ?
775,775,MOT,Anne,1,oh the boy .,oh the boy .,3,3,3,3,3,3,3,Anne/011007.cha,3945,22.233,who's gonna go up the steps ?,what are you singing ? who's gonna go up the steps ?,there's some steps . what are you singing ? who's gonna go up the steps ?
776,776,MOT,Anne,1,here comes the penguin .,here comes the penguin .,4,4,6,7,6,6,4,Anne/011007.cha,3948,22.233,oh the boy .,who's gonna go up the steps ? oh the boy .,what are you singing ? who's gonna go up the steps ? oh the boy .
777,777,MOT,Anne,1,up up up up .,up up up up .,4,4,4,4,4,4,4,Anne/011007.cha,3951,22.233,here comes the penguin .,oh the boy . here comes the penguin .,who's gonna go up the steps ? oh the boy . here comes the penguin .
778,778,MOT,Anne,1,down down down .,down down down .,3,3,3,3,3,3,3,Anne/011007.cha,3954,22.233,up up up up .,here comes the penguin . up up up up .,oh the boy . here comes the penguin . up up up up .
779,779,MOT,Anne,1,up up up .,up up up .,3,3,3,3,3,3,3,Anne/011007.cha,3957,22.233,down down down .,up up up up . down down down .,here comes the penguin . up up up up . down down down .
780,780,MOT,Anne,1,and down down down .,and down down down .,4,4,4,4,4,4,4,Anne/011007.cha,3963,22.233,up up up .,down down down . up up up .,up up up up . down down down . up up up .
781,781,MOT,Anne,1,"stand there , penguin .",stand there penguin .,3,4,4,5,4,4,3,Anne/011007.cha,3966,22.233,and down down down .,up up up . and down down down .,down down down . up up up . and down down down .
782,782,MOT,Anne,1,is the hippo going to go up the steps ?,is the hippo going to go up the steps ?,9,10,10,10,10,10,9,Anne/011007.cha,3969,22.233,stand there penguin .,and down down down . stand there penguin .,up up up . and down down down . stand there penguin .
783,783,MOT,Anne,1,oh he says .,oh he says .,3,3,3,3,3,3,3,Anne/011007.cha,3972,22.233,is the hippo going to go up the steps ?,stand there penguin . is the hippo going to go up the steps ?,and down down down . stand there penguin . is the hippo going to go up the steps ?
784,784,MOT,Anne,1,it's a bit tricky for me .,it's a bit tricky for me .,6,7,7,7,7,7,6,Anne/011007.cha,3975,22.233,oh he says .,is the hippo going to go up the steps ? oh he says .,stand there penguin . is the hippo going to go up the steps ? oh he says .
785,785,MOT,Anne,1,right to the top .,right to the top .,4,4,4,4,4,4,4,Anne/011007.cha,3978,22.233,it's a bit tricky for me .,oh he says . it's a bit tricky for me .,is the hippo going to go up the steps ? oh he says . it's a bit tricky for me .
786,786,MOT,Anne,1,"+"" I'm the king of the castle .",I'm the king of the castle .,6,7,6,7,6,7,6,Anne/011007.cha,3981,22.233,right to the top .,it's a bit tricky for me . right to the top .,oh he says . it's a bit tricky for me . right to the top .
787,787,MOT,Anne,1,down down down .,down down down .,3,3,3,3,3,3,3,Anne/011007.cha,3984,22.233,I'm the king of the castle .,right to the top . I'm the king of the castle .,it's a bit tricky for me . right to the top . I'm the king of the castle .
788,788,MOT,Anne,1,down down down .,down down down .,3,3,3,3,3,3,3,Anne/011007.cha,3993,22.233,down down down .,I'm the king of the castle . down down down .,right to the top . I'm the king of the castle . down down down .
789,789,MOT,Anne,1,whoops .,whoops .,1,1,1,1,1,1,1,Anne/011007.cha,4002,22.233,down down down .,down down down . down down down .,I'm the king of the castle . down down down . down down down .
790,790,MOT,Anne,1,"careful , hippo .",careful hippo .,2,3,5,5,5,5,2,Anne/011007.cha,4005,22.233,whoops .,down down down . whoops .,down down down . down down down . whoops .
791,791,MOT,Anne,1,else you'll break our steps .,else you'll break our steps .,5,6,5,6,5,5,5,Anne/011007.cha,4008,22.233,careful hippo .,whoops . careful hippo .,down down down . whoops . careful hippo .
792,792,MOT,Anne,1,oh .,oh .,1,1,1,1,1,1,1,Anne/011007.cha,4014,22.233,else you'll break our steps .,careful hippo . else you'll break our steps .,whoops . careful hippo . else you'll break our steps .
793,793,MOT,Anne,1,are you putting them away ?,are you putting them away ?,5,5,7,7,8,7,5,Anne/011007.cha,4017,22.233,oh .,else you'll break our steps . oh .,careful hippo . else you'll break our steps . oh .
794,794,MOT,Anne,1,have you xxx of the animals „ have you ?,have you of the animals have you ?,7,8,9,11,9,9,7,Anne/011007.cha,4021,22.233,are you putting them away ?,oh . are you putting them away ?,else you'll break our steps . oh . are you putting them away ?
795,795,MOT,Anne,1,byebye animals .,byebye animals .,2,2,4,5,4,4,2,Anne/011007.cha,4025,22.233,have you of the animals have you ?,are you putting them away ? have you of the animals have you ?,oh . are you putting them away ? have you of the animals have you ?
796,796,MOT,Anne,1,byebye giraffe .,byebye giraffe .,2,2,3,5,3,3,2,Anne/011007.cha,4028,22.233,byebye animals .,have you of the animals have you ? byebye animals .,are you putting them away ? have you of the animals have you ? byebye animals .
797,797,MOT,Anne,1,this is like the story .,this is like the story .,5,5,6,7,6,6,5,Anne/011007.cha,4031,22.233,byebye giraffe .,byebye animals . byebye giraffe .,have you of the animals have you ? byebye animals . byebye giraffe .
798,798,MOT,Anne,1,you know the story <where the> [/] where the xxx .,you know the story where the where the .,8,6,9,11,9,9,8,Anne/011007.cha,4034,22.233,this is like the story .,byebye giraffe . this is like the story .,byebye animals . byebye giraffe . this is like the story .
799,799,MOT,Anne,1,"+"" pardon says the giraffe .",pardon says the giraffe .,4,4,6,7,6,6,4,Anne/011007.cha,4038,22.233,you know the story where the where the .,this is like the story . you know the story where the where the .,byebye giraffe . this is like the story . you know the story where the where the .
800,800,MOT,Anne,1,"+"" what's it like up there ?",what's it like up there ?,5,6,5,7,5,5,5,Anne/011007.cha,4041,22.233,pardon says the giraffe .,you know the story where the where the . pardon says the giraffe .,this is like the story . you know the story where the where the . pardon says the giraffe .
801,801,MOT,Anne,1,"+"" pardon says the giraffe .",pardon says the giraffe .,4,4,6,7,6,6,4,Anne/011007.cha,4044,22.233,what's it like up there ?,pardon says the giraffe . what's it like up there ?,you know the story where the where the . pardon says the giraffe . what's it like up there ?
802,802,MOT,Anne,1,do you remember ?,do you remember ?,3,3,5,5,5,5,3,Anne/011007.cha,4047,22.233,pardon says the giraffe .,what's it like up there ? pardon says the giraffe .,pardon says the giraffe . what's it like up there ? pardon says the giraffe .
