dataset,speaker,child_id,sex,source_group,session_id,age_raw,age_months,utt_id,utt_id_role,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no
Providence,FAT,Naima,female,,30,1;09.10,21.333,1373,,are we in the picture +/?,are we in the picture?,5,6,6,7,6,6,5,Naima/010910.cha,18
Providence,FAT,Naima,female,,30,1;09.10,21.333,1374,,oh: +/.,oh.,1,2,1,1,1,1,1,Naima/010910.cha,45
Providence,FAT,Naima,female,,30,1;09.10,21.333,1375,,you're such +...,you're such.,2,4,2,3,2,2,2,Naima/010910.cha,51
Providence,FAT,Naima,female,,30,1;09.10,21.333,1376,,you're unhappy ?,you're unhappy?,2,3,4,5,4,4,2,Naima/010910.cha,55
Providence,FAT,Naima,female,,30,1;09.10,21.333,1377,,why are you unhappy boo ? 20468_22298,why are you unhappy boo?,5,5,7,7,7,7,5,Naima/010910.cha,67
Providence,FAT,Naima,female,,30,1;09.10,21.333,1378,,where are you taking it ?,where are you taking it?,5,5,6,7,6,6,5,Naima/010910.cha,89
Providence,FAT,Naima,female,,30,1;09.10,21.333,1379,,no: !,no!,1,1,1,1,1,1,1,Naima/010910.cha,102
Providence,FAT,Naima,female,,30,1;09.10,21.333,1380,,it's not +//.,it's not.,2,4,2,2,2,2,2,Naima/010910.cha,105
Providence,FAT,Naima,female,,30,1;09.10,21.333,1381,,it's not yours .,it's not yours.,3,4,3,3,3,3,3,Naima/010910.cha,108
Providence,FAT,Naima,female,,30,1;09.10,21.333,1382,,Naima please don't break it . 38241_39560,Naima please don't break it.,5,6,6,7,6,6,5,Naima/010910.cha,111
Providence,FAT,Naima,female,,30,1;09.10,21.333,1383,,it's not yours +/.,it's not yours.,3,5,3,3,3,3,3,Naima/010910.cha,117
Providence,FAT,Naima,female,,30,1;09.10,21.333,1384,,oh: +/.,oh.,1,2,1,1,1,1,1,Naima/010910.cha,123
Providence,FAT,Naima,female,,30,1;09.10,21.333,1385,,oh yes . 48290_50353,oh yes.,2,2,2,2,2,2,2,Naima/010910.cha,129
Providence,FAT,Naima,female,,30,1;09.10,21.333,1386,,where were they ? 50353_51325,where were they?,3,4,3,5,4,3,3,Naima/010910.cha,132
Providence,FAT,Naima,female,,30,1;09.10,21.333,1387,,oh and I got an umbrella today . 56415_59760,oh and I got an umbrella today.,7,8,10,10,11,10,7,Naima/010910.cha,144
Providence,FAT,Naima,female,,30,1;09.10,21.333,1388,,fr:om +... 59760_60846,fr:om.,2,2,2,2,2,2,2,Naima/010910.cha,147
Providence,FAT,Naima,female,,30,1;09.10,21.333,1389,,the department of cardiac surgery . 60848_63310,the department of cardiac surgery.,5,5,10,10,10,10,5,Naima/010910.cha,150
Providence,FAT,Naima,female,,30,1;09.10,21.333,1390,,Brigham and Women's hospital +/.,Brigham and Women's hospital.,4,6,8,8,8,8,4,Naima/010910.cha,153
Providence,FAT,Naima,female,,30,1;09.10,21.333,1391,,I dunno [: don't know] I haven't opened it up +/.,I dunno I haven't opened it up.,7,12,11,11,11,11,7,Naima/010910.cha,159
Providence,FAT,Naima,female,,30,1;09.10,21.333,1392,,but the real innova(tion) +/.,but the real innova.,4,5,6,6,6,6,4,Naima/010910.cha,166
Providence,FAT,Naima,female,,30,1;09.10,21.333,1393,,hey: that's beautiful +/.,hey that's beautiful.,3,5,5,5,5,5,3,Naima/010910.cha,177
Providence,FAT,Naima,female,,30,1;09.10,21.333,1394,,no . 78820_80250,no.,1,1,1,1,1,1,1,Naima/010910.cha,189
Providence,FAT,Naima,female,,30,1;09.10,21.333,1395,,hey: !,hey!,1,1,1,1,1,1,1,Naima/010910.cha,201
Providence,FAT,Naima,female,,30,1;09.10,21.333,1396,,I never saw that Miss Naima . 88125_90630,I never saw that Miss Naima.,6,7,8,8,8,8,6,Naima/010910.cha,207
Providence,FAT,Naima,female,,30,1;09.10,21.333,1397,,are we gonna +..? 90631_92350,are we gonna?,3,5,4,4,4,4,3,Naima/010910.cha,213
Providence,FAT,Naima,female,,30,1;09.10,21.333,1398,,are we gonna put a candle in there and light it for Diwali next year ?,are we gonna put a candle in there and light it for Diwali next year?,15,16,18,20,18,19,15,Naima/010910.cha,216
Providence,FAT,Naima,female,,30,1;09.10,21.333,1399,,I think we should +/.,I think we should.,4,5,4,4,4,4,4,Naima/010910.cha,224
Providence,FAT,Naima,female,,30,1;09.10,21.333,1400,,you are .,you are.,2,2,2,2,2,2,2,Naima/010910.cha,276
Providence,FAT,Naima,female,,30,1;09.10,21.333,1401,,do you have a wet diaper ? 126140_127211,do you have a wet diaper?,6,6,7,8,7,7,6,Naima/010910.cha,285
Providence,FAT,Naima,female,,30,1;09.10,21.333,1402,,oh very nice . 489030_490056,oh very nice.,3,3,4,5,4,4,3,Naima/010910.cha,757
Providence,FAT,Naima,female,,30,1;09.10,21.333,1403,,that's very nice . 490058_496741,that's very nice.,3,4,4,5,4,4,3,Naima/010910.cha,769
Providence,FAT,Naima,female,,30,1;09.10,21.333,1404,,might +... 1144626_1147020,might.,1,2,1,1,1,1,1,Naima/010910.cha,1526
Providence,FAT,Naima,female,,30,1;09.10,21.333,1405,,be: bumpy . 1147020_1149573,be bumpy.,2,2,3,3,3,3,2,Naima/010910.cha,1529
Providence,FAT,Naima,female,,30,1;09.10,21.333,1406,,yeah bumpy was +//.,yeah bumpy was.,3,5,4,4,4,4,3,Naima/010910.cha,1532
Providence,FAT,Naima,female,,30,1;09.10,21.333,1407,,if: (.) it's a road the opposite of flat is bumpy . 1149573_1156503,if it's a road the opposite of flat is bumpy.,10,11,13,14,13,13,10,Naima/010910.cha,1535
Providence,FAT,Naima,female,,30,1;09.10,21.333,1408,,the opposite of soft is ha:rd . 1165196_1169646,the opposite of soft is ha:rd.,7,6,9,10,9,9,7,Naima/010910.cha,1548
Providence,FAT,Naima,female,,30,1;09.10,21.333,1409,,we:ll what other adjectives describe things ? 1177125_1181353,we:ll what other adjectives describe things?,7,6,12,13,12,12,7,Naima/010910.cha,1556
Providence,FAT,Naima,female,,30,1;09.10,21.333,1410,,we:ll +/.,we:ll.,2,2,2,2,2,2,2,Naima/010910.cha,1559
Providence,FAT,Naima,female,,30,1;09.10,21.333,1411,,we did rough and smoo:th . 1183100_1184905,we did rough and smoo:th.,6,6,6,6,6,6,6,Naima/010910.cha,1565
Providence,FAT,Naima,female,,30,1;09.10,21.333,1412,,oh long and short +//.,oh long and short.,4,5,4,4,4,4,4,Naima/010910.cha,1571
Providence,FAT,Naima,female,,30,1;09.10,21.333,1413,,lo:ng is the opposite of short . 1186811_1189926,lo:ng is the opposite of short.,7,6,9,10,9,9,7,Naima/010910.cha,1574
Providence,FAT,Naima,female,,30,1;09.10,21.333,1414,,oh those are opposites . 1198818_1200465,oh those are opposites.,4,4,7,8,7,7,4,Naima/010910.cha,1597
Providence,FAT,Naima,female,,30,1;09.10,21.333,1415,,you liked them ? 1220126_1221326,you liked them?,3,4,4,4,4,4,3,Naima/010910.cha,1639
Providence,FAT,Naima,female,,30,1;09.10,21.333,1416,,sleepy bear does too ?,sleepy bear does too?,4,4,5,5,5,5,4,Naima/010910.cha,1647
Providence,FAT,Naima,female,,30,1;09.10,21.333,1417,,co:ld . 1258233_1260455,co:ld.,2,1,2,2,2,2,2,Naima/010910.cha,1700
Providence,FAT,Naima,female,,30,1;09.10,21.333,1418,,hot . 1263283_1264271,hot.,1,1,1,1,1,1,1,Naima/010910.cha,1708
Providence,FAT,Naima,female,,30,1;09.10,21.333,1419,,cold .,cold.,1,1,1,1,1,1,1,Naima/010910.cha,1721
Providence,FAT,Naima,female,,30,1;09.10,21.333,1420,,the opposite of warm is co:ol . 1270881_1273416,the opposite of warm is co:ol.,7,6,9,10,9,9,7,Naima/010910.cha,1724
Providence,FAT,Naima,female,,30,1;09.10,21.333,1421,,the opposite of cool is warm +/.,the opposite of cool is warm.,6,7,8,9,8,8,6,Naima/010910.cha,1734
Providence,FAT,Naima,female,,30,1;09.10,21.333,1422,,the opposite of straight +//?,the opposite of straight?,4,5,6,7,6,6,4,Naima/010910.cha,1748
Providence,FAT,Naima,female,,30,1;09.10,21.333,1423,,there are many different things . 1292130_1295416,there are many different things.,5,5,8,9,8,8,5,Naima/010910.cha,1751
Providence,FAT,Naima,female,,30,1;09.10,21.333,1424,,the opposite of straight (.) is +...,the opposite of straight is.,5,6,7,8,7,7,5,Naima/010910.cha,1759
Providence,FAT,Naima,female,,30,1;09.10,21.333,1425,,curved: .,curved.,1,2,2,2,2,2,1,Naima/010910.cha,1767
Providence,FAT,Naima,female,,30,1;09.10,21.333,1426,,windy . 1304041_1305591,windy.,1,1,2,2,2,2,1,Naima/010910.cha,1775
Providence,FAT,Naima,female,,30,1;09.10,21.333,1427,,"curly , I almost said curly +/.",curly I almost said curly.,5,8,8,8,8,8,5,Naima/010910.cha,1791
Providence,FAT,Naima,female,,30,1;09.10,21.333,1428,,wa:vy . 1311925_1316028,wa:vy.,2,1,2,2,2,2,2,Naima/010910.cha,1805
Providence,FAT,Naima,female,,30,1;09.10,21.333,1429,,those are the major ones .,those are the major ones.,5,5,7,8,7,7,5,Naima/010910.cha,1814
Providence,FAT,Naima,female,,30,1;09.10,21.333,1430,,what's the opposite of blue ? 1335296_1337750,what's the opposite of blue?,5,6,7,8,7,7,5,Naima/010910.cha,1846
Providence,FAT,Naima,female,,30,1;09.10,21.333,1431,,there's no opposite of blue . 1340236_1342720,there's no opposite of blue.,5,6,8,9,8,8,5,Naima/010910.cha,1857
Providence,FAT,Naima,female,,30,1;09.10,21.333,1432,,not really . 1354181_1355505,not really.,2,2,3,3,3,3,2,Naima/010910.cha,1881
Providence,FAT,Naima,female,,30,1;09.10,21.333,1433,,oh: I would've said bitter +/.,oh I would've said bitter.,5,8,6,7,6,6,5,Naima/010910.cha,1892
Providence,FAT,Naima,female,,30,1;09.10,21.333,1434,,and you could say salty . 1363093_1365685,and you could say salty.,5,5,6,6,6,6,5,Naima/010910.cha,1901
Providence,FAT,Naima,female,,30,1;09.10,21.333,1435,,that's why it's not +/.,that's why it's not.,4,7,4,4,4,4,4,Naima/010910.cha,1904
Providence,FAT,Naima,female,,30,1;09.10,21.333,1436,,why not ?,why not?,2,2,2,2,2,2,2,Naima/010910.cha,1913
Providence,FAT,Naima,female,,30,1;09.10,21.333,1437,,huh ? 1377455_1378330,huh?,1,1,1,1,1,1,1,Naima/010910.cha,1919
Providence,FAT,Naima,female,,30,1;09.10,21.333,1438,,we:ll since there are five different tastes .,we:ll since there are five different tastes.,8,7,11,14,11,11,8,Naima/010910.cha,1930
Providence,FAT,Naima,female,,30,1;09.10,21.333,1439,,actually six . 1387960_1389111,actually six.,2,2,4,4,4,4,2,Naima/010910.cha,1936
Providence,FAT,Naima,female,,30,1;09.10,21.333,1440,,but +/.,but.,1,2,1,1,1,1,1,Naima/010910.cha,1942
Providence,FAT,Naima,female,,30,1;09.10,21.333,1441,,well in India it is .,well in India it is.,5,5,6,6,6,6,5,Naima/010910.cha,1962
Providence,FAT,Naima,female,,30,1;09.10,21.333,1442,,xxx or xxx .,or.,1,1,1,1,1,1,1,Naima/010910.cha,1971
Providence,FAT,Naima,female,,30,1;09.10,21.333,1443,,so .,so.,1,1,1,1,1,1,1,Naima/010910.cha,1980
Providence,FAT,Naima,female,,30,1;09.10,21.333,1444,,a who:le camel +//.,a who:le camel.,4,4,5,5,5,5,4,Naima/010910.cha,2017
Providence,FAT,Naima,female,,30,1;09.10,21.333,1445,,yeah . 1430511_1432931,yeah.,1,1,1,1,1,1,1,Naima/010910.cha,2020
Providence,FAT,Naima,female,,30,1;09.10,21.333,1446,,you know how big camels are ?,you know how big camels are?,6,6,7,7,7,7,6,Naima/010910.cha,2024
Providence,FAT,Naima,female,,30,1;09.10,21.333,1447,,they're a lot +//.,they're a lot.,3,5,3,4,3,3,3,Naima/010910.cha,2032
Providence,FAT,Naima,female,,30,1;09.10,21.333,1448,,oh you mean a camel cook:ie .,oh you mean a camel cook:ie.,7,6,8,8,8,8,7,Naima/010910.cha,2036
Providence,FAT,Naima,female,,30,1;09.10,21.333,1449,,I thought you meant a camel +/.,I thought you meant a camel.,6,9,7,7,7,7,6,Naima/010910.cha,2044
Providence,FAT,Naima,female,,30,1;09.10,21.333,1450,,a_lot_of fruit . 1447305_1448705,a_lot_of fruit.,4,2,4,4,4,4,4,Naima/010910.cha,2069
Providence,FAT,Naima,female,,30,1;09.10,21.333,1451,,actually Daddy shoulda had fruit . 1453355_1455375,actually Daddy shoulda had fruit.,5,6,9,9,9,9,5,Naima/010910.cha,2075
Providence,FAT,Naima,female,,30,1;09.10,21.333,1452,,well after three cookies it's sort of +... 1457841_1460986,well after three cookies it's sort of.,7,9,9,9,9,9,7,Naima/010910.cha,2084
Providence,FAT,Naima,female,,30,1;09.10,21.333,1453,,closing the barn door .,closing the barn door.,4,4,5,5,5,5,4,Naima/010910.cha,2093
Providence,FAT,Naima,female,,30,1;09.10,21.333,1454,,"Daddy ate his cookies , they're +/.",Daddy ate his cookies they're.,5,9,7,8,7,7,5,Naima/010910.cha,2131
Providence,FAT,Naima,female,,30,1;09.10,21.333,1455,,"oh Daddy's soy cookies , they're up in the cabinet . 1477998_1482358",oh Daddy's soy cookies they're up in the cabinet.,9,12,13,14,12,13,9,Naima/010910.cha,2137
Providence,FAT,Naima,female,,30,1;09.10,21.333,1456,,xxx but the +//.,but the.,2,3,2,2,2,2,2,Naima/010910.cha,2140
Providence,FAT,Naima,female,,30,1;09.10,21.333,1457,,I ate some of your cookies Naima . 1482358_1485826,I ate some of your cookies Naima.,7,8,9,10,9,9,7,Naima/010910.cha,2143
Providence,FAT,Naima,female,,30,1;09.10,21.333,1458,,yeah Naima does like the peel .,yeah Naima does like the peel.,6,6,7,8,7,7,6,Naima/010910.cha,2154
Providence,FAT,Naima,female,,30,1;09.10,21.333,1459,,we:ll she doesn't like the peel when you cut it up like that . 1490370_1494681,we:ll she doesn't like the peel when you cut it up like that.,14,14,14,16,14,14,14,Naima/010910.cha,2160
Providence,FAT,Naima,female,,30,1;09.10,21.333,1460,,she likes the peel when she eats an apple +...,she likes the peel when she eats an apple.,9,10,10,11,10,11,9,Naima/010910.cha,2163
Providence,FAT,Naima,female,,30,1;09.10,21.333,1461,,who:le . 1494681_1498616,who:le.,2,1,2,2,2,2,2,Naima/010910.cha,2169
Providence,FAT,Naima,female,,30,1;09.10,21.333,1462,,she likes to chomp at it that way .,she likes to chomp at it that way.,8,8,9,9,9,9,8,Naima/010910.cha,2172
Providence,FAT,Naima,female,,30,1;09.10,21.333,1463,,o:kay well +...,o:kay well.,3,3,3,3,3,3,3,Naima/010910.cha,2191
Providence,FAT,Naima,female,,30,1;09.10,21.333,1464,,o:kay well +... 1510683_1513553,o:kay well.,3,3,3,3,3,3,3,Naima/010910.cha,2197
Providence,FAT,Naima,female,,30,1;09.10,21.333,1465,,how can I say no . 1513553_1515065,how can I say no.,5,5,5,5,5,5,5,Naima/010910.cha,2200
Providence,FAT,Naima,female,,30,1;09.10,21.333,1466,,thank you . 1515065_1515895,thank you.,2,2,2,2,2,2,2,Naima/010910.cha,2203
Providence,FAT,Naima,female,,30,1;09.10,21.333,1467,,oh I gotta get goin [: going] now . 1534620_1537083,oh I gotta get goin now.,6,9,7,7,7,7,6,Naima/010910.cha,2221
Providence,FAT,Naima,female,,30,1;09.10,21.333,1468,,I have a_lot of cleaning up to do downstairs . 1540323_1543491,I have a_lot of cleaning up to do downstairs.,10,10,12,13,12,12,10,Naima/010910.cha,2232
Providence,FAT,Naima,female,,30,1;09.10,21.333,1469,,hm: .,hm.,1,1,1,1,1,1,1,Naima/010910.cha,2244
Providence,FAT,Naima,female,,30,1;09.10,21.333,1470,,Naima's cookies . 1556810_1557888,Naima's cookies.,2,3,4,4,4,4,2,Naima/010910.cha,2258
Providence,FAT,Naima,female,,30,1;09.10,21.333,1471,,well that would be good . 1577473_1579156,well that would be good.,5,5,5,5,5,5,5,Naima/010910.cha,2272
Providence,FAT,Naima,female,,30,1;09.10,21.333,1472,,the gold . 1580973_1583125,the gold.,2,2,2,2,2,2,2,Naima/010910.cha,2281
Providence,FAT,Naima,female,,30,1;09.10,21.333,1473,,I dunno [: don't know] I hafta look . 1584096_1585578,I dunno I hafta look.,5,7,7,7,7,7,5,Naima/010910.cha,2287
Providence,FAT,Naima,female,,30,1;09.10,21.333,1474,,I didn't actually look at them +/.,I didn't actually look at them.,6,9,8,8,8,8,6,Naima/010910.cha,2290
Providence,FAT,Naima,female,,30,1;09.10,21.333,1475,,I know that's the point . 1588440_1591498,I know that's the point.,5,6,5,5,5,5,5,Naima/010910.cha,2296
Providence,FAT,Naima,female,,30,1;09.10,21.333,1476,,presents Mommy ?,presents Mommy?,2,2,4,4,4,4,2,Naima/010910.cha,2404
Providence,FAT,Naima,female,,30,1;09.10,21.333,1477,,okay: . 1721450_1724535,okay.,1,1,2,2,3,2,1,Naima/010910.cha,2431
Providence,FAT,Naima,female,,30,1;09.10,21.333,1478,,that little nap did me a world a good . 1727073_1729563,that little nap did me a world a good.,9,10,9,10,9,10,9,Naima/010910.cha,2437
Providence,FAT,Naima,female,,30,1;09.10,21.333,1479,,I am ! 1734456_1736418,I am!,2,2,2,2,2,2,2,Naima/010910.cha,2452
Providence,FAT,Naima,female,,30,1;09.10,21.333,1480,,although +... 1736418_1737216,although.,1,2,2,2,2,2,1,Naima/010910.cha,2455
Providence,FAT,Naima,female,,30,1;09.10,21.333,1481,,I could wrap some presents . 1737216_1739391,I could wrap some presents.,5,5,6,7,6,6,5,Naima/010910.cha,2458
Providence,FAT,Naima,female,,30,1;09.10,21.333,1482,,so you think there might be some in the garage ? 1771751_1774430,so you think there might be some in the garage?,10,10,11,14,11,11,10,Naima/010910.cha,2508
Providence,FAT,Naima,female,,30,1;09.10,21.333,1483,,the old old stuff ? 1774430_1775486,the old old stuff?,4,4,4,4,4,4,4,Naima/010910.cha,2511
Providence,FAT,Naima,female,,30,1;09.10,21.333,1484,,I though you had trashed it . 1780935_1783006,I though you had trashed it.,6,8,7,7,7,7,6,Naima/010910.cha,2524
Providence,FAT,Naima,female,,30,1;09.10,21.333,1485,,okay: . 1899816_1901851,okay.,1,1,2,2,3,2,1,Naima/010910.cha,2710
Providence,FAT,Naima,female,,30,1;09.10,21.333,1486,,oh: . 1901851_1903295,oh.,1,1,1,1,1,1,1,Naima/010910.cha,2713
Providence,FAT,Naima,female,,30,1;09.10,21.333,1487,,pretty good . 1903295_2031276,pretty good.,2,2,3,3,3,3,2,Naima/010910.cha,2716
Providence,FAT,Naima,female,,32,1;09.21,21.7,1488,,and I'm not sure if I have time to eat breakfast . 568995_571010,and I'm not sure if I have time to eat breakfast.,11,12,12,15,12,12,11,Naima/010921.cha,450
Providence,FAT,Naima,female,,32,1;09.21,21.7,1489,,I just got paged . 571010_572965,I just got paged.,4,6,5,5,5,5,4,Naima/010921.cha,453
Providence,FAT,Naima,female,,32,1;09.21,21.7,1490,,xxx xxx does anything . 576295_577625,does anything.,2,2,4,4,3,4,2,Naima/010921.cha,460
Providence,FAT,Naima,female,,32,1;09.21,21.7,1491,,but my but my xxx xxx anyway .,but my but my anyway.,5,5,7,7,7,7,5,Naima/010921.cha,466
Providence,FAT,Naima,female,,32,1;09.21,21.7,1492,,xxx xxx meaning meaningfulness . 584330_646805,meaning meaningfulness.,2,2,6,6,6,6,2,Naima/010921.cha,472
Providence,FAT,Naima,female,,32,1;09.21,21.7,1493,,I'll be there . 672615_673826,I'll be there.,3,4,3,4,3,3,3,Naima/010921.cha,490
Providence,FAT,Naima,female,,32,1;09.21,21.7,1494,,do we have cereal ? 711975_713440,do we have cereal?,4,4,5,6,5,5,4,Naima/010921.cha,496
Providence,FAT,Naima,female,,32,1;09.21,21.7,1495,,oh well I'll eat here . 733160_736921,oh well I'll eat here.,5,6,5,6,5,5,5,Naima/010921.cha,502
Providence,FAT,Naima,female,,32,1;09.21,21.7,1496,,so_that page was not mine but . 736920_742215,so_that page was not mine but.,7,7,7,9,7,7,7,Naima/010921.cha,505
Providence,FAT,Naima,female,,32,1;09.21,21.7,1497,,hey Baby_oh . 742215_747050,hey Baby_oh.,3,2,4,4,4,4,3,Naima/010921.cha,511
Providence,FAT,Naima,female,,32,1;09.21,21.7,1498,,what you eating ? 747050_749595,what you eating?,3,3,4,4,4,4,3,Naima/010921.cha,514
Providence,FAT,Naima,female,,32,1;09.21,21.7,1499,,what you eating miss boo_boo .,what you eating miss boo_boo.,6,5,7,7,7,7,6,Naima/010921.cha,517
Providence,FAT,Naima,female,,32,1;09.21,21.7,1500,,are you eating bananas ? 752380_754070,are you eating bananas?,4,4,7,7,7,7,4,Naima/010921.cha,525
Providence,FAT,Naima,female,,32,1;09.21,21.7,1501,,frozen bananas sorry okay . 755220_757260,frozen bananas sorry okay.,4,5,9,9,10,9,4,Naima/010921.cha,533
Providence,FAT,Naima,female,,32,1;09.21,21.7,1502,,frozen bananas . 757260_759015,frozen bananas.,2,3,5,5,5,5,2,Naima/010921.cha,536
Providence,FAT,Naima,female,,32,1;09.21,21.7,1503,,I don't see any frozen banana . 759015_760703,I don't see any frozen banana.,6,8,9,9,9,9,6,Naima/010921.cha,539
Providence,FAT,Naima,female,,32,1;09.21,21.7,1504,,oh you need more frozen bana(nas) +/.,oh you need more frozen bana.,6,8,8,9,8,8,6,Naima/010921.cha,553
Providence,FAT,Naima,female,,32,1;09.21,21.7,1505,,the bear .,the bear.,2,2,2,2,2,2,2,Naima/010921.cha,564
Providence,FAT,Naima,female,,32,1;09.21,21.7,1506,,are you the bear ? 772620_774730,are you the bear?,4,4,4,4,4,4,4,Naima/010921.cha,567
Providence,FAT,Naima,female,,32,1;09.21,21.7,1507,,there's a bear in the house Mommy . 776860_778885,there's a bear in the house Mommy.,7,8,9,10,9,9,7,Naima/010921.cha,575
Providence,FAT,Naima,female,,32,1;09.21,21.7,1508,,oh my gosh .,oh my gosh.,3,3,3,3,3,3,3,Naima/010921.cha,581
Providence,FAT,Naima,female,,32,1;09.21,21.7,1509,,there's a bear in the house .,there's a bear in the house.,6,7,7,8,7,7,6,Naima/010921.cha,590
Providence,FAT,Naima,female,,32,1;09.21,21.7,1510,,I didn't know Naim(a) +/.,I didn't know Naim.,4,7,4,4,4,4,4,Naima/010921.cha,601
Providence,FAT,Naima,female,,32,1;09.21,21.7,1511,,what is the bear gonna eat you know Naima I didn't know that bears eat frozen bananas .,what is the bear gonna eat you know Naima I didn't know that bears eat frozen bananas.,17,21,22,22,22,22,17,Naima/010921.cha,614
Providence,FAT,Naima,female,,32,1;09.21,21.7,1512,,I didn't know the bears eat frozen bananas . 796880_800406,I didn't know the bears eat frozen bananas.,8,11,11,11,11,11,8,Naima/010921.cha,622
Providence,FAT,Naima,female,,32,1;09.21,21.7,1513,,I didn't know that .,I didn't know that.,4,6,4,4,4,4,4,Naima/010921.cha,630
Providence,FAT,Naima,female,,32,1;09.21,21.7,1514,,oh you're a bird .,oh you're a bird.,4,5,4,5,4,4,4,Naima/010921.cha,643
Providence,FAT,Naima,female,,32,1;09.21,21.7,1515,,birdy birdy birdy . 813880_815430,birdy birdy birdy.,3,3,6,6,6,6,3,Naima/010921.cha,652
Providence,FAT,Naima,female,,32,1;09.21,21.7,1516,,birdy birdy birdy there's the flax oil that you said Daddy likes to eat and you're absolutely right . 815430_826350,birdy birdy birdy there's the flax oil that you said Daddy likes to eat and you're absolutely right.,18,21,28,29,28,28,18,Naima/010921.cha,655
Providence,FAT,Naima,female,,32,1;09.21,21.7,1517,,well it's still big . 830745_846720,well it's still big.,4,5,4,4,4,4,4,Naima/010921.cha,671
Providence,FAT,Naima,female,,32,1;09.21,21.7,1518,,is that good miss Naima ? 846720_851875,is that good miss Naima?,5,5,6,6,6,6,5,Naima/010921.cha,674
Providence,FAT,Naima,female,,32,1;09.21,21.7,1519,,you know I don't have a clue . 853695_857280,you know I don't have a clue.,7,8,7,8,7,7,7,Naima/010921.cha,680
Providence,FAT,Naima,female,,32,1;09.21,21.7,1520,,no it's Monday I can't be on call . 857280_859385,no it's Monday I can't be on call.,8,10,9,9,10,9,8,Naima/010921.cha,683
Providence,FAT,Naima,female,,32,1;09.21,21.7,1521,,by definition . 859385_861885,by definition.,2,2,5,5,5,5,2,Naima/010921.cha,686
Providence,FAT,Naima,female,,32,1;09.21,21.7,1522,,unless Mac makes a mistake I'm never on call the day before my day off . 861885_867345,unless Mac makes a mistake I'm never on call the day before my day off.,15,16,20,22,20,20,15,Naima/010921.cha,689
Providence,FAT,Naima,female,,32,1;09.21,21.7,1523,,supposed to be once in a while he +... 869630_873998,supposed to be once in a while he.,8,10,10,12,10,10,8,Naima/010921.cha,698
Providence,FAT,Naima,female,,32,1;09.21,21.7,1524,,forgets . 873998_884765,forgets.,1,1,2,2,2,2,1,Naima/010921.cha,701
Providence,FAT,Naima,female,,32,1;09.21,21.7,1525,,is there any maple syrup ah there it is .,is there any maple syrup ah there it is.,9,9,10,13,9,11,9,Naima/010921.cha,707
Providence,FAT,Naima,female,,32,1;09.21,21.7,1526,,okay . 908230_910020,okay.,1,1,2,2,3,2,1,Naima/010921.cha,722
Providence,FAT,Naima,female,,32,1;09.21,21.7,1527,,uhoh Daddy's on his own . 911700_915435,uhoh Daddy's on his own.,5,6,7,7,6,7,5,Naima/010921.cha,729
Providence,FAT,Naima,female,,32,1;09.21,21.7,1528,,oh ya ya Baby_oh . 915435_923945,oh ya ya Baby_oh.,5,4,6,6,6,6,5,Naima/010921.cha,732
Providence,FAT,Naima,female,,32,1;09.21,21.7,1529,,miss baby . 923945_926700,miss baby.,2,2,3,3,3,3,2,Naima/010921.cha,735
Providence,FAT,Naima,female,,32,1;09.21,21.7,1530,,miss ba:by: . 926700_930420,miss ba:by.,3,2,3,3,3,3,3,Naima/010921.cha,738
Providence,FAT,Naima,female,,32,1;09.21,21.7,1531,,what are you having ? 930420_932410,what are you having?,4,4,5,5,5,5,4,Naima/010921.cha,741
Providence,FAT,Naima,female,,32,1;09.21,21.7,1532,,frozen banana what else . 933920_935745,frozen banana what else.,4,5,7,8,7,7,4,Naima/010921.cha,749
Providence,FAT,Naima,female,,32,1;09.21,21.7,1533,,I see some rice . 935745_939920,I see some rice.,4,4,4,6,4,4,4,Naima/010921.cha,752
Providence,FAT,Naima,female,,32,1;09.21,21.7,1534,,oh and special cookies . 944980_946431,oh and special cookies.,4,4,6,6,6,6,4,Naima/010921.cha,763
Providence,FAT,Naima,female,,32,1;09.21,21.7,1535,,the special cookies Mommy made for you . 946431_948681,the special cookies Mommy made for you.,7,8,10,11,10,10,7,Naima/010921.cha,766
Providence,FAT,Naima,female,,32,1;09.21,21.7,1536,,and yogurt good . 948681_951445,and yogurt good.,3,3,4,4,4,4,3,Naima/010921.cha,769
Providence,FAT,Naima,female,,32,1;09.21,21.7,1537,,hm: . 955275_956786,hm.,1,1,1,1,1,1,1,Naima/010921.cha,780
Providence,FAT,Naima,female,,32,1;09.21,21.7,1538,,oh what_about persons . 959895_962880,oh what_about persons.,4,3,6,6,6,6,4,Naima/010921.cha,788
Providence,FAT,Naima,female,,32,1;09.21,21.7,1539,,mm . 962880_965480,mm.,1,1,1,1,1,1,1,Naima/010921.cha,791
Providence,FAT,Naima,female,,32,1;09.21,21.7,1540,,hm: that's big persons yogurt . 965480_969300,hm that's big persons yogurt.,5,6,7,7,7,7,5,Naima/010921.cha,794
Providence,FAT,Naima,female,,32,1;09.21,21.7,1541,,oh that's what you said big persons . 969300_972890,oh that's what you said big persons.,7,9,8,8,8,8,7,Naima/010921.cha,797
