utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
6537,6537,MOT,Warren,8,a doughnut with chocolate icing on and another tin of beans .,a doughnut with chocolate icing on and another tin of beans .,11,11,17,18,17,17,11,Warren/020024.cha,3790,24.8,does Warren like bananas ?,yeah . does Warren like bananas ?,what are those ? yeah . does Warren like bananas ?
6538,6538,MOT,Warren,8,and a tin of something else .,and a tin of something else .,6,6,8,9,8,8,6,Warren/020024.cha,3794,24.8,a doughnut with chocolate icing on and another tin of beans .,does Warren like bananas ? a doughnut with chocolate icing on and another tin of beans .,yeah . does Warren like bananas ? a doughnut with chocolate icing on and another tin of beans .
6539,6539,MOT,Warren,8,mandarin .,mandarin .,1,1,3,3,3,3,1,Warren/020024.cha,3797,24.8,and a tin of something else .,a doughnut with chocolate icing on and another tin of beans . and a tin of something else .,does Warren like bananas ? a doughnut with chocolate icing on and another tin of beans . and a tin of something else .
6540,6540,MOT,Warren,8,a lemon .,a lemon .,2,2,3,3,3,3,2,Warren/020024.cha,3800,24.8,mandarin .,and a tin of something else . mandarin .,a doughnut with chocolate icing on and another tin of beans . and a tin of something else . mandarin .
6541,6541,MOT,Warren,8,beef tomato .,beef tomato .,2,2,4,4,4,4,2,Warren/020024.cha,3803,24.8,a lemon .,mandarin . a lemon .,and a tin of something else . mandarin . a lemon .
6542,6542,MOT,Warren,8,sweetcorn .,sweetcorn .,1,1,2,2,2,2,1,Warren/020024.cha,3806,24.8,beef tomato .,a lemon . beef tomato .,mandarin . a lemon . beef tomato .
6543,6543,MOT,Warren,8,a small lemon .,a small lemon .,3,3,4,4,4,4,3,Warren/020024.cha,3809,24.8,sweetcorn .,beef tomato . sweetcorn .,a lemon . beef tomato . sweetcorn .
6544,6544,MOT,Warren,8,peach slice .,peach slice .,2,2,2,3,2,2,2,Warren/020024.cha,3812,24.8,a small lemon .,sweetcorn . a small lemon .,beef tomato . sweetcorn . a small lemon .
6545,6545,MOT,Warren,8,apple .,apple .,1,1,1,2,1,2,1,Warren/020024.cha,3815,24.8,peach slice .,a small lemon . peach slice .,sweetcorn . a small lemon . peach slice .
6546,6546,MOT,Warren,8,orange .,orange .,1,1,2,3,2,2,1,Warren/020024.cha,3818,24.8,apple .,peach slice . apple .,a small lemon . peach slice . apple .
6547,6547,MOT,Warren,8,chicken leg and a +...,chicken leg and a .,4,5,5,5,5,5,4,Warren/020024.cha,3821,24.8,orange .,apple . orange .,peach slice . apple . orange .
6548,6548,MOT,Warren,8,something red .,something red .,2,2,4,4,4,4,2,Warren/020024.cha,3824,24.8,chicken leg and a .,orange . chicken leg and a .,apple . orange . chicken leg and a .
6549,6549,MOT,Warren,8,pear .,pear .,1,1,1,1,1,1,1,Warren/020024.cha,3827,24.8,something red .,chicken leg and a . something red .,orange . chicken leg and a . something red .
6550,6550,MOT,Warren,8,tomato .,tomato .,1,1,3,3,3,3,1,Warren/020024.cha,3830,24.8,pear .,something red . pear .,chicken leg and a . something red . pear .
6551,6551,MOT,Warren,8,and a pepper .,and a pepper .,3,3,4,4,4,4,3,Warren/020024.cha,3833,24.8,tomato .,pear . tomato .,something red . pear . tomato .
6552,6552,MOT,Warren,8,and an orange .,and an orange .,3,3,4,5,4,4,3,Warren/020024.cha,3836,24.8,and a pepper .,tomato . and a pepper .,pear . tomato . and a pepper .
6553,6553,MOT,Warren,8,what a_lot_of shopping .,what a_lot_of shopping .,5,3,6,6,6,6,5,Warren/020024.cha,3839,24.8,and an orange .,and a pepper . and an orange .,tomato . and a pepper . and an orange .
6554,6554,MOT,Warren,8,oh you've got the other half of that left .,oh you've got the other half of that left .,9,11,10,11,10,10,9,Warren/020024.cha,3845,24.8,what a_lot_of shopping .,and an orange . what a_lot_of shopping .,and a pepper . and an orange . what a_lot_of shopping .
6555,6555,MOT,Warren,8,pop it back in .,pop it back in .,4,4,4,4,4,4,4,Warren/020024.cha,3848,24.8,oh you've got the other half of that left .,what a_lot_of shopping . oh you've got the other half of that left .,and an orange . what a_lot_of shopping . oh you've got the other half of that left .
6556,6556,MOT,Warren,8,that's a good boy .,that's a good boy .,4,5,4,4,4,4,4,Warren/020024.cha,3851,24.8,pop it back in .,oh you've got the other half of that left . pop it back in .,what a_lot_of shopping . oh you've got the other half of that left . pop it back in .
6557,6557,MOT,Warren,8,you carry that shopping carefully .,you carry that shopping carefully .,5,5,10,10,10,10,5,Warren/020024.cha,3854,24.8,that's a good boy .,pop it back in . that's a good boy .,oh you've got the other half of that left . pop it back in . that's a good boy .
6558,6558,MOT,Warren,8,oh that's an onion .,oh that's an onion .,4,5,5,5,5,5,4,Warren/020024.cha,3857,24.8,you carry that shopping carefully .,that's a good boy . you carry that shopping carefully .,pop it back in . that's a good boy . you carry that shopping carefully .
6559,6559,MOT,Warren,8,don't remember the onion going in .,don't remember the onion going in .,6,8,9,9,9,9,6,Warren/020024.cha,3860,24.8,oh that's an onion .,you carry that shopping carefully . oh that's an onion .,that's a good boy . you carry that shopping carefully . oh that's an onion .
6560,6560,MOT,Warren,8,you must have sneaked that one by me .,you must have sneaked that one by me .,8,9,9,10,9,9,8,Warren/020024.cha,3863,24.8,don't remember the onion going in .,oh that's an onion . don't remember the onion going in .,you carry that shopping carefully . oh that's an onion . don't remember the onion going in .
6561,6561,MOT,Warren,8,oh putting them back .,oh putting them back .,4,5,5,5,5,5,4,Warren/020024.cha,3866,24.8,you must have sneaked that one by me .,don't remember the onion going in . you must have sneaked that one by me .,oh that's an onion . don't remember the onion going in . you must have sneaked that one by me .
6562,6562,MOT,Warren,8,what a mess .,what a mess .,3,3,3,3,3,3,3,Warren/020024.cha,3869,24.8,oh putting them back .,you must have sneaked that one by me . oh putting them back .,don't remember the onion going in . you must have sneaked that one by me . oh putting them back .
6563,6563,MOT,Warren,8,what's that ?,what's that ?,2,3,2,2,2,2,2,Warren/020024.cha,3872,24.8,what a mess .,oh putting them back . what a mess .,you must have sneaked that one by me . oh putting them back . what a mess .
6564,6564,MOT,Warren,8,no careful .,no careful .,2,2,4,4,4,4,2,Warren/020024.cha,3878,24.8,what's that ?,what a mess . what's that ?,oh putting them back . what a mess . what's that ?
6565,6565,MOT,Warren,8,you might walk on your shopping .,you might walk on your shopping .,6,6,7,7,7,7,6,Warren/020024.cha,3881,24.8,no careful .,what's that ? no careful .,what a mess . what's that ? no careful .
6566,6566,MOT,Warren,8,no .,no .,1,1,1,1,1,1,1,Warren/020024.cha,3884,24.8,you might walk on your shopping .,no careful . you might walk on your shopping .,what's that ? no careful . you might walk on your shopping .
6567,6567,MOT,Warren,8,don't push Mummy .,don't push Mummy .,3,4,4,4,4,4,3,Warren/020024.cha,3887,24.8,no .,you might walk on your shopping . no .,no careful . you might walk on your shopping . no .
6568,6568,MOT,Warren,8,thank_you .,thank_you .,2,1,2,2,2,2,2,Warren/020024.cha,3890,24.8,don't push Mummy .,no . don't push Mummy .,you might walk on your shopping . no . don't push Mummy .
6569,6569,MOT,Warren,8,ugh .,ugh .,1,1,1,1,1,1,1,Warren/020024.cha,3893,24.8,thank_you .,don't push Mummy . thank_you .,no . don't push Mummy . thank_you .
6570,6570,MOT,Warren,8,what a horrible noise .,what a horrible noise .,4,4,5,7,5,6,4,Warren/020024.cha,3896,24.8,ugh .,thank_you . ugh .,don't push Mummy . thank_you . ugh .
6571,6571,MOT,Warren,8,oh poor Mummy .,oh poor Mummy .,3,3,4,4,4,4,3,Warren/020024.cha,3899,24.8,what a horrible noise .,ugh . what a horrible noise .,thank_you . ugh . what a horrible noise .
6572,6572,MOT,Warren,8,poor Mummy .,poor Mummy .,2,2,3,3,3,3,2,Warren/020024.cha,3902,24.8,oh poor Mummy .,what a horrible noise . oh poor Mummy .,ugh . what a horrible noise . oh poor Mummy .
6573,6573,MOT,Warren,8,poor Mummy .,poor Mummy .,2,2,3,3,3,3,2,Warren/020024.cha,3909,24.8,poor Mummy .,oh poor Mummy . poor Mummy .,what a horrible noise . oh poor Mummy . poor Mummy .
6574,6574,MOT,Warren,8,take that +//.,take that .,2,3,2,3,2,2,2,Warren/020024.cha,3912,24.8,poor Mummy .,poor Mummy . poor Mummy .,oh poor Mummy . poor Mummy . poor Mummy .
6575,6575,MOT,Warren,8,ow .,ow .,1,1,1,1,1,1,1,Warren/020024.cha,3915,24.8,take that .,poor Mummy . take that .,poor Mummy . poor Mummy . take that .
6576,6576,MOT,Warren,8,take that out .,take that out .,3,3,3,4,3,3,3,Warren/020024.cha,3918,24.8,ow .,take that . ow .,poor Mummy . take that . ow .
6577,6577,MOT,Warren,8,come here .,come here .,2,2,2,4,2,2,2,Warren/020024.cha,3921,24.8,take that out .,ow . take that out .,take that . ow . take that out .
6578,6578,MOT,Warren,8,poor Mummy .,poor Mummy .,2,2,3,3,3,3,2,Warren/020024.cha,3924,24.8,come here .,take that out . come here .,ow . take that out . come here .
6579,6579,MOT,Warren,8,give Mummy a kiss to make her better .,give Mummy a kiss to make her better .,8,8,10,12,10,10,8,Warren/020024.cha,3927,24.8,poor Mummy .,come here . poor Mummy .,take that out . come here . poor Mummy .
6580,6580,MOT,Warren,8,please .,please .,1,1,1,2,1,1,1,Warren/020024.cha,3930,24.8,give Mummy a kiss to make her better .,poor Mummy . give Mummy a kiss to make her better .,come here . poor Mummy . give Mummy a kiss to make her better .
6581,6581,MOT,Warren,8,thank_you .,thank_you .,2,1,2,2,2,2,2,Warren/020024.cha,3933,24.8,please .,give Mummy a kiss to make her better . please .,poor Mummy . give Mummy a kiss to make her better . please .
6582,6582,MOT,Warren,8,all better now .,all better now .,3,3,4,4,4,4,3,Warren/020024.cha,3936,24.8,thank_you .,please . thank_you .,give Mummy a kiss to make her better . please . thank_you .
6583,6583,MOT,Warren,8,all these things you're putting in your basket again .,all these things you're putting in your basket again .,9,10,12,14,12,12,9,Warren/020024.cha,3942,24.8,all better now .,thank_you . all better now .,please . thank_you . all better now .
6584,6584,MOT,Warren,9,has the fire engine broken down ?,has the fire engine broken down ?,6,7,8,10,8,8,6,Warren/020101.cha,20,25.033,,,
6585,6585,MOT,Warren,9,shall we try and find something to tow it ?,shall we try and find something to tow it ?,9,9,11,11,11,11,9,Warren/020101.cha,23,25.033,has the fire engine broken down ?,has the fire engine broken down ?,has the fire engine broken down ?
6586,6586,MOT,Warren,9,shall we see if we can tow the fire engine ?,shall we see if we can tow the fire engine ?,10,10,11,13,11,11,10,Warren/020101.cha,26,25.033,shall we try and find something to tow it ?,has the fire engine broken down ? shall we try and find something to tow it ?,has the fire engine broken down ? shall we try and find something to tow it ?
6587,6587,MOT,Warren,9,I'm not sure that we can .,I'm not sure that we can .,6,7,6,7,6,6,6,Warren/020101.cha,29,25.033,shall we see if we can tow the fire engine ?,shall we try and find something to tow it ? shall we see if we can tow the fire engine ?,has the fire engine broken down ? shall we try and find something to tow it ? shall we see if we can tow the fire engine ?
6588,6588,MOT,Warren,9,"let's try with this , shall I ?",let's try with this shall I ?,6,8,6,6,6,6,6,Warren/020101.cha,32,25.033,I'm not sure that we can .,shall we see if we can tow the fire engine ? I'm not sure that we can .,shall we try and find something to tow it ? shall we see if we can tow the fire engine ? I'm not sure that we can .
6589,6589,MOT,Warren,9,I don't think this will hook on very well actually .,I don't think this will hook on very well actually .,10,11,13,13,13,13,10,Warren/020101.cha,35,25.033,let's try with this shall I ?,I'm not sure that we can . let's try with this shall I ?,shall we see if we can tow the fire engine ? I'm not sure that we can . let's try with this shall I ?
6590,6590,MOT,Warren,9,no .,no .,1,1,1,1,1,1,1,Warren/020101.cha,38,25.033,I don't think this will hook on very well actually .,let's try with this shall I ? I don't think this will hook on very well actually .,I'm not sure that we can . let's try with this shall I ? I don't think this will hook on very well actually .
6591,6591,MOT,Warren,9,I don't think we're going to be able to (.) tow it .,I don't think we're going to be able to tow it .,11,13,11,13,11,12,11,Warren/020101.cha,41,25.033,no .,I don't think this will hook on very well actually . no .,let's try with this shall I ? I don't think this will hook on very well actually . no .
6592,6592,MOT,Warren,9,"oh it's just mended by itself , has it ?",oh it's just mended by itself has it ?,8,11,10,10,10,11,8,Warren/020101.cha,47,25.033,I don't think we're going to be able to tow it .,no . I don't think we're going to be able to tow it .,I don't think this will hook on very well actually . no . I don't think we're going to be able to tow it .
6593,6593,MOT,Warren,9,let's put it in the garage .,let's put it in the garage .,6,7,7,8,7,7,6,Warren/020101.cha,50,25.033,oh it's just mended by itself has it ?,I don't think we're going to be able to tow it . oh it's just mended by itself has it ?,no . I don't think we're going to be able to tow it . oh it's just mended by itself has it ?
6594,6594,MOT,Warren,9,there it goes .,there it goes .,3,3,3,4,3,3,3,Warren/020101.cha,54,25.033,let's put it in the garage .,oh it's just mended by itself has it ? let's put it in the garage .,I don't think we're going to be able to tow it . oh it's just mended by itself has it ? let's put it in the garage .
6595,6595,MOT,Warren,9,well we can't hook this [/] this one up pet .,well we can't hook this this one up pet .,9,9,9,9,9,9,9,Warren/020101.cha,64,25.033,there it goes .,let's put it in the garage . there it goes .,oh it's just mended by itself has it ? let's put it in the garage . there it goes .
6596,6596,MOT,Warren,9,it doesn't hook on because can you see underneath ?,it doesn't hook on because can you see underneath ?,9,10,12,13,12,12,9,Warren/020101.cha,67,25.033,well we can't hook this this one up pet .,there it goes . well we can't hook this this one up pet .,let's put it in the garage . there it goes . well we can't hook this this one up pet .
6597,6597,MOT,Warren,9,there's nowhere to put the hook .,there's nowhere to put the hook .,6,7,8,9,8,8,6,Warren/020101.cha,70,25.033,it doesn't hook on because can you see underneath ?,well we can't hook this this one up pet . it doesn't hook on because can you see underneath ?,there it goes . well we can't hook this this one up pet . it doesn't hook on because can you see underneath ?
6598,6598,MOT,Warren,9,it might go in there but +...,it might go in there but .,6,7,6,7,6,6,6,Warren/020101.cha,73,25.033,there's nowhere to put the hook .,it doesn't hook on because can you see underneath ? there's nowhere to put the hook .,well we can't hook this this one up pet . it doesn't hook on because can you see underneath ? there's nowhere to put the hook .
6599,6599,MOT,Warren,9,no it won't [: willn't] .,no it won't .,3,4,3,3,3,3,3,Warren/020101.cha,76,25.033,it might go in there but .,there's nowhere to put the hook . it might go in there but .,it doesn't hook on because can you see underneath ? there's nowhere to put the hook . it might go in there but .
6600,6600,MOT,Warren,9,yeah .,yeah .,1,1,1,1,1,1,1,Warren/020101.cha,82,25.033,no it won't .,it might go in there but . no it won't .,there's nowhere to put the hook . it might go in there but . no it won't .
6601,6601,MOT,Warren,9,it'll hafta go in the garage .,it'll hafta go in the garage .,6,7,8,9,8,8,6,Warren/020101.cha,85,25.033,yeah .,no it won't . yeah .,it might go in there but . no it won't . yeah .
6602,6602,MOT,Warren,9,shall we get somebody out to mend it ?,shall we get somebody out to mend it ?,8,8,11,11,11,11,8,Warren/020101.cha,88,25.033,it'll hafta go in the garage .,yeah . it'll hafta go in the garage .,no it won't . yeah . it'll hafta go in the garage .
6603,6603,MOT,Warren,9,shall we get somebody out who can mend it ?,shall we get somebody out who can mend it ?,9,9,12,12,12,12,9,Warren/020101.cha,91,25.033,shall we get somebody out to mend it ?,it'll hafta go in the garage . shall we get somebody out to mend it ?,yeah . it'll hafta go in the garage . shall we get somebody out to mend it ?
6604,6604,MOT,Warren,9,oh she's going to mend it .,oh she's going to mend it .,6,7,6,6,6,6,6,Warren/020101.cha,94,25.033,shall we get somebody out who can mend it ?,shall we get somebody out to mend it ? shall we get somebody out who can mend it ?,it'll hafta go in the garage . shall we get somebody out to mend it ? shall we get somebody out who can mend it ?
6605,6605,MOT,Warren,9,here she comes .,here she comes .,3,3,4,5,4,4,3,Warren/020101.cha,97,25.033,oh she's going to mend it .,shall we get somebody out who can mend it ? oh she's going to mend it .,shall we get somebody out to mend it ? shall we get somebody out who can mend it ? oh she's going to mend it .
6606,6606,MOT,Warren,9,she's going to come <in her> [/] in her little red car .,she's going to come in her in her little red car .,11,10,11,13,11,12,11,Warren/020101.cha,100,25.033,here she comes .,oh she's going to mend it . here she comes .,shall we get somebody out who can mend it ? oh she's going to mend it . here she comes .
6607,6607,MOT,Warren,9,she's going to come and mend it .,she's going to come and mend it .,7,8,7,8,7,7,7,Warren/020101.cha,103,25.033,she's going to come in her in her little red car .,here she comes . she's going to come in her in her little red car .,oh she's going to mend it . here she comes . she's going to come in her in her little red car .
6608,6608,MOT,Warren,9,fire engine out_of the garage please .,fire engine out_of the garage please .,7,6,9,13,9,9,7,Warren/020101.cha,106,25.033,she's going to come and mend it .,she's going to come in her in her little red car . she's going to come and mend it .,here she comes . she's going to come in her in her little red car . she's going to come and mend it .
6609,6609,MOT,Warren,9,so she can mend it .,so she can mend it .,5,5,5,5,5,5,5,Warren/020101.cha,109,25.033,fire engine out_of the garage please .,she's going to come and mend it . fire engine out_of the garage please .,she's going to come in her in her little red car . she's going to come and mend it . fire engine out_of the garage please .
6610,6610,MOT,Warren,9,let's get the fire engine out .,let's get the fire engine out .,6,7,7,9,7,7,6,Warren/020101.cha,112,25.033,so she can mend it .,fire engine out_of the garage please . so she can mend it .,she's going to come and mend it . fire engine out_of the garage please . so she can mend it .
6611,6611,MOT,Warren,9,right .,right .,1,1,1,1,1,1,1,Warren/020101.cha,115,25.033,let's get the fire engine out .,so she can mend it . let's get the fire engine out .,fire engine out_of the garage please . so she can mend it . let's get the fire engine out .
6612,6612,MOT,Warren,9,she's going to mend it .,she's going to mend it .,5,6,5,5,5,5,5,Warren/020101.cha,118,25.033,right .,let's get the fire engine out . right .,so she can mend it . let's get the fire engine out . right .
6613,6613,MOT,Warren,9,and she'll turn it on its side so she can look at the engine .,and she'll turn it on its side so she can look at the engine .,14,15,15,17,15,15,14,Warren/020101.cha,121,25.033,she's going to mend it .,right . she's going to mend it .,let's get the fire engine out . right . she's going to mend it .
6614,6614,MOT,Warren,9,there .,there .,1,1,1,2,1,1,1,Warren/020101.cha,124,25.033,and she'll turn it on its side so she can look at the engine .,she's going to mend it . and she'll turn it on its side so she can look at the engine .,right . she's going to mend it . and she'll turn it on its side so she can look at the engine .
6615,6615,MOT,Warren,9,mended .,mended .,1,2,2,2,2,3,1,Warren/020101.cha,127,25.033,there .,and she'll turn it on its side so she can look at the engine . there .,she's going to mend it . and she'll turn it on its side so she can look at the engine . there .
6616,6616,MOT,Warren,9,brumm@o .,brumm .,1,1,1,1,1,1,1,Warren/020101.cha,130,25.033,mended .,there . mended .,and she'll turn it on its side so she can look at the engine . there . mended .
6617,6617,MOT,Warren,9,nee^naw@o .,nee^naw .,2,1,2,2,2,2,2,Warren/020101.cha,133,25.033,brumm .,mended . brumm .,there . mended . brumm .
6618,6618,MOT,Warren,9,right .,right .,1,1,1,1,1,1,1,Warren/020101.cha,136,25.033,nee^naw .,brumm . nee^naw .,mended . brumm . nee^naw .
6619,6619,MOT,Warren,9,she pops off in her car .,she pops off in her car .,6,6,6,6,6,6,6,Warren/020101.cha,139,25.033,right .,nee^naw . right .,brumm . nee^naw . right .
6620,6620,MOT,Warren,9,and she's mended it for you .,and she's mended it for you .,6,8,7,7,7,8,6,Warren/020101.cha,142,25.033,she pops off in her car .,right . she pops off in her car .,nee^naw . right . she pops off in her car .
6621,6621,MOT,Warren,9,is it mended now ?,is it mended now ?,4,5,5,5,5,6,4,Warren/020101.cha,158,25.033,and she's mended it for you .,she pops off in her car . and she's mended it for you .,right . she pops off in her car . and she's mended it for you .
6622,6622,MOT,Warren,9,what went bang ?,what went bang ?,3,4,3,3,3,3,3,Warren/020101.cha,179,25.033,is it mended now ?,and she's mended it for you . is it mended now ?,she pops off in her car . and she's mended it for you . is it mended now ?
6623,6623,MOT,Warren,9,is the car going bang ?,is the car going bang ?,5,6,5,5,5,5,5,Warren/020101.cha,182,25.033,what went bang ?,is it mended now ? what went bang ?,and she's mended it for you . is it mended now ? what went bang ?
6624,6624,MOT,Warren,9,shall we get some more vehicles out ?,shall we get some more vehicles out ?,7,7,9,11,9,9,7,Warren/020101.cha,185,25.033,is the car going bang ?,what went bang ? is the car going bang ?,is it mended now ? what went bang ? is the car going bang ?
6625,6625,MOT,Warren,9,which vehicles shall we get ?,which vehicles shall we get ?,5,5,7,7,7,7,5,Warren/020101.cha,188,25.033,shall we get some more vehicles out ?,is the car going bang ? shall we get some more vehicles out ?,what went bang ? is the car going bang ? shall we get some more vehicles out ?
6626,6626,MOT,Warren,9,the truck .,the truck .,2,2,2,2,2,2,2,Warren/020101.cha,191,25.033,which vehicles shall we get ?,shall we get some more vehicles out ? which vehicles shall we get ?,is the car going bang ? shall we get some more vehicles out ? which vehicles shall we get ?
6627,6627,MOT,Warren,9,I don't know where all your other vehicles are .,I don't know where all your other vehicles are .,9,10,12,13,12,12,9,Warren/020101.cha,194,25.033,the truck .,which vehicles shall we get ? the truck .,shall we get some more vehicles out ? which vehicles shall we get ? the truck .
6628,6628,MOT,Warren,9,there's a tractor .,there's a tractor .,3,4,5,5,5,5,3,Warren/020101.cha,200,25.033,I don't know where all your other vehicles are .,the truck . I don't know where all your other vehicles are .,which vehicles shall we get ? the truck . I don't know where all your other vehicles are .
6629,6629,MOT,Warren,9,that's a bit noisy .,that's a bit noisy .,4,5,5,5,5,5,4,Warren/020101.cha,206,25.033,there's a tractor .,I don't know where all your other vehicles are . there's a tractor .,the truck . I don't know where all your other vehicles are . there's a tractor .
6630,6630,MOT,Warren,9,here's a breakdown vehicle .,here's a breakdown vehicle .,4,5,7,8,7,8,4,Warren/020101.cha,209,25.033,that's a bit noisy .,there's a tractor . that's a bit noisy .,I don't know where all your other vehicles are . there's a tractor . that's a bit noisy .
6631,6631,MOT,Warren,9,can you see ?,can you see ?,3,3,3,3,3,3,3,Warren/020101.cha,212,25.033,here's a breakdown vehicle .,that's a bit noisy . here's a breakdown vehicle .,there's a tractor . that's a bit noisy . here's a breakdown vehicle .
6632,6632,MOT,Warren,9,it won't [: willn't] hook on there pet because there's nothing for it to +...,it won't hook on there pet because there's nothing for it to .,12,15,15,17,15,15,12,Warren/020101.cha,215,25.033,can you see ?,here's a breakdown vehicle . can you see ?,that's a bit noisy . here's a breakdown vehicle . can you see ?
6633,6633,MOT,Warren,9,oh: .,oh .,1,1,1,1,1,1,1,Warren/020101.cha,218,25.033,it won't hook on there pet because there's nothing for it to .,can you see ? it won't hook on there pet because there's nothing for it to .,here's a breakdown vehicle . can you see ? it won't hook on there pet because there's nothing for it to .
6634,6634,MOT,Warren,9,"you hafta go very slowly and it doesn't pull along on its wheels but it's kind of pulling it , isn't it ?",you hafta go very slowly and it doesn't pull along on its wheels but it's kind of pulling it isn't it ?,21,26,26,26,26,26,21,Warren/020101.cha,221,25.033,oh .,it won't hook on there pet because there's nothing for it to . oh .,can you see ? it won't hook on there pet because there's nothing for it to . oh .
6635,6635,MOT,Warren,9,not very successful .,not very successful .,3,3,6,6,6,6,3,Warren/020101.cha,224,25.033,you hafta go very slowly and it doesn't pull along on its wheels but it's kind of pulling it isn't it ?,oh . you hafta go very slowly and it doesn't pull along on its wheels but it's kind of pulling it isn't it ?,it won't hook on there pet because there's nothing for it to . oh . you hafta go very slowly and it doesn't pull along on its wheels but it's kind of pulling it isn't it ?
6636,6636,MOT,Warren,9,is she going to drive it ?,is she going to drive it ?,6,6,6,7,6,6,6,Warren/020101.cha,233,25.033,not very successful .,you hafta go very slowly and it doesn't pull along on its wheels but it's kind of pulling it isn't it ? not very successful .,oh . you hafta go very slowly and it doesn't pull along on its wheels but it's kind of pulling it isn't it ? not very successful .
6637,6637,MOT,Warren,9,this hooks on best because this is designed to hook on there .,this hooks on best because this is designed to hook on there .,12,14,15,17,15,15,12,Warren/020101.cha,236,25.033,is she going to drive it ?,not very successful . is she going to drive it ?,you hafta go very slowly and it doesn't pull along on its wheels but it's kind of pulling it isn't it ? not very successful . is she going to drive it ?
6638,6638,MOT,Warren,9,but there's noone in it .,but there's noone in it .,5,6,6,7,6,6,5,Warren/020101.cha,239,25.033,this hooks on best because this is designed to hook on there .,is she going to drive it ? this hooks on best because this is designed to hook on there .,not very successful . is she going to drive it ? this hooks on best because this is designed to hook on there .
6639,6639,MOT,Warren,9,shall we find somebody to go in the broken down car ?,shall we find somebody to go in the broken down car ?,11,12,15,15,15,15,11,Warren/020101.cha,242,25.033,but there's noone in it .,this hooks on best because this is designed to hook on there . but there's noone in it .,is she going to drive it ? this hooks on best because this is designed to hook on there . but there's noone in it .
6640,6640,MOT,Warren,9,a man .,a man .,2,2,2,2,2,2,2,Warren/020101.cha,248,25.033,shall we find somebody to go in the broken down car ?,but there's noone in it . shall we find somebody to go in the broken down car ?,this hooks on best because this is designed to hook on there . but there's noone in it . shall we find somebody to go in the broken down car ?
6641,6641,MOT,Warren,9,there's a policeman .,there's a policeman .,3,4,7,7,7,7,3,Warren/020101.cha,251,25.033,a man .,shall we find somebody to go in the broken down car ? a man .,but there's noone in it . shall we find somebody to go in the broken down car ? a man .
6642,6642,MOT,Warren,9,I wonder where the other man is that fits in the cars .,I wonder where the other man is that fits in the cars .,12,12,14,15,14,14,12,Warren/020101.cha,254,25.033,there's a policeman .,a man . there's a policeman .,shall we find somebody to go in the broken down car ? a man . there's a policeman .
6643,6643,MOT,Warren,9,here he is .,here he is .,3,3,3,4,3,3,3,Warren/020101.cha,257,25.033,I wonder where the other man is that fits in the cars .,there's a policeman . I wonder where the other man is that fits in the cars .,a man . there's a policeman . I wonder where the other man is that fits in the cars .
6644,6644,MOT,Warren,9,xxx .,.,0,0,0,0,0,0,0,Warren/020101.cha,260,25.033,here he is .,I wonder where the other man is that fits in the cars . here he is .,there's a policeman . I wonder where the other man is that fits in the cars . here he is .
6645,6645,MOT,Warren,9,so we've got a police car and a fire engine out .,so we've got a police car and a fire engine out .,11,13,13,17,13,13,11,Warren/020101.cha,261,25.033,.,here he is . .,I wonder where the other man is that fits in the cars . here he is . .
6646,6646,MOT,Warren,9,nee^naw@o [/] nee^naw@o .,nee^naw nee^naw .,4,1,4,4,4,4,4,Warren/020101.cha,264,25.033,so we've got a police car and a fire engine out .,. so we've got a police car and a fire engine out .,here he is . . so we've got a police car and a fire engine out .
6647,6647,MOT,Warren,9,nee^naw@o .,nee^naw .,2,1,2,2,2,2,2,Warren/020101.cha,267,25.033,nee^naw nee^naw .,so we've got a police car and a fire engine out . nee^naw nee^naw .,. so we've got a police car and a fire engine out . nee^naw nee^naw .
6648,6648,MOT,Warren,9,that's quite right .,that's quite right .,3,4,3,4,3,3,3,Warren/020101.cha,273,25.033,nee^naw .,nee^naw nee^naw . nee^naw .,so we've got a police car and a fire engine out . nee^naw nee^naw . nee^naw .
6649,6649,MOT,Warren,9,"vehicles drive <on the ground> [//] on the floor , don't they ?",vehicles drive on the ground on the floor don't they ?,10,9,12,13,13,12,10,Warren/020101.cha,276,25.033,that's quite right .,nee^naw . that's quite right .,nee^naw nee^naw . nee^naw . that's quite right .
6650,6650,MOT,Warren,9,not on people .,not on people .,3,3,3,4,3,4,3,Warren/020101.cha,279,25.033,vehicles drive on the ground on the floor don't they ?,that's quite right . vehicles drive on the ground on the floor don't they ?,nee^naw . that's quite right . vehicles drive on the ground on the floor don't they ?
6651,6651,MOT,Warren,9,poor breakdown truck .,poor breakdown truck .,3,3,4,4,4,4,3,Warren/020101.cha,285,25.033,not on people .,vehicles drive on the ground on the floor don't they ? not on people .,that's quite right . vehicles drive on the ground on the floor don't they ? not on people .
6652,6652,MOT,Warren,9,it's towing the lorry .,it's towing the lorry .,4,5,6,6,6,6,4,Warren/020101.cha,288,25.033,poor breakdown truck .,not on people . poor breakdown truck .,vehicles drive on the ground on the floor don't they ? not on people . poor breakdown truck .
