utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
6196,Warren,14,xxx .,.,0,0,0,0,0,0,0,Warren/020218.cha,190,26.6,.,.,.,a bit slower .,how does that go ? a bit slower .,which one ? how does that go ? a bit slower .
6197,Warren,14,xxx .,.,0,0,0,0,0,0,0,Warren/020218.cha,191,26.6,.,.,.,a bit slower .,how does that go ? a bit slower .,which one ? how does that go ? a bit slower .
6198,Warren,14,xxx .,.,0,0,0,0,0,0,0,Warren/020218.cha,195,26.6,.,.,.,what're you talking about ?,a bit slower . what're you talking about ?,how does that go ? a bit slower . what're you talking about ?
6199,Warren,14,yes .,yes .,1,1,1,1,1,1,1,Warren/020218.cha,205,26.6,queen .,coke .,worried .,did you sing baa baa black sheep ?,I don't recognize that song at all . did you sing baa baa black sheep ?,are you sure it wasn't a German playgroup you went to or something ? I don't recognize that song at all . did you sing baa baa black sheep ?
6200,Warren,14,the doctor .,the doctor .,2,2,3,3,3,3,2,Warren/020218.cha,214,26.6,missed loosen .,soggy malta .,baggies ghosties .,what else did you sing ?,what else did you sing ? what else did you sing ?,did you sing baa baa black sheep ? what else did you sing ? what else did you sing ?
6201,Warren,14,doctor .,doctor .,1,1,2,2,2,2,1,Warren/020218.cha,220,26.6,eyelid .,boys .,grapes .,doctor .,what else did you sing ? doctor .,what else did you sing ? what else did you sing ? doctor .
6202,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,226,26.6,berries .,pf .,footie .,was it Doctor_Foster went to Gloucester ?,doctor . was it Doctor_Foster went to Gloucester ?,what else did you sing ? doctor . was it Doctor_Foster went to Gloucester ?
6203,Warren,14,it's doctor .,it's doctor .,2,3,3,3,3,3,2,Warren/020218.cha,229,26.6,lollie sheet .,frankenstein wasn't .,predators capiberra .,was it Doctor_Foster went to Gloucester ?,doctor . was it Doctor_Foster went to Gloucester ?,what else did you sing ? doctor . was it Doctor_Foster went to Gloucester ?
6204,Warren,14,doctor .,doctor .,1,1,2,2,2,2,1,Warren/020218.cha,235,26.6,evan .,tea .,whoa .,no .,was it Doctor_Foster went to Gloucester ? no .,doctor . was it Doctor_Foster went to Gloucester ? no .
6205,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,241,26.6,robin's .,bonnie .,ichord .,it wasn't the monkeys jumping on the bed was it ?,no . it wasn't the monkeys jumping on the bed was it ?,was it Doctor_Foster went to Gloucester ? no . it wasn't the monkeys jumping on the bed was it ?
6206,Warren,14,trees .,trees .,1,1,1,1,1,1,1,Warren/020218.cha,244,26.6,dizzy .,melts .,dayja .,it wasn't the monkeys jumping on the bed was it ?,no . it wasn't the monkeys jumping on the bed was it ?,was it Doctor_Foster went to Gloucester ? no . it wasn't the monkeys jumping on the bed was it ?
6207,Warren,14,jump in the trees .,jump in the trees .,4,4,4,4,4,4,4,Warren/020218.cha,247,26.6,ve schoo papa goin .,ph vibrating mompsy hasta .,soldier pillows hours finger's .,it wasn't the monkeys jumping on the bed was it ?,no . it wasn't the monkeys jumping on the bed was it ?,was it Doctor_Foster went to Gloucester ? no . it wasn't the monkeys jumping on the bed was it ?
6208,Warren,14,monkeys .,monkeys .,1,1,2,2,2,2,1,Warren/020218.cha,253,26.6,kid .,rear .,dum .,who's in the trees ?,it wasn't the monkeys jumping on the bed was it ? who's in the trees ?,no . it wasn't the monkeys jumping on the bed was it ? who's in the trees ?
6209,Warren,14,one monkey .,one monkey .,2,2,3,3,4,3,2,Warren/020218.cha,259,26.6,teal vegetable .,los locust .,rash pression .,monkeys in the trees .,who's in the trees ? monkeys in the trees .,it wasn't the monkeys jumping on the bed was it ? who's in the trees ? monkeys in the trees .
6210,Warren,14,Warren put my feet on my [/] my box .,Warren put my feet on my my box .,8,8,9,9,9,9,8,Warren/020218.cha,271,26.6,dingy vans stepped nanny shirt's buntin maisey twine .,warm rips ramps cartoons gym plastic bottle's waa .,trouser shorts spancy drybone's oo zoom when alice's .,what do monkeys do in trees ?,and there's a doctor in it . what do monkeys do in trees ?,yes I know monkeys normally go in trees but there's a song you know about three little monkeys jumping on the bed . and there's a doctor in it . what do monkeys do in trees ?
6211,Warren,14,kick .,kick .,1,1,1,1,1,1,1,Warren/020218.cha,277,26.6,james .,rail .,strength .,yes I've noticed .,what do monkeys do in trees ? yes I've noticed .,and there's a doctor in it . what do monkeys do in trees ? yes I've noticed .
6212,Warren,14,xxx .,.,0,0,0,0,0,0,0,Warren/020218.cha,289,26.6,.,.,.,you might break it .,don't kick it . you might break it .,no . don't kick it . you might break it .
6213,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,299,26.6,ri .,pitcher .,ruf .,don't kick it .,no . don't kick it .,well I think it was the last one in the shop . no . don't kick it .
6214,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,302,26.6,uh .,zoop .,greenwich .,don't kick it .,no . don't kick it .,well I think it was the last one in the shop . no . don't kick it .
6215,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,308,26.6,doll's .,just .,burned .,Mummy shall move it if you kick it .,don't kick it . Mummy shall move it if you kick it .,no . don't kick it . Mummy shall move it if you kick it .
6216,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,311,26.6,licka .,wrapped .,bonnet .,Mummy shall move it if you kick it .,don't kick it . Mummy shall move it if you kick it .,no . don't kick it . Mummy shall move it if you kick it .
6217,Warren,14,my finger's stuck .,my finger's stuck .,3,4,4,4,4,4,3,Warren/020218.cha,314,26.6,coal following suddenly .,thoughted beep who're .,traction wiggily seeds .,Mummy shall move it if you kick it .,don't kick it . Mummy shall move it if you kick it .,no . don't kick it . Mummy shall move it if you kick it .
6218,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,317,26.6,called .,cocoa .,jury .,Mummy shall move it if you kick it .,don't kick it . Mummy shall move it if you kick it .,no . don't kick it . Mummy shall move it if you kick it .
6219,Warren,14,my finger's stuck .,my finger's stuck .,3,4,4,4,4,4,3,Warren/020218.cha,320,26.6,shorter dop santa's .,telling dooboo chiefs .,electric sung seaplane .,Mummy shall move it if you kick it .,don't kick it . Mummy shall move it if you kick it .,no . don't kick it . Mummy shall move it if you kick it .
6220,Warren,14,want bumpy roads .,want bumpy roads .,3,3,4,4,4,4,3,Warren/020218.cha,326,26.6,sure mississippi eagles .,bessy cups sew .,cafeteria porch nails .,shall we get out your bumpy road ?,Mummy shall move it if you kick it . shall we get out your bumpy road ?,don't kick it . Mummy shall move it if you kick it . shall we get out your bumpy road ?
6221,Warren,14,where [* 0has] Thomas gone ?,where Thomas gone ?,3,4,4,6,4,4,3,Warren/020218.cha,329,26.6,steering jar smell ?,buildings perro fireplace ?,yawn starfish izza ?,shall we get out your bumpy road ?,Mummy shall move it if you kick it . shall we get out your bumpy road ?,don't kick it . Mummy shall move it if you kick it . shall we get out your bumpy road ?
6222,Warren,14,Thomas .,Thomas .,1,1,2,2,2,2,1,Warren/020218.cha,333,26.6,neigh .,bunnies .,godivas .,shall we get out your bumpy road ?,Mummy shall move it if you kick it . shall we get out your bumpy road ?,don't kick it . Mummy shall move it if you kick it . shall we get out your bumpy road ?
6223,Warren,14,it's Henry's .,it's Henry's .,2,4,3,3,2,3,2,Warren/020218.cha,339,26.6,eagle jew .,coconut straws .,pentagon crazies .,whose tunnel's that ?,shall we get out your bumpy road ? whose tunnel's that ?,Mummy shall move it if you kick it . shall we get out your bumpy road ? whose tunnel's that ?
6224,Warren,14,look .,look .,1,1,1,1,1,1,1,Warren/020218.cha,342,26.6,spilt .,crop .,chickchick .,whose tunnel's that ?,shall we get out your bumpy road ? whose tunnel's that ?,Mummy shall move it if you kick it . shall we get out your bumpy road ? whose tunnel's that ?
6225,Warren,14,Henry's tender .,Henry's tender .,2,3,4,4,3,4,2,Warren/020218.cha,345,26.6,dove's loves .,tire bawbo .,vine ladys .,whose tunnel's that ?,shall we get out your bumpy road ? whose tunnel's that ?,Mummy shall move it if you kick it . shall we get out your bumpy road ? whose tunnel's that ?
6226,Warren,14,look at Henry .,look at Henry .,3,3,4,4,4,4,3,Warren/020218.cha,351,26.6,fine parent lot's .,beet write dymetronon .,fishie spop search .,mhm .,whose tunnel's that ? mhm .,shall we get out your bumpy road ? whose tunnel's that ? mhm .
6227,Warren,14,Henry's tender .,Henry's tender .,2,3,4,4,3,4,2,Warren/020218.cha,357,26.6,dabbit l's .,dihb molly's .,gazit donkey's .,whose tender is it ?,mhm . whose tender is it ?,whose tunnel's that ? mhm . whose tender is it ?
6228,Warren,14,xxx .,.,0,0,0,0,0,0,0,Warren/020218.cha,360,26.6,.,.,.,whose tender is it ?,mhm . whose tender is it ?,whose tunnel's that ? mhm . whose tender is it ?
6229,Warren,14,yes .,yes .,1,1,1,1,1,1,1,Warren/020218.cha,364,26.6,gonna .,bellybutton .,bond .,shall Mummy make a little bumpy road ?,whose tender is it ? shall Mummy make a little bumpy road ?,mhm . whose tender is it ? shall Mummy make a little bumpy road ?
6230,Warren,14,yes .,yes .,1,1,1,1,1,1,1,Warren/020218.cha,367,26.6,vaccine .,morrow .,beautif .,shall Mummy make a little bumpy road ?,whose tender is it ? shall Mummy make a little bumpy road ?,mhm . whose tender is it ? shall Mummy make a little bumpy road ?
6231,Warren,14,not this .,not this .,2,2,2,2,2,2,2,Warren/020218.cha,376,26.6,buba rushes .,yolanda anywhere .,alligator's beetle's .,there's some straight bits to go though Henry's tunnel .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .,shall Mummy make a little bumpy road ? let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .
6232,Warren,14,not this .,not this .,2,2,2,2,2,2,2,Warren/020218.cha,379,26.6,storm shoelace .,armadi jackets .,hibiscus toilet .,there's some straight bits to go though Henry's tunnel .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .,shall Mummy make a little bumpy road ? let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .
6233,Warren,14,not this .,not this .,2,2,2,2,2,2,2,Warren/020218.cha,382,26.6,gate's kennel .,floatie iffy .,slap boy .,there's some straight bits to go though Henry's tunnel .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .,shall Mummy make a little bumpy road ? let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .
6234,Warren,14,Henry go on bumpy road .,Henry go on bumpy road .,5,5,7,7,7,7,5,Warren/020218.cha,385,26.6,henry smommy wedd wanted mama .,kock breaked toolbox ahoy medicine .,states shells upside wup him's .,there's some straight bits to go though Henry's tunnel .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .,shall Mummy make a little bumpy road ? let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .
6235,Warren,14,bumpy .,bumpy .,1,1,2,2,2,2,1,Warren/020218.cha,388,26.6,gah .,scored .,ichord .,there's some straight bits to go though Henry's tunnel .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .,shall Mummy make a little bumpy road ? let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .
6236,Warren,14,he go on <that bumpy> [//] this bumpy that ones [*] .,he go on that bumpy this bumpy that ones .,9,7,12,12,12,12,9,Warren/020218.cha,391,26.6,thomas's throwup blurred twigs its hotel toddlers to tea's [*] .,gilly hurting anna dinah cation paws gooses mick ma [*] .,callie dap ostrich northwich grandma biscuit uppity pavarotti sky's [*] .,there's some straight bits to go though Henry's tunnel .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .,shall Mummy make a little bumpy road ? let's make a bumpy road then . there's some straight bits to go though Henry's tunnel .
6237,Warren,14,put the wall .,put the wall .,3,3,3,3,3,3,3,Warren/020218.cha,397,26.6,time parts spigot .,soaka vicky windows .,pompoms barnie fluoride .,I'm not going to make a very big bumpy road .,there's some straight bits to go though Henry's tunnel . I'm not going to make a very big bumpy road .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel . I'm not going to make a very big bumpy road .
6238,Warren,14,putting the wall in there .,putting the wall in there .,5,6,6,7,6,6,5,Warren/020218.cha,400,26.6,candle sandcastle bic awfully stopping .,morpho rapunzil once forgot coving .,bathingsuit squeal tenth binman hangnail .,I'm not going to make a very big bumpy road .,there's some straight bits to go though Henry's tunnel . I'm not going to make a very big bumpy road .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel . I'm not going to make a very big bumpy road .
6239,Warren,14,Mummy .,Mummy .,1,1,2,2,2,2,1,Warren/020218.cha,403,26.6,say .,sillybilly .,probably .,I'm not going to make a very big bumpy road .,there's some straight bits to go though Henry's tunnel . I'm not going to make a very big bumpy road .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel . I'm not going to make a very big bumpy road .
6240,Warren,14,I find the wall .,I find the wall .,4,4,4,4,4,4,4,Warren/020218.cha,406,26.6,oblongs soldier dingding percy .,meenie murray's duckie's wendolines .,onion's cabbage maps coming .,I'm not going to make a very big bumpy road .,there's some straight bits to go though Henry's tunnel . I'm not going to make a very big bumpy road .,let's make a bumpy road then . there's some straight bits to go though Henry's tunnel . I'm not going to make a very big bumpy road .
6241,Warren,14,yes .,yes .,1,1,1,1,1,1,1,Warren/020218.cha,415,26.6,chair's .,mornin .,pees .,that one ?,a wall ? that one ?,I'm not going to make a very big bumpy road . a wall ? that one ?
6242,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,418,26.6,marching .,tumbletots .,dadump .,that one ?,a wall ? that one ?,I'm not going to make a very big bumpy road . a wall ? that one ?
6243,Warren,14,Henry's tender .,Henry's tender .,2,3,4,4,3,4,2,Warren/020218.cha,421,26.6,tiger's fizz .,beetles ajax .,laurie don't .,that one ?,a wall ? that one ?,I'm not going to make a very big bumpy road . a wall ? that one ?
6244,Warren,14,squashed one .,squashed one .,2,3,3,3,3,3,2,Warren/020218.cha,436,26.6,buses frightened .,tweettweet echo .,fault koolaid .,it's like a sort of squashed circle .,it's not very bumpy . it's like a sort of squashed circle .,there's a little bumpy road . it's not very bumpy . it's like a sort of squashed circle .
6245,Warren,14,squashed .,squashed .,1,2,2,2,2,2,1,Warren/020218.cha,445,26.6,cooperation .,robbie .,bendie .,yeah .,a squashed one . yeah .,it's like a sort of squashed circle . a squashed one . yeah .
6246,Warren,14,that wall stop train coming out .,that wall stop train coming out .,6,7,7,7,7,7,6,Warren/020218.cha,448,26.6,away slept lulu grasshopper smashed annes .,toenails frag rude biotopos dumped motorcycle .,photograph pounded gumga wags shakers fire's .,yeah .,a squashed one . yeah .,it's like a sort of squashed circle . a squashed one . yeah .
6247,Warren,14,keep in the tunnel .,keep in the tunnel .,4,4,5,5,5,5,4,Warren/020218.cha,454,26.6,wheelbarrows thats races micky .,joe spire chute e's .,trouble cottontail spankin aerobics .,oh there he is .,yeah . oh there he is .,a squashed one . yeah . oh there he is .
6248,Warren,14,it's raining .,it's raining .,2,3,3,3,3,3,2,Warren/020218.cha,457,26.6,gatada panda's .,honking callies .,pillow's daughters .,oh there he is .,yeah . oh there he is .,a squashed one . yeah . oh there he is .
6249,Warren,14,xxx Henry .,Henry .,1,1,2,2,2,2,1,Warren/020218.cha,463,26.6,shorts .,makes .,crawls .,.,oh there he is . .,yeah . oh there he is . .
6250,Warren,14,++ Henry .,Henry .,1,1,2,2,2,2,1,Warren/020218.cha,469,26.6,person's .,indoors .,eamline .,the engine's name was .,. the engine's name was .,oh there he is . . the engine's name was .
6251,Warren,14,Henry come out .,Henry come out .,3,3,4,5,4,4,3,Warren/020218.cha,475,26.6,slippers scared spit .,nought horns kid .,leash lo scene .,Henry .,the engine's name was . Henry .,. the engine's name was . Henry .
6252,Warren,14,stay in the tunnel .,stay in the tunnel .,4,4,5,5,6,5,4,Warren/020218.cha,481,26.6,stroller tune tofu plastic .,colored corns flapjack anemone .,beaver's atop flys fastest .,Henry can come out if he likes .,Henry . Henry can come out if he likes .,the engine's name was . Henry . Henry can come out if he likes .
6253,Warren,14,it's raining .,it's raining .,2,3,3,3,3,3,2,Warren/020218.cha,484,26.6,mistakes wool .,tunnels exercise .,mep greedy's .,Henry can come out if he likes .,Henry . Henry can come out if he likes .,the engine's name was . Henry . Henry can come out if he likes .
6254,Warren,14,yeah .,yeah .,1,1,1,1,1,1,1,Warren/020218.cha,499,26.6,gingerbread .,milly .,papa .,has he come out to help Gordon with the express ?,here he comes . has he come out to help Gordon with the express ?,hooray . here he comes . has he come out to help Gordon with the express ?
6255,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,502,26.6,giuba .,sewed .,searched .,has he come out to help Gordon with the express ?,here he comes . has he come out to help Gordon with the express ?,hooray . here he comes . has he come out to help Gordon with the express ?
6256,Warren,14,<Gordon's gone in the> [//] Gordon's gone in there .,Gordon's gone in the Gordon's gone in there .,8,6,10,13,10,10,8,Warren/020218.cha,505,26.6,thingy careful kieran scare binoculars sport airplanes chest .,lightening wally unstuck smeared grub butter tel eureka .,station's litterbin pastels eyes sallys perfectly seas ferryboat .,has he come out to help Gordon with the express ?,here he comes . has he come out to help Gordon with the express ?,hooray . here he comes . has he come out to help Gordon with the express ?
6257,Warren,14,Gordon's gone in there .,Gordon's gone in there .,4,6,5,7,5,5,4,Warren/020218.cha,508,26.6,rubs almost dw spots .,tina clipping wad stop .,vigor gate's alexander brrm .,has he come out to help Gordon with the express ?,here he comes . has he come out to help Gordon with the express ?,hooray . here he comes . has he come out to help Gordon with the express ?
6258,Warren,14,there's Henry coming out .,there's Henry coming out .,4,6,7,7,7,7,4,Warren/020218.cha,520,26.6,beet muffins clever supernaturals .,stain mikes dresses craters .,nickle cow'll abner wizard .,have you got more teeth growing ?,red cheeks . have you got more teeth growing ?,what's that grin for ? red cheeks . have you got more teeth growing ?
6259,Warren,14,more trains .,more trains .,2,2,2,3,2,2,2,Warren/020218.cha,526,26.6,daddy's tots .,ankle smoothing .,boy carrier .,got more pegs ?,have you got more teeth growing ? got more pegs ?,red cheeks . have you got more teeth growing ? got more pegs ?
6260,Warren,14,more trains [* 0are] coming out .,more trains coming out .,4,5,5,6,5,5,4,Warren/020218.cha,529,26.6,whole railroads oi barbie .,fitted tights kitchens brilliant .,cake's lip chips rusty .,got more pegs ?,have you got more teeth growing ? got more pegs ?,red cheeks . have you got more teeth growing ? got more pegs ?
6261,Warren,14,station .,station .,1,1,2,2,2,2,1,Warren/020218.cha,536,26.6,art .,taddy .,months .,peep^peep .,got more pegs ? peep^peep .,have you got more teeth growing ? got more pegs ? peep^peep .
6262,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,557,26.6,musical .,greg .,honey .,he's sposta stay in the tunnel because it's raining .,no . he's sposta stay in the tunnel because it's raining .,peep^peep . no . he's sposta stay in the tunnel because it's raining .
6263,Warren,14,Henry come out .,Henry come out .,3,3,4,5,4,4,3,Warren/020218.cha,560,26.6,bunnys cart ponytail .,swordfish copilot title .,scouts dw's yuck .,he's sposta stay in the tunnel because it's raining .,no . he's sposta stay in the tunnel because it's raining .,peep^peep . no . he's sposta stay in the tunnel because it's raining .
6264,Warren,14,wheels come off the line .,wheels come off the line .,5,5,5,7,5,5,5,Warren/020218.cha,569,26.6,cakes club nika lumber themselfs .,whine salted ace pancaster scrubby .,blinking lorraine chatty neeze bir .,fine .,oh he's coming out is he ? fine .,he's sposta stay in the tunnel because it's raining . oh he's coming out is he ? fine .
6265,Warren,14,oh dear .,oh dear .,2,2,2,2,2,2,2,Warren/020218.cha,572,26.6,uhoh wanna .,scrappy jumping .,cow's bouncin .,fine .,oh he's coming out is he ? fine .,he's sposta stay in the tunnel because it's raining . oh he's coming out is he ? fine .
6266,Warren,14,Henry [* 0has] come off .,Henry come off .,3,3,4,5,4,4,3,Warren/020218.cha,581,26.6,roads major pancake .,followed beds boogie .,seventeen nest fishie .,they get derailed and their wheels come off you see .,that's what happens you see when engines push walls down . they get derailed and their wheels come off you see .,fine . that's what happens you see when engines push walls down . they get derailed and their wheels come off you see .
6267,Warren,14,the station .,the station .,2,2,3,3,3,3,2,Warren/020218.cha,600,26.6,backs capes .,f taped .,grannys ork .,Henry's going to reverse .,oh . Henry's going to reverse .,he came off didn't he and Duke pulled him back up ? oh . Henry's going to reverse .
6268,Warren,14,the station .,the station .,2,2,3,3,3,3,2,Warren/020218.cha,603,26.6,sheet lot's .,reat earrings .,shouts tippy .,Henry's going to reverse .,oh . Henry's going to reverse .,he came off didn't he and Duke pulled him back up ? oh . Henry's going to reverse .
6269,Warren,14,station .,station .,1,1,2,2,2,2,1,Warren/020218.cha,609,26.6,max .,spice .,services .,oh .,Henry's going to reverse . oh .,oh . Henry's going to reverse . oh .
6270,Warren,14,the station .,the station .,2,2,3,3,3,3,2,Warren/020218.cha,612,26.6,trac santa .,rule snowdon .,mended pails .,oh .,Henry's going to reverse . oh .,oh . Henry's going to reverse . oh .
6271,Warren,14,put the bricks out and make a station .,put the bricks out and make a station .,8,8,9,10,9,9,8,Warren/020218.cha,618,26.6,seeds forehead recycling croc prizes helmet steelers hushing .,eclipse olympics trump ruby's gizig flickers chester measure .,paja perro business pancakie lowly crab headband sipped .,peep^peep .,oh . peep^peep .,Henry's going to reverse . oh . peep^peep .
6272,Warren,14,Henry's green .,Henry's green .,2,3,3,3,2,3,2,Warren/020218.cha,633,26.6,kenny mummie's .,penc bouncing .,bran candies .,not with it .,sorry Warren . not with it .,we'll get the bricks out and make a station . sorry Warren . not with it .
6273,Warren,14,that one .,that one .,2,2,2,2,2,2,2,Warren/020218.cha,636,26.6,swallowed glub .,happenings nicki .,animal's face .,not with it .,sorry Warren . not with it .,we'll get the bricks out and make a station . sorry Warren . not with it .
6274,Warren,14,mud water .,mud water .,2,2,3,3,3,3,2,Warren/020218.cha,642,26.6,kentucky zooming .,stabilized kids .,stegosauruses half .,that was the mud and the water in the science experiment this morning .,not with it . that was the mud and the water in the science experiment this morning .,sorry Warren . not with it . that was the mud and the water in the science experiment this morning .
6275,Warren,14,boring station .,boring station .,2,2,4,4,4,4,2,Warren/020218.cha,651,26.6,kingfisher shot .,flupper oy .,amazed crawl .,shall we have a very exciting station or a boring station ?,right . shall we have a very exciting station or a boring station ?,that was the mud and the water in the science experiment this morning . right . shall we have a very exciting station or a boring station ?
6276,Warren,14,another one .,another one .,2,2,4,4,4,4,2,Warren/020218.cha,660,26.6,maker nicely .,cabbage balls .,asphalt downtown .,good .,a boring station . good .,shall we have a very exciting station or a boring station ? a boring station . good .
6277,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,675,26.6,paintings .,weeing .,dive .,here ?,where's the station going to be ? here ?,Mummy can make a really boring station I'm sure with these bricks . where's the station going to be ? here ?
6278,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,678,26.6,marigold .,bodger .,popeye .,here ?,where's the station going to be ? here ?,Mummy can make a really boring station I'm sure with these bricks . where's the station going to be ? here ?
6279,Warren,14,where the station ?,where the station ?,3,3,4,5,4,4,3,Warren/020218.cha,681,26.6,kermit yostled wobbly ?,posting bits ocean ?,seventeen wo heater ?,here ?,where's the station going to be ? here ?,Mummy can make a really boring station I'm sure with these bricks . where's the station going to be ? here ?
6280,Warren,14,this is the wrong way .,this is the wrong way .,5,5,5,5,5,5,5,Warren/020218.cha,684,26.6,life d'you cup teaching motor .,cots volcano eighty facecloth binna .,underwear tools should depot gigi's .,here ?,where's the station going to be ? here ?,Mummy can make a really boring station I'm sure with these bricks . where's the station going to be ? here ?
6281,Warren,14,the wrong way .,the wrong way .,3,3,3,3,3,3,3,Warren/020218.cha,690,26.6,reindeers trousers brum .,snoop damp eggo .,desert slippin backing .,here ?,here ? here ?,where's the station going to be ? here ? here ?
6282,Warren,14,it's here just there .,it's here just there .,4,5,4,6,4,4,4,Warren/020218.cha,699,26.6,animals neckla exactly kabob .,checks coating hunters flick .,ruby like rin name's .,or here ?,is this the station here ? or here ?,here ? is this the station here ? or here ?
6283,Warren,14,xxx .,.,0,0,0,0,0,0,0,Warren/020218.cha,711,26.6,.,.,.,okay .,right . okay .,it's here . right . okay .
6284,Warren,14,Warren knock it down again .,Warren knock it down again .,5,5,7,7,7,7,5,Warren/020218.cha,733,26.6,spout hugging chain toptie zookeeper .,hide eyeglasses connected whatchamacallits finger's .,microph flaps davey woodpecker permanent .,there's the station .,there we go . there's the station .,and the last bit of . there we go . there's the station .
6285,Warren,14,Warren knock it again .,Warren knock it again .,4,4,6,6,6,6,4,Warren/020218.cha,742,26.6,meet spinach party when .,fuzzy hold ergyik strings .,probably sweets cereals background .,don't knock down my beautiful station .,no . don't knock down my beautiful station .,there's the station . no . don't knock down my beautiful station .
6286,Warren,14,knock it down .,knock it down .,3,3,3,3,3,3,3,Warren/020218.cha,754,26.6,snoozing soldier lunch .,guessed pequito smokey .,bart sculptures pud .,oh Warren .,no . oh Warren .,oh please don't . no . oh Warren .
6287,Warren,14,"I knock it down again , Daddy .",I knock it down again Daddy .,6,7,8,8,8,8,6,Warren/020218.cha,757,26.6,rico teletubbies than shooed cille steelers .,collar minestrone hem rectangular alarm whistle .,describe redden apartment tooshy sing notts .,oh Warren .,no . oh Warren .,oh please don't . no . oh Warren .
6288,Warren,14,Mummy make it again .,Mummy make it again .,4,4,6,7,6,6,4,Warren/020218.cha,766,26.6,hopeless sidewalk barking sunshine's .,oak sparkly golden gumma .,teacup lefted post ours .,oh .,don't . oh .,oh Warren . don't . oh .
6289,Warren,14,this brick there .,this brick there .,3,3,3,4,3,3,3,Warren/020218.cha,772,26.6,baker stripy uzzer .,snowy ducky railway .,flipper's cockatoo outdoors .,Warren make it again .,oh . Warren make it again .,don't . oh . Warren make it again .
6290,Warren,14,no .,no .,1,1,1,1,1,1,1,Warren/020218.cha,775,26.6,sides .,fudgec .,till .,Warren make it again .,oh . Warren make it again .,don't . oh . Warren make it again .
6291,Warren,14,this .,this .,1,1,1,1,1,1,1,Warren/020218.cha,778,26.6,name .,jordan .,shoelace .,Warren make it again .,oh . Warren make it again .,don't . oh . Warren make it again .
6292,Warren,14,yes .,yes .,1,1,1,1,1,1,1,Warren/020218.cha,790,26.6,balloon .,glasses .,governor .,on the top ?,where're you going to put the pillars ? on the top ?,they're square blocks aren't they ? where're you going to put the pillars ? on the top ?
6293,Warren,14,put this blue again .,put this blue again .,4,4,5,5,5,5,4,Warren/020218.cha,793,26.6,toop scratch bethleham came .,earrearrearree rainy francis tinkerbell's .,operating honeycomb parties razzle .,on the top ?,where're you going to put the pillars ? on the top ?,they're square blocks aren't they ? where're you going to put the pillars ? on the top ?
6294,Warren,14,put this bang [?] .,put this bang .,3,3,3,3,3,3,3,Warren/020218.cha,796,26.6,hangle lilypads hive [?] .,thingamajig blackbird loli [?] .,hush crash yeddy [?] .,on the top ?,where're you going to put the pillars ? on the top ?,they're square blocks aren't they ? where're you going to put the pillars ? on the top ?
6295,Warren,14,put this there .,put this there .,3,3,3,4,3,3,3,Warren/020218.cha,799,26.6,suzanne vay fridges .,lassie avocado's warmie .,hamper floating trevor's .,on the top ?,where're you going to put the pillars ? on the top ?,they're square blocks aren't they ? where're you going to put the pillars ? on the top ?
6296,Warren,14,Warren stand up .,Warren stand up .,3,3,4,4,4,4,3,Warren/020218.cha,805,26.6,dill ro quickly .,papers dynamite bot .,snoweygrowey urler deers .,right .,on the top ? right .,where're you going to put the pillars ? on the top ? right .
6297,Warren,14,make a tower .,make a tower .,3,3,4,5,4,4,3,Warren/020218.cha,808,26.6,dow cluack running .,cactus gotcha menace .,team wobbles balancin .,right .,on the top ? right .,where're you going to put the pillars ? on the top ? right .
