utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
5184,5173,MOT,Adam,13,on the wall .,on the wall .,3,3,3,3,3,3,3,Adam/020904.cha,1541,33.133,it tastes like ice_cream ?,what does it taste like ? it tastes like ice_cream ?,you hafta taste that ? what does it taste like ? it tastes like ice_cream ?
5185,5174,MOT,Adam,13,yes I see it over there .,yes I see it over there .,6,6,7,8,7,7,6,Adam/020904.cha,1547,33.133,on the wall .,it tastes like ice_cream ? on the wall .,what does it taste like ? it tastes like ice_cream ? on the wall .
5186,5175,MOT,Adam,13,huh ?,huh ?,1,1,1,1,1,1,1,Adam/020904.cha,1554,33.133,yes I see it over there .,on the wall . yes I see it over there .,it tastes like ice_cream ? on the wall . yes I see it over there .
5187,5176,MOT,Adam,13,who write that on that ?,who write that on that ?,5,5,5,6,5,5,5,Adam/020904.cha,1560,33.133,huh ?,yes I see it over there . huh ?,on the wall . yes I see it over there . huh ?
5188,5177,MOT,Adam,13,didn't you do that ?,didn't you do that ?,4,6,4,4,4,4,4,Adam/020904.cha,1567,33.133,who write that on that ?,huh ? who write that on that ?,yes I see it over there . huh ? who write that on that ?
5189,5178,MOT,Adam,13,it's not sposta fit there (.) is it ?,it's not sposta fit there is it ?,7,8,8,9,8,8,7,Adam/020904.cha,1577,33.133,didn't you do that ?,who write that on that ? didn't you do that ?,huh ? who write that on that ? didn't you do that ?
5190,5179,MOT,Adam,13,don't you hafta use some tape ?,don't you hafta use some tape ?,6,7,7,9,7,7,6,Adam/020904.cha,1580,33.133,it's not sposta fit there is it ?,didn't you do that ? it's not sposta fit there is it ?,who write that on that ? didn't you do that ? it's not sposta fit there is it ?
5191,5180,MOT,Adam,13,did you close it ?,did you close it ?,4,5,4,5,4,4,4,Adam/020904.cha,1618,33.133,don't you hafta use some tape ?,it's not sposta fit there is it ? don't you hafta use some tape ?,didn't you do that ? it's not sposta fit there is it ? don't you hafta use some tape ?
5192,5181,MOT,Adam,13,did you ask Urs(u)la if you could do that ?,did you ask Urs la if you could do that ?,10,10,10,10,10,10,10,Adam/020904.cha,1631,33.133,did you close it ?,don't you hafta use some tape ? did you close it ?,it's not sposta fit there is it ? don't you hafta use some tape ? did you close it ?
5193,5182,MOT,Adam,13,what ?,what ?,1,1,1,1,1,1,1,Adam/020904.cha,1643,33.133,did you ask Urs la if you could do that ?,did you close it ? did you ask Urs la if you could do that ?,don't you hafta use some tape ? did you close it ? did you ask Urs la if you could do that ?
5194,5183,MOT,Adam,13,missed it ?,missed it ?,2,3,3,3,3,3,2,Adam/020904.cha,1646,33.133,what ?,did you ask Urs la if you could do that ? what ?,did you close it ? did you ask Urs la if you could do that ? what ?
5195,5184,MOT,Adam,13,is that what you said ?,is that what you said ?,5,6,5,5,5,5,5,Adam/020904.cha,1649,33.133,missed it ?,what ? missed it ?,did you ask Urs la if you could do that ? what ? missed it ?
5196,5185,MOT,Adam,13,what ?,what ?,1,1,1,1,1,1,1,Adam/020904.cha,1655,33.133,is that what you said ?,missed it ? is that what you said ?,what ? missed it ? is that what you said ?
5197,5186,MOT,Adam,13,I guess he meant behind .,I guess he meant behind .,5,6,6,6,6,6,5,Adam/020904.cha,1661,33.133,what ?,is that what you said ? what ?,missed it ? is that what you said ? what ?
5198,5187,MOT,Adam,13,I think he said slowly .,I think he said slowly .,5,6,6,6,6,6,5,Adam/020904.cha,1673,33.133,I guess he meant behind .,what ? I guess he meant behind .,is that what you said ? what ? I guess he meant behind .
5199,5188,MOT,Adam,13,you take it off .,you take it off .,4,4,4,5,4,4,4,Adam/020904.cha,1679,33.133,I think he said slowly .,I guess he meant behind . I think he said slowly .,what ? I guess he meant behind . I think he said slowly .
5200,5189,MOT,Adam,13,you do what ?,you do what ?,3,3,3,3,3,3,3,Adam/020904.cha,1730,33.133,you take it off .,I think he said slowly . you take it off .,I guess he meant behind . I think he said slowly . you take it off .
5201,5190,MOT,Adam,13,you screw it ?,you screw it ?,3,3,3,3,3,3,3,Adam/020904.cha,1733,33.133,you do what ?,you take it off . you do what ?,I think he said slowly . you take it off . you do what ?
5202,5191,MOT,Adam,13,train pull ?,train pull ?,2,2,2,2,2,2,2,Adam/020904.cha,1742,33.133,you screw it ?,you do what ? you screw it ?,you take it off . you do what ? you screw it ?
5203,5192,MOT,Adam,13,is that a busy bulldozer ?,is that a busy bulldozer ?,5,5,8,8,8,8,5,Adam/020904.cha,1750,33.133,train pull ?,you screw it ? train pull ?,you do what ? you screw it ? train pull ?
5204,5193,MOT,Adam,13,see that little dog looking ?,see that little dog looking ?,5,6,6,7,6,7,5,Adam/020904.cha,1759,33.133,is that a busy bulldozer ?,train pull ? is that a busy bulldozer ?,you screw it ? train pull ? is that a busy bulldozer ?
5205,5194,MOT,Adam,13,can you see a little dog ?,can you see a little dog ?,6,6,6,7,6,7,6,Adam/020904.cha,1765,33.133,see that little dog looking ?,is that a busy bulldozer ? see that little dog looking ?,train pull ? is that a busy bulldozer ? see that little dog looking ?
5206,5195,MOT,Adam,13,busy bulldozer ?,busy bulldozer ?,2,2,5,5,5,5,2,Adam/020904.cha,1774,33.133,can you see a little dog ?,see that little dog looking ? can you see a little dog ?,is that a busy bulldozer ? see that little dog looking ? can you see a little dog ?
5207,5196,MOT,Adam,13,do you see it ?,do you see it ?,4,4,4,4,4,4,4,Adam/020904.cha,1787,33.133,busy bulldozer ?,can you see a little dog ? busy bulldozer ?,see that little dog looking ? can you see a little dog ? busy bulldozer ?
5208,5197,MOT,Adam,13,you can't see it now .,you can't see it now .,5,6,5,5,5,5,5,Adam/020904.cha,1793,33.133,do you see it ?,busy bulldozer ? do you see it ?,can you see a little dog ? busy bulldozer ? do you see it ?
5209,5198,MOT,Adam,13,it's gone down the street .,it's gone down the street .,5,7,5,6,5,5,5,Adam/020904.cha,1796,33.133,you can't see it now .,do you see it ? you can't see it now .,busy bulldozer ? do you see it ? you can't see it now .
5210,5199,MOT,Adam,13,you can hear it (.) you can't see it anymore (.) it's down the street .,you can hear it you can't see it anymore it's down the street .,13,15,15,16,14,15,13,Adam/020904.cha,1802,33.133,it's gone down the street .,you can't see it now . it's gone down the street .,do you see it ? you can't see it now . it's gone down the street .
5211,5200,MOT,Adam,13,pushing what ?,pushing what ?,2,3,3,3,3,3,2,Adam/020904.cha,1808,33.133,you can hear it you can't see it anymore it's down the street .,it's gone down the street . you can hear it you can't see it anymore it's down the street .,you can't see it now . it's gone down the street . you can hear it you can't see it anymore it's down the street .
5212,5201,MOT,Adam,13,pushing dirt ?,pushing dirt ?,2,3,3,3,3,3,2,Adam/020904.cha,1815,33.133,pushing what ?,you can hear it you can't see it anymore it's down the street . pushing what ?,it's gone down the street . you can hear it you can't see it anymore it's down the street . pushing what ?
5213,5202,MOT,Adam,13,no (.) it's not pushing dirt .,no it's not pushing dirt .,5,6,6,6,6,6,5,Adam/020904.cha,1818,33.133,pushing dirt ?,pushing what ? pushing dirt ?,you can hear it you can't see it anymore it's down the street . pushing what ? pushing dirt ?
5214,5203,MOT,Adam,13,you see it ?,you see it ?,3,3,3,3,3,3,3,Adam/020904.cha,1824,33.133,no it's not pushing dirt .,pushing dirt ? no it's not pushing dirt .,pushing what ? pushing dirt ? no it's not pushing dirt .
5215,5204,MOT,Adam,13,I don't think that's a derrick .,I don't think that's a derrick .,6,8,7,7,7,7,6,Adam/020904.cha,1839,33.133,you see it ?,no it's not pushing dirt . you see it ?,pushing dirt ? no it's not pushing dirt . you see it ?
5216,5205,MOT,Adam,13,what is it ?,what is it ?,3,3,3,3,3,3,3,Adam/020904.cha,1845,33.133,I don't think that's a derrick .,you see it ? I don't think that's a derrick .,no it's not pushing dirt . you see it ? I don't think that's a derrick .
5217,5206,MOT,Adam,13,electric what ?,electric what ?,2,2,4,4,4,4,2,Adam/020904.cha,1852,33.133,what is it ?,I don't think that's a derrick . what is it ?,you see it ? I don't think that's a derrick . what is it ?
5218,5207,MOT,Adam,13,Cromer says he thinks it's a crane .,Cromer says he thinks it's a crane .,7,8,8,9,8,8,7,Adam/020904.cha,1872,33.133,electric what ?,what is it ? electric what ?,I don't think that's a derrick . what is it ? electric what ?
5219,5208,MOT,Adam,13,I don't know it went up the street .,I don't know it went up the street .,8,10,8,8,8,8,8,Adam/020904.cha,1879,33.133,Cromer says he thinks it's a crane .,electric what ? Cromer says he thinks it's a crane .,what is it ? electric what ? Cromer says he thinks it's a crane .
5220,5209,MOT,Adam,13,it's gone to do a job .,it's gone to do a job .,6,8,6,7,6,6,6,Adam/020904.cha,1886,33.133,I don't know it went up the street .,Cromer says he thinks it's a crane . I don't know it went up the street .,electric what ? Cromer says he thinks it's a crane . I don't know it went up the street .
5221,5210,MOT,Adam,13,don't you suppose that somebody's just waiting for it to come ?,don't you suppose that somebody's just waiting for it to come ?,11,13,16,18,15,16,11,Adam/020904.cha,1889,33.133,it's gone to do a job .,I don't know it went up the street . it's gone to do a job .,Cromer says he thinks it's a crane . I don't know it went up the street . it's gone to do a job .
5222,5211,MOT,Adam,13,yes (.) waiting for it to come .,yes waiting for it to come .,6,7,7,8,7,7,6,Adam/020904.cha,1896,33.133,don't you suppose that somebody's just waiting for it to come ?,it's gone to do a job . don't you suppose that somebody's just waiting for it to come ?,I don't know it went up the street . it's gone to do a job . don't you suppose that somebody's just waiting for it to come ?
5223,5212,MOT,Adam,13,yes .,yes .,1,1,1,1,1,1,1,Adam/020904.cha,1903,33.133,yes waiting for it to come .,don't you suppose that somebody's just waiting for it to come ? yes waiting for it to come .,it's gone to do a job . don't you suppose that somebody's just waiting for it to come ? yes waiting for it to come .
5224,5213,MOT,Adam,13,what are you doing ?,what are you doing ?,4,4,4,4,4,4,4,Adam/020904.cha,1906,33.133,yes .,yes waiting for it to come . yes .,don't you suppose that somebody's just waiting for it to come ? yes waiting for it to come . yes .
5225,5214,MOT,Adam,13,touching your head ?,touching your head ?,3,4,4,4,4,4,3,Adam/020904.cha,1913,33.133,what are you doing ?,yes . what are you doing ?,yes waiting for it to come . yes . what are you doing ?
5226,5215,MOT,Adam,13,touching your head on what ?,touching your head on what ?,5,6,6,6,6,6,5,Adam/020904.cha,1920,33.133,touching your head ?,what are you doing ? touching your head ?,yes . what are you doing ? touching your head ?
5227,5216,MOT,Adam,13,on the window ?,on the window ?,3,3,4,4,4,4,3,Adam/020904.cha,1927,33.133,touching your head on what ?,touching your head ? touching your head on what ?,what are you doing ? touching your head ? touching your head on what ?
5228,5217,MOT,Adam,13,why ?,why ?,1,1,1,1,1,1,1,Adam/020904.cha,1930,33.133,on the window ?,touching your head on what ? on the window ?,touching your head ? touching your head on what ? on the window ?
5229,5218,MOT,Adam,13,do you see Daddy's car ?,do you see Daddy's car ?,5,6,6,6,5,6,5,Adam/020904.cha,1936,33.133,why ?,on the window ? why ?,touching your head on what ? on the window ? why ?
5230,5219,MOT,Adam,13,where did he go this morning ?,where did he go this morning ?,6,7,7,8,7,7,6,Adam/020904.cha,1942,33.133,do you see Daddy's car ?,why ? do you see Daddy's car ?,on the window ? why ? do you see Daddy's car ?
5231,5220,MOT,Adam,13,he's gone to church ?,he's gone to church ?,4,6,4,5,4,4,4,Adam/020904.cha,1949,33.133,where did he go this morning ?,do you see Daddy's car ? where did he go this morning ?,why ? do you see Daddy's car ? where did he go this morning ?
5232,5221,MOT,Adam,13,no (.) he's not .,no he's not .,3,4,3,3,3,3,3,Adam/020904.cha,1956,33.133,he's gone to church ?,where did he go this morning ? he's gone to church ?,do you see Daddy's car ? where did he go this morning ? he's gone to church ?
5233,5222,MOT,Adam,13,yes (.) gone to school .,yes gone to school .,4,5,4,5,4,4,4,Adam/020904.cha,1962,33.133,no he's not .,he's gone to church ? no he's not .,where did he go this morning ? he's gone to church ? no he's not .
5234,5223,MOT,Adam,13,no (.) not to church .,no not to church .,4,4,4,4,4,4,4,Adam/020904.cha,1968,33.133,yes gone to school .,no he's not . yes gone to school .,he's gone to church ? no he's not . yes gone to school .
5235,5224,MOT,Adam,13,yes (.) gone to school .,yes gone to school .,4,5,4,5,4,4,4,Adam/020904.cha,1974,33.133,no not to church .,yes gone to school . no not to church .,no he's not . yes gone to school . no not to church .
5236,5225,MOT,Adam,13,to work ?,to work ?,2,2,2,2,2,2,2,Adam/020904.cha,1980,33.133,yes gone to school .,no not to church . yes gone to school .,yes gone to school . no not to church . yes gone to school .
5237,5226,MOT,Adam,13,do you wanna show Urs(u)la your new book ?,do you wanna show Urs la your new book ?,9,8,10,10,10,10,9,Adam/020904.cha,1992,33.133,to work ?,yes gone to school . to work ?,no not to church . yes gone to school . to work ?
5238,5227,MOT,Adam,13,do you wanna show Urs(u)la your new book ?,do you wanna show Urs la your new book ?,9,8,10,10,10,10,9,Adam/020904.cha,1998,33.133,do you wanna show Urs la your new book ?,to work ? do you wanna show Urs la your new book ?,yes gone to school . to work ? do you wanna show Urs la your new book ?
5239,5228,MOT,Adam,13,0 .,.,0,0,0,0,0,0,0,Adam/020904.cha,2024,33.133,do you wanna show Urs la your new book ?,do you wanna show Urs la your new book ? do you wanna show Urs la your new book ?,to work ? do you wanna show Urs la your new book ? do you wanna show Urs la your new book ?
5240,5229,MOT,Adam,13,you like this page ?,you like this page ?,4,4,4,6,4,4,4,Adam/020904.cha,2523,33.133,.,do you wanna show Urs la your new book ? .,do you wanna show Urs la your new book ? do you wanna show Urs la your new book ? .
5241,5230,MOT,Adam,13,go where ?,go where ?,2,2,2,3,2,2,2,Adam/020904.cha,2655,33.133,you like this page ?,. you like this page ?,do you wanna show Urs la your new book ? . you like this page ?
5242,5231,MOT,Adam,13,did you tell her where you got the book ?,did you tell her where you got the book ?,9,11,9,10,9,9,9,Adam/020904.cha,2659,33.133,go where ?,you like this page ? go where ?,. you like this page ? go where ?
5243,5232,MOT,Adam,13,no .,no .,1,1,1,1,1,1,1,Adam/020904.cha,2666,33.133,did you tell her where you got the book ?,go where ? did you tell her where you got the book ?,you like this page ? go where ? did you tell her where you got the book ?
5244,5233,MOT,Adam,13,who gave that book to you ?,who gave that book to you ?,6,7,6,7,6,6,6,Adam/020904.cha,2669,33.133,no .,did you tell her where you got the book ? no .,go where ? did you tell her where you got the book ? no .
5245,5234,MOT,Adam,13,mud pies ?,mud pies ?,2,2,2,2,2,2,2,Adam/020904.cha,2682,33.133,who gave that book to you ?,no . who gave that book to you ?,did you tell her where you got the book ? no . who gave that book to you ?
5246,5235,MOT,Adam,13,who makes mud pies ?,who makes mud pies ?,4,4,5,5,5,5,4,Adam/020904.cha,2685,33.133,mud pies ?,who gave that book to you ? mud pies ?,no . who gave that book to you ? mud pies ?
5247,5236,MOT,Adam,13,turtles ?,turtles ?,1,1,2,2,2,2,1,Adam/020904.cha,2692,33.133,who makes mud pies ?,mud pies ? who makes mud pies ?,who gave that book to you ? mud pies ? who makes mud pies ?
5248,5237,MOT,Adam,13,and who else ?,and who else ?,3,3,3,4,3,3,3,Adam/020904.cha,2695,33.133,turtles ?,who makes mud pies ? turtles ?,mud pies ? who makes mud pies ? turtles ?
5249,5238,MOT,Adam,13,turkey .,turkey .,1,1,2,2,3,2,1,Adam/020904.cha,2702,33.133,and who else ?,turtles ? and who else ?,who makes mud pies ? turtles ? and who else ?
5250,5239,MOT,Adam,13,who reads his mail ?,who reads his mail ?,4,4,4,4,4,4,4,Adam/020904.cha,2705,33.133,turkey .,and who else ? turkey .,turtles ? and who else ? turkey .
5251,5240,MOT,Adam,13,well (.) who counts his money ?,well who counts his money ?,5,5,6,6,7,6,5,Adam/020904.cha,2712,33.133,who reads his mail ?,turkey . who reads his mail ?,and who else ? turkey . who reads his mail ?
5252,5241,MOT,Adam,13,poor Mommy what ?,poor Mommy what ?,3,3,4,4,4,4,3,Adam/020904.cha,2722,33.133,well who counts his money ?,who reads his mail ? well who counts his money ?,turkey . who reads his mail ? well who counts his money ?
5253,5242,MOT,Adam,13,why ?,why ?,1,1,1,1,1,1,1,Adam/020904.cha,2732,33.133,poor Mommy what ?,well who counts his money ? poor Mommy what ?,who reads his mail ? well who counts his money ? poor Mommy what ?
5254,5243,MOT,Adam,13,where are the other parts ?,where are the other parts ?,5,5,6,7,6,6,5,Adam/020904.cha,2735,33.133,why ?,poor Mommy what ? why ?,well who counts his money ? poor Mommy what ? why ?
5255,5244,MOT,Adam,13,part of the train .,part of the train .,4,4,4,4,4,4,4,Adam/020904.cha,2751,33.133,where are the other parts ?,why ? where are the other parts ?,poor Mommy what ? why ? where are the other parts ?
5256,5245,MOT,Adam,13,is that still a train ?,is that still a train ?,5,5,5,5,5,5,5,Adam/020904.cha,2757,33.133,part of the train .,where are the other parts ? part of the train .,why ? where are the other parts ? part of the train .
5257,5246,MOT,Adam,13,what is that ?,what is that ?,3,3,3,3,3,3,3,Adam/020904.cha,2821,33.133,is that still a train ?,part of the train . is that still a train ?,where are the other parts ? part of the train . is that still a train ?
5258,5247,MOT,Adam,13,where is the train going ?,where is the train going ?,5,6,5,6,5,5,5,Adam/020904.cha,2828,33.133,what is that ?,is that still a train ? what is that ?,part of the train . is that still a train ? what is that ?
5259,5248,MOT,Adam,13,don't see it .,don't see it .,3,4,3,3,3,3,3,Adam/020904.cha,2838,33.133,where is the train going ?,what is that ? where is the train going ?,is that still a train ? what is that ? where is the train going ?
5260,5249,MOT,Adam,13,what did you say (.) Adam ?,what did you say Adam ?,5,6,6,6,6,6,5,Adam/020904.cha,2844,33.133,don't see it .,where is the train going ? don't see it .,what is that ? where is the train going ? don't see it .
5261,5250,MOT,Adam,13,that one fell out .,that one fell out .,4,5,4,4,4,4,4,Adam/020904.cha,2881,33.133,what did you say Adam ?,don't see it . what did you say Adam ?,where is the train going ? don't see it . what did you say Adam ?
5262,5251,MOT,Adam,13,grandmother rode in one like that ?,grandmother rode in one like that ?,6,7,8,10,8,8,6,Adam/020904.cha,2902,33.133,that one fell out .,what did you say Adam ? that one fell out .,don't see it . what did you say Adam ? that one fell out .
5263,5252,MOT,Adam,13,she rode in one like that ?,she rode in one like that ?,6,7,6,8,6,6,6,Adam/020904.cha,2909,33.133,grandmother rode in one like that ?,that one fell out . grandmother rode in one like that ?,what did you say Adam ? that one fell out . grandmother rode in one like that ?
5264,5253,MOT,Adam,13,going back where ?,going back where ?,3,4,3,4,3,3,3,Adam/020904.cha,2926,33.133,she rode in one like that ?,grandmother rode in one like that ? she rode in one like that ?,that one fell out . grandmother rode in one like that ? she rode in one like that ?
5265,5254,MOT,Adam,13,going back where ?,going back where ?,3,4,3,4,3,3,3,Adam/020904.cha,2929,33.133,going back where ?,she rode in one like that ? going back where ?,grandmother rode in one like that ? she rode in one like that ? going back where ?
5266,5255,MOT,Adam,13,hm: ?,hm ?,1,1,1,1,1,1,1,Adam/020904.cha,2936,33.133,going back where ?,going back where ? going back where ?,she rode in one like that ? going back where ? going back where ?
5267,5256,MOT,Adam,13,the airplane ?,the airplane ?,2,2,3,4,3,3,2,Adam/020904.cha,2943,33.133,hm ?,going back where ? hm ?,going back where ? going back where ? hm ?
5268,5257,MOT,Adam,13,poor Urs(u)la !,poor Urs la !,3,2,3,3,3,3,3,Adam/020904.cha,2956,33.133,the airplane ?,hm ? the airplane ?,going back where ? hm ? the airplane ?
5269,5258,MOT,Adam,13,she didn't get hurt .,she didn't get hurt .,4,7,4,4,4,4,4,Adam/020904.cha,2959,33.133,poor Urs la !,the airplane ? poor Urs la !,hm ? the airplane ? poor Urs la !
5270,5259,MOT,Adam,13,don't run it on him .,don't run it on him .,5,6,5,5,5,5,5,Adam/020904.cha,2966,33.133,she didn't get hurt .,poor Urs la ! she didn't get hurt .,the airplane ? poor Urs la ! she didn't get hurt .
5271,5260,MOT,Adam,13,he's too tiny .,he's too tiny .,3,4,4,4,4,4,3,Adam/020904.cha,2969,33.133,don't run it on him .,she didn't get hurt . don't run it on him .,poor Urs la ! she didn't get hurt . don't run it on him .
5272,5261,MOT,Adam,13,put it on the floor .,put it on the floor .,5,5,5,5,5,5,5,Adam/020904.cha,2972,33.133,he's too tiny .,don't run it on him . he's too tiny .,she didn't get hurt . don't run it on him . he's too tiny .
5273,5262,MOT,Adam,13,Adam (.) what are you looking for ?,Adam what are you looking for ?,6,6,8,8,8,8,6,Adam/020904.cha,2978,33.133,put it on the floor .,he's too tiny . put it on the floor .,don't run it on him . he's too tiny . put it on the floor .
5274,5263,MOT,Adam,13,what is it ?,what is it ?,3,3,3,3,3,3,3,Adam/020904.cha,3012,33.133,Adam what are you looking for ?,put it on the floor . Adam what are you looking for ?,he's too tiny . put it on the floor . Adam what are you looking for ?
5275,5264,MOT,Adam,13,don't go back where ?,don't go back where ?,4,5,4,5,4,4,4,Adam/020904.cha,3022,33.133,what is it ?,Adam what are you looking for ? what is it ?,put it on the floor . Adam what are you looking for ? what is it ?
5276,5265,MOT,Adam,13,where did you get that ?,where did you get that ?,5,6,5,6,5,5,5,Adam/020904.cha,3042,33.133,don't go back where ?,what is it ? don't go back where ?,Adam what are you looking for ? what is it ? don't go back where ?
5277,5266,MOT,Adam,13,the button dropped (.) Adam .,the button dropped Adam .,4,5,7,7,7,7,4,Adam/020904.cha,3066,33.133,where did you get that ?,don't go back where ? where did you get that ?,what is it ? don't go back where ? where did you get that ?
5278,5267,MOT,Adam,13,what ?,what ?,1,1,1,1,1,1,1,Adam/020904.cha,3116,33.133,the button dropped Adam .,where did you get that ? the button dropped Adam .,don't go back where ? where did you get that ? the button dropped Adam .
5279,5268,MOT,Adam,13,it's time for what ?,it's time for what ?,4,5,4,5,4,4,4,Adam/020904.cha,3119,33.133,what ?,the button dropped Adam . what ?,where did you get that ? the button dropped Adam . what ?
5280,5269,MOT,Adam,13,it must be almost time .,it must be almost time .,5,5,6,7,6,6,5,Adam/020904.cha,3125,33.133,it's time for what ?,what ? it's time for what ?,the button dropped Adam . what ? it's time for what ?
5281,5270,MOT,Adam,13,how do you know what time it is .,how do you know what time it is .,8,8,8,9,8,8,8,Adam/020904.cha,3128,33.133,it must be almost time .,it's time for what ? it must be almost time .,what ? it's time for what ? it must be almost time .
5282,5271,MOT,Adam,13,can you tell time ?,can you tell time ?,4,4,4,5,4,4,4,Adam/020904.cha,3131,33.133,how do you know what time it is .,it must be almost time . how do you know what time it is .,it's time for what ? it must be almost time . how do you know what time it is .
5283,5272,MOT,Adam,14,no !,no !,1,1,1,1,1,1,1,Adam/020918.cha,27,33.6,,,
5284,5273,MOT,Adam,14,oh (.) thank_you .,oh thank_you .,3,2,3,3,3,3,3,Adam/020918.cha,40,33.6,no !,no !,no !
5285,5274,MOT,Adam,14,you keep this one .,you keep this one .,4,4,4,4,4,4,4,Adam/020918.cha,43,33.6,oh thank_you .,no ! oh thank_you .,no ! oh thank_you .
5286,5275,MOT,Adam,14,what are you going to write ?,what are you going to write ?,6,6,6,7,6,6,6,Adam/020918.cha,54,33.6,you keep this one .,oh thank_you . you keep this one .,no ! oh thank_you . you keep this one .
5287,5276,MOT,Adam,14,what is that (.) Adam ?,what is that Adam ?,4,4,5,5,5,5,4,Adam/020918.cha,69,33.6,what are you going to write ?,you keep this one . what are you going to write ?,oh thank_you . you keep this one . what are you going to write ?
5288,5277,MOT,Adam,14,what ?,what ?,1,1,1,1,1,1,1,Adam/020918.cha,76,33.6,what is that Adam ?,what are you going to write ? what is that Adam ?,you keep this one . what are you going to write ? what is that Adam ?
5289,5278,MOT,Adam,14,glue ?,glue ?,1,1,1,1,1,1,1,Adam/020918.cha,83,33.6,what ?,what is that Adam ? what ?,what are you going to write ? what is that Adam ? what ?
5290,5279,MOT,Adam,14,let me see that (.) Adam .,let me see that Adam .,5,5,6,6,6,6,5,Adam/020918.cha,91,33.6,glue ?,what ? glue ?,what is that Adam ? what ? glue ?
5291,5280,MOT,Adam,14,is there a picture on it ?,is there a picture on it ?,6,6,7,9,7,7,6,Adam/020918.cha,94,33.6,let me see that Adam .,glue ? let me see that Adam .,what ? glue ? let me see that Adam .
5292,5281,MOT,Adam,14,picture on the other one ?,picture on the other one ?,5,5,7,8,7,7,5,Adam/020918.cha,104,33.6,is there a picture on it ?,let me see that Adam . is there a picture on it ?,glue ? let me see that Adam . is there a picture on it ?
5293,5282,MOT,Adam,14,but there wasn't one on that .,but there wasn't one on that .,6,8,6,7,6,6,6,Adam/020918.cha,111,33.6,picture on the other one ?,is there a picture on it ? picture on the other one ?,let me see that Adam . is there a picture on it ? picture on the other one ?
5294,5283,MOT,Adam,14,you mean what came from that ?,you mean what came from that ?,6,7,6,7,6,6,6,Adam/020918.cha,122,33.6,but there wasn't one on that .,picture on the other one ? but there wasn't one on that .,is there a picture on it ? picture on the other one ? but there wasn't one on that .
5295,5284,MOT,Adam,14,the tape was in that box .,the tape was in that box .,6,7,6,7,6,6,6,Adam/020918.cha,125,33.6,you mean what came from that ?,but there wasn't one on that . you mean what came from that ?,picture on the other one ? but there wasn't one on that . you mean what came from that ?
5296,5285,MOT,Adam,14,why don't you give Urs(u)la the box ?,why don't you give Urs la the box ?,8,8,8,9,8,8,8,Adam/020918.cha,134,33.6,the tape was in that box .,you mean what came from that ? the tape was in that box .,but there wasn't one on that . you mean what came from that ? the tape was in that box .
5297,5286,MOT,Adam,14,she'll need it to put the tape in .,she'll need it to put the tape in .,8,9,8,9,8,8,8,Adam/020918.cha,137,33.6,why don't you give Urs la the box ?,the tape was in that box . why don't you give Urs la the box ?,you mean what came from that ? the tape was in that box . why don't you give Urs la the box ?
5298,5287,MOT,Adam,14,yes (.) when she goes home she'll needta put the tape in the box .,yes when she goes home she'll needta put the tape in the box .,13,14,14,16,14,14,13,Adam/020918.cha,143,33.6,she'll need it to put the tape in .,why don't you give Urs la the box ? she'll need it to put the tape in .,the tape was in that box . why don't you give Urs la the box ? she'll need it to put the tape in .
5299,5288,MOT,Adam,14,yes .,yes .,1,1,1,1,1,1,1,Adam/020918.cha,149,33.6,yes when she goes home she'll needta put the tape in the box .,she'll need it to put the tape in . yes when she goes home she'll needta put the tape in the box .,why don't you give Urs la the box ? she'll need it to put the tape in . yes when she goes home she'll needta put the tape in the box .
5300,5289,MOT,Adam,14,oh (.) well (.) it's not lunch time (.) you don't hafta have lunch .,oh well it's not lunch time you don't hafta have lunch .,11,13,12,14,12,12,11,Adam/020918.cha,155,33.6,yes .,yes when she goes home she'll needta put the tape in the box . yes .,she'll need it to put the tape in . yes when she goes home she'll needta put the tape in the box . yes .
5301,5290,MOT,Adam,14,hm: ?,hm ?,1,1,1,1,1,1,1,Adam/020918.cha,161,33.6,oh well it's not lunch time you don't hafta have lunch .,yes . oh well it's not lunch time you don't hafta have lunch .,yes when she goes home she'll needta put the tape in the box . yes . oh well it's not lunch time you don't hafta have lunch .
5302,5291,MOT,Adam,14,sandwich too ?,sandwich too ?,2,2,3,3,3,3,2,Adam/020918.cha,168,33.6,hm ?,oh well it's not lunch time you don't hafta have lunch . hm ?,yes . oh well it's not lunch time you don't hafta have lunch . hm ?
5303,5292,MOT,Adam,14,it's not time .,it's not time .,3,4,3,4,3,3,3,Adam/020918.cha,175,33.6,sandwich too ?,hm ? sandwich too ?,oh well it's not lunch time you don't hafta have lunch . hm ? sandwich too ?
5304,5293,MOT,Adam,14,are you tired ?,are you tired ?,3,3,4,4,4,4,3,Adam/020918.cha,181,33.6,it's not time .,sandwich too ? it's not time .,hm ? sandwich too ? it's not time .
5305,5294,MOT,Adam,14,you are ?,you are ?,2,2,2,2,2,2,2,Adam/020918.cha,188,33.6,are you tired ?,it's not time . are you tired ?,sandwich too ? it's not time . are you tired ?
