utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
3995,Nicole,8,man .,man .,1,1,1,1,1,1,1,Nicole/020303.cha,1786,27.1,ay .,cardamom .,pedals .,I know you're going to draw a pie but what color crayons have you got in your hand ?,what colors what colors have you got in your hand ? I know you're going to draw a pie but what color crayons have you got in your hand ?,what color's that you've got in your hand ? what colors what colors have you got in your hand ? I know you're going to draw a pie but what color crayons have you got in your hand ?
3996,Nicole,8,oh no .,oh no .,2,2,2,2,2,2,2,Nicole/020303.cha,1798,27.1,bracelet stake .,poohcheesy delf .,nickelodeon airport .,lady and a man .,mhm . lady and a man .,I know you're going to draw a pie but what color crayons have you got in your hand ? mhm . lady and a man .
3997,Nicole,8,a [/] a girl no .,a a girl no .,4,3,4,4,4,4,4,Nicole/020303.cha,1801,27.1,yea clourse finding raggedy .,ballooning teenager ruftytufty bumblebee .,wollen how're pretends pastel .,lady and a man .,mhm . lady and a man .,I know you're going to draw a pie but what color crayons have you got in your hand ? mhm . lady and a man .
3998,Nicole,8,oh no .,oh no .,2,2,2,2,2,2,2,Nicole/020303.cha,1816,27.1,noddy's dance .,cradle mary .,choo team .,you draw what you want .,no . you draw what you want .,well . no . you draw what you want .
3999,Nicole,8,Mummy do it .,Mummy do it .,3,3,4,4,4,4,3,Nicole/020303.cha,1819,27.1,slide's marcia whisker .,knobble buzzing shirley .,barrettes gymboree unbutton .,you draw what you want .,no . you draw what you want .,well . no . you draw what you want .
4000,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,1828,27.1,.,.,.,how come Mummy always ends up doing it ?,oh . how come Mummy always ends up doing it ?,you draw what you want . oh . how come Mummy always ends up doing it ?
4001,Nicole,8,blue .,blue .,1,1,1,1,1,1,1,Nicole/020303.cha,1832,27.1,can .,harrow .,gosh .,you still haven't told me what colors you've got in your hand .,how come Mummy always ends up doing it ? you still haven't told me what colors you've got in your hand .,oh . how come Mummy always ends up doing it ? you still haven't told me what colors you've got in your hand .
4002,Nicole,8,a blue .,a blue .,2,2,2,2,2,2,2,Nicole/020303.cha,1838,27.1,attacked goldfish .,braces gussy .,tushy goldrush .,what color ?,you still haven't told me what colors you've got in your hand . what color ?,how come Mummy always ends up doing it ? you still haven't told me what colors you've got in your hand . what color ?
4003,Nicole,8,a man there .,a man there .,3,3,3,4,3,3,3,Nicole/020303.cha,1841,27.1,buttons awa t .,keeth chooing kansas .,inski pingu teddy's .,what color ?,you still haven't told me what colors you've got in your hand . what color ?,how come Mummy always ends up doing it ? you still haven't told me what colors you've got in your hand . what color ?
4004,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,1859,27.1,needs .,cracker .,sally's .,do you want me to put him some blue trousers on ?,what do you want me to do with him ? do you want me to put him some blue trousers on ?,yeah . what do you want me to do with him ? do you want me to put him some blue trousers on ?
4005,Nicole,8,trouser [* 0s] .,trouser .,1,1,2,2,2,2,1,Nicole/020303.cha,1865,27.1,searching .,likes .,q .,can you say trousers ?,do you want me to put him some blue trousers on ? can you say trousers ?,what do you want me to do with him ? do you want me to put him some blue trousers on ? can you say trousers ?
4006,Nicole,8,jeans .,jeans .,1,1,1,1,1,1,1,Nicole/020303.cha,1880,27.1,dow .,tortillas .,balanced .,can you say jeans ?,if they're blue trousers I presume they'll be jeans willn't they ? can you say jeans ?,so they're . if they're blue trousers I presume they'll be jeans willn't they ? can you say jeans ?
4007,Nicole,8,a [/] a green .,a a green .,3,2,3,3,3,3,3,Nicole/020303.cha,1907,27.1,collect weensie graham .,bleedin der tucks .,hup neighbors young .,what color's that ?,are they Levis or are they Wrangler ? what color's that ?,got blue jeans on . are they Levis or are they Wrangler ? what color's that ?
4008,Nicole,8,jumper .,jumper .,1,1,2,2,2,2,1,Nicole/020303.cha,1916,27.1,n't .,persey's .,stoop .,is it a shirt or is it a jumper ?,a green shirt . is it a shirt or is it a jumper ?,what color's that ? a green shirt . is it a shirt or is it a jumper ?
4009,Nicole,8,there .,there .,1,1,1,2,1,1,1,Nicole/020303.cha,1919,27.1,clipclop .,mird .,saves .,is it a shirt or is it a jumper ?,a green shirt . is it a shirt or is it a jumper ?,what color's that ? a green shirt . is it a shirt or is it a jumper ?
4010,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,1931,27.1,her .,allibunny .,na .,do you want me to draw this ?,don't do that Nicole . do you want me to draw this ?,no . don't do that Nicole . do you want me to draw this ?
4011,Nicole,8,lady .,lady .,1,1,2,2,2,2,1,Nicole/020303.cha,1941,27.1,cinderella's .,bay .,cockpit .,.,thank_you . .,right . thank_you . .
4012,Nicole,8,ow .,ow .,1,1,1,1,1,1,1,Nicole/020303.cha,1950,27.1,accident .,stand .,lawrence .,I shall do it when you stop jumping about all over me .,right . I shall do it when you stop jumping about all over me .,. right . I shall do it when you stop jumping about all over me .
4013,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,1964,27.1,.,.,.,what color are you going to do her frock dress ?,. what color are you going to do her frock dress ?,. . what color are you going to do her frock dress ?
4014,Nicole,8,green .,green .,1,1,1,1,1,1,1,Nicole/020303.cha,1965,27.1,mumps .,demi .,york .,what color are you going to do her frock dress ?,. what color are you going to do her frock dress ?,. . what color are you going to do her frock dress ?
4015,Nicole,8,away now .,away now .,2,2,3,3,4,3,2,Nicole/020303.cha,1992,27.1,chicka squashy .,smashing lolly .,carses peeped .,hm ?,and a black dress . hm ?,oh . and a black dress . hm ?
4016,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,1998,27.1,cigarette .,spotted .,henny .,you wanna put them away ?,hm ? you wanna put them away ?,and a black dress . hm ? you wanna put them away ?
4017,Nicole,8,orange .,orange .,1,1,2,3,2,2,1,Nicole/020303.cha,2007,27.1,buggy .,choke .,tigers .,are you going to tell me what the colors are when you put them away ?,that was short lived wasn't it ? are you going to tell me what the colors are when you put them away ?,you wanna put them away ? that was short lived wasn't it ? are you going to tell me what the colors are when you put them away ?
4018,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2013,27.1,microwave .,rightyho .,firemans .,orange .,are you going to tell me what the colors are when you put them away ? orange .,that was short lived wasn't it ? are you going to tell me what the colors are when you put them away ? orange .
4019,Nicole,8,Nicole do .,Nicole do .,2,2,3,4,3,3,2,Nicole/020303.cha,2016,27.1,armbands can't .,glows swifts .,motorhome crom .,orange .,are you going to tell me what the colors are when you put them away ? orange .,that was short lived wasn't it ? are you going to tell me what the colors are when you put them away ? orange .
4020,Nicole,8,a blue .,a blue .,2,2,2,2,2,2,2,Nicole/020303.cha,2032,27.1,crab chugging .,haha bookcase .,stellas farmers .,what color's that ?,it was brown wasn't it ? what color's that ?,with the orange ? it was brown wasn't it ? what color's that ?
4021,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2038,27.1,.,.,.,blue and .,what color's that ? blue and .,it was brown wasn't it ? what color's that ? blue and .
4022,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2042,27.1,.,.,.,what color's that ?,blue and . what color's that ?,what color's that ? blue and . what color's that ?
4023,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2049,27.1,skipped .,schoolses .,doree .,that's blue .,tell me the colors as you drop them in . that's blue .,what color's that ? tell me the colors as you drop them in . that's blue .
4024,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2055,27.1,.,.,.,what color's that ?,that's blue . what color's that ?,tell me the colors as you drop them in . that's blue . what color's that ?
4025,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2059,27.1,eskimo .,carriage .,sid .,what color is it ?,what color's that ? what color is it ?,that's blue . what color's that ? what color is it ?
4026,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2065,27.1,.,.,.,that's black .,what color is it ? that's black .,what color's that ? what color is it ? that's black .
4027,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2078,27.1,cooked .,laba .,everything's .,what color's that one ?,what color's that one ? what color's that one ?,what colors are they ? what color's that one ? what color's that one ?
4028,Nicole,8,orange .,orange .,1,1,2,3,2,2,1,Nicole/020303.cha,2084,27.1,snowball .,tina .,rumplestiltskin .,what color what color is it ?,what color's that one ? what color what color is it ?,what color's that one ? what color's that one ? what color what color is it ?
4029,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2090,27.1,chippie .,movem .,thinkee .,what color is it ?,what color what color is it ? what color is it ?,what color's that one ? what color what color is it ? what color is it ?
4030,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2099,27.1,bogey .,caetano .,adam's .,you know your colors don't you ?,why willn't you tell me ? you know your colors don't you ?,what color is it ? why willn't you tell me ? you know your colors don't you ?
4031,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2105,27.1,safe .,plasters .,cliff .,is that yellow ?,you know your colors don't you ? is that yellow ?,why willn't you tell me ? you know your colors don't you ? is that yellow ?
4032,Nicole,8,mhm .,mhm .,1,1,1,1,1,1,1,Nicole/020303.cha,2111,27.1,hohoho .,nurse's .,helper .,is that yellow ?,is that yellow ? is that yellow ?,you know your colors don't you ? is that yellow ? is that yellow ?
4033,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2117,27.1,boogie .,draw .,ninety .,pardon ?,is that yellow ? pardon ?,is that yellow ? is that yellow ? pardon ?
4034,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2123,27.1,bits .,boxcar .,belugas .,what what color's that ?,pardon ? what what color's that ?,is that yellow ? pardon ? what what color's that ?
4035,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2126,27.1,ask .,scarecrow .,ney .,what what color's that ?,pardon ? what what color's that ?,is that yellow ? pardon ? what what color's that ?
4036,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2129,27.1,.,.,.,what what color's that ?,pardon ? what what color's that ?,is that yellow ? pardon ? what what color's that ?
4037,Nicole,8,a jean@n .,a .,1,2,1,1,1,1,1,Nicole/020303.cha,2130,27.1,beaker .,acumma .,cadets .,what what color's that ?,pardon ? what what color's that ?,is that yellow ? pardon ? what what color's that ?
4038,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2134,27.1,.,.,.,what what color's that ?,pardon ? what what color's that ?,is that yellow ? pardon ? what what color's that ?
4039,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2141,27.1,.,.,.,jumper .,jeans . jumper .,what what color's that ? jeans . jumper .
4040,Nicole,8,blue and +...,blue and .,2,3,2,2,2,2,2,Nicole/020303.cha,2153,27.1,driver's doggy +...,sunlit agilistic +...,glo ahem +...,how many have you got left to put in ?,have you nearly done ? how many have you got left to put in ?,come on . have you nearly done ? how many have you got left to put in ?
4041,Nicole,8,++ three .,three .,1,1,1,1,1,1,1,Nicole/020303.cha,2168,27.1,nurses .,thornberries .,ernie .,one two .,put in ? one two .,how many how many crayons are there there ? put in ? one two .
4042,Nicole,8,no [*] left .,no left .,2,2,2,2,2,2,2,Nicole/020303.cha,2177,27.1,chirping anothe .,barrels bobbins .,uses wonder .,are the crayons away again ?,three . are the crayons away again ?,one two . three . are the crayons away again ?
4043,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2187,27.1,pandy .,coal .,year's .,any left Nicole ?,any left ? any left Nicole ?,are the crayons away again ? any left ? any left Nicole ?
4044,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2209,27.1,indeed .,overcome .,squamps .,you just leave it there like that .,dropped it in . you just leave it there like that .,in it goes . dropped it in . you just leave it there like that .
4045,Nicole,8,away .,away .,1,1,2,2,3,2,1,Nicole/020303.cha,2216,27.1,glug .,mompsy .,deuce .,where're you going to put it ?,you just leave it there like that . where're you going to put it ?,dropped it in . you just leave it there like that . where're you going to put it ?
4046,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2219,27.1,.,.,.,where're you going to put it ?,you just leave it there like that . where're you going to put it ?,dropped it in . you just leave it there like that . where're you going to put it ?
4047,Nicole,8,there .,there .,1,1,1,2,1,1,1,Nicole/020303.cha,2223,27.1,bar .,fessor .,dahdahdahdah .,are you going along the table ?,where're you going to put it ? are you going along the table ?,you just leave it there like that . where're you going to put it ? are you going along the table ?
4048,Nicole,8,again .,again .,1,1,2,2,2,2,1,Nicole/020303.cha,2235,27.1,ladder .,ea .,settee .,now what're you going to do ?,right . now what're you going to do ?,there . right . now what're you going to do ?
4049,Nicole,8,Mummy .,Mummy .,1,1,2,2,2,2,1,Nicole/020303.cha,2245,27.1,izza .,jabbering .,policeman's .,.,. .,are you going to do it all again now ? . .
4050,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2251,27.1,.,.,.,what're you putting away ?,. what're you putting away ?,. . what're you putting away ?
4051,Nicole,8,putting away .,putting away .,2,3,4,4,5,4,2,Nicole/020303.cha,2255,27.1,susy brunswick .,pranilla sto .,tape's harold .,what're you putting away Nicole ?,what're you putting away ? what're you putting away Nicole ?,. what're you putting away ? what're you putting away Nicole ?
4052,Nicole,8,xxx away .,away .,1,1,2,2,3,2,1,Nicole/020303.cha,2264,27.1,wiggles .,car .,lotta .,what is it you're putting away ?,no . what is it you're putting away ?,what're you putting away Nicole ? no . what is it you're putting away ?
4053,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2297,27.1,xinny .,rightyho .,dreaming .,now go and do us a drawing please .,we don't think you're funny . now go and do us a drawing please .,we don't think you're funny . we don't think you're funny . now go and do us a drawing please .
4054,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2306,27.1,pocketbook .,blew .,te .,put your crayons away then .,well . put your crayons away then .,now go and do us a drawing please . well . put your crayons away then .
4055,Nicole,8,Mummy do .,Mummy do .,2,2,3,3,3,3,2,Nicole/020303.cha,2309,27.1,pies hair .,jingling sues .,thanksgiving billie's .,put your crayons away then .,well . put your crayons away then .,now go and do us a drawing please . well . put your crayons away then .
4056,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2318,27.1,.,.,.,Mummy's not doing it .,no . Mummy's not doing it .,put your crayons away then . no . Mummy's not doing it .
4057,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2322,27.1,pinch .,vine .,scene .,are you tired ?,Mummy's not doing it . are you tired ?,no . Mummy's not doing it . are you tired ?
4058,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2328,27.1,plipplop .,sun .,roundabout .,are you tired little girl ?,are you tired ? are you tired little girl ?,Mummy's not doing it . are you tired ? are you tired little girl ?
4059,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2334,27.1,glens .,jeffrey .,pout .,are you ?,are you tired little girl ? are you ?,are you tired ? are you tired little girl ? are you ?
4060,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2340,27.1,finds .,canoe .,cavities .,would you like to go and have a sleep ?,are you ? would you like to go and have a sleep ?,are you tired little girl ? are you ? would you like to go and have a sleep ?
4061,Nicole,8,Nicole tired .,Nicole tired .,2,2,4,5,4,4,2,Nicole/020303.cha,2352,27.1,rhinoceros dad .,nuh chin .,dat's stingray .,sit up then please .,well . sit up then please .,no . well . sit up then please .
4062,Nicole,8,Nicole night_night xxx .,Nicole night_night .,3,2,4,5,4,4,3,Nicole/020303.cha,2355,27.1,manage darling rice .,taken hydrant solo .,ies moustache cities .,sit up then please .,well . sit up then please .,no . well . sit up then please .
4063,Nicole,8,xxx night_night .,night_night .,2,1,2,2,2,2,2,Nicole/020303.cha,2361,27.1,row rag .,tucked butterfly's .,fiddler photocopied .,now where're you going ?,sit up then please . now where're you going ?,well . sit up then please . now where're you going ?
4064,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2376,27.1,pain .,gracie's .,quilt .,can you hear me ?,hello . can you hear me ?,night_night . hello . can you hear me ?
4065,Nicole,8,night_night .,night_night .,2,1,2,2,2,2,2,Nicole/020303.cha,2382,27.1,grannys soggy .,stree selfs .,ddy muscle .,night_night .,can you hear me ? night_night .,hello . can you hear me ? night_night .
4066,Nicole,8,Nicole night_night .,Nicole night_night .,3,2,4,5,4,4,3,Nicole/020303.cha,2449,27.1,firemans monster they've .,bobobobo escalator except .,flying twirl endings .,let's tuck you in shall we ?,do you want me to slap your legs again ? let's tuck you in shall we ?,do you want another one ? do you want me to slap your legs again ? let's tuck you in shall we ?
4067,Nicole,8,away .,away .,1,1,2,2,3,2,1,Nicole/020303.cha,2458,27.1,zid .,anything .,martin .,you're not going night_nights Nicole .,no . you're not going night_nights Nicole .,let's tuck you in shall we ? no . you're not going night_nights Nicole .
4068,Nicole,8,away .,away .,1,1,2,2,3,2,1,Nicole/020303.cha,2461,27.1,daddy .,anew .,nac .,you're not going night_nights Nicole .,no . you're not going night_nights Nicole .,let's tuck you in shall we ? no . you're not going night_nights Nicole .
4069,Nicole,8,a Nicole xxx .,a Nicole .,2,2,3,4,3,3,2,Nicole/020303.cha,2464,27.1,tyre cavities .,pot sakes .,governor stirrups .,you're not going night_nights Nicole .,no . you're not going night_nights Nicole .,let's tuck you in shall we ? no . you're not going night_nights Nicole .
4070,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2477,27.1,candles .,stuart .,vanessa .,no Nicole .,what's Rachel doing . no Nicole .,you're not going night_nights Nicole . what's Rachel doing . no Nicole .
4071,Nicole,8,gi(dd)yup .,gi yup .,2,1,2,2,2,2,2,Nicole/020303.cha,2486,27.1,bundle policeman's .,falls thompson .,hart rod .,no Nicole .,what's Rachel doing . no Nicole .,you're not going night_nights Nicole . what's Rachel doing . no Nicole .
4072,Nicole,8,gi(dd)yup .,gi yup .,2,1,2,2,2,2,2,Nicole/020303.cha,2489,27.1,want slides .,frying lacrosse .,mooing ginny .,no Nicole .,what's Rachel doing . no Nicole .,you're not going night_nights Nicole . what's Rachel doing . no Nicole .
4073,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2498,27.1,.,.,.,no Nicole .,what's Rachel doing . no Nicole .,you're not going night_nights Nicole . what's Rachel doing . no Nicole .
4074,Nicole,8,Nicole .,Nicole .,1,1,2,3,2,2,1,Nicole/020303.cha,2499,27.1,jama .,playdoh .,teatime .,no Nicole .,what's Rachel doing . no Nicole .,you're not going night_nights Nicole . what's Rachel doing . no Nicole .
4075,Nicole,8,oh .,oh .,1,1,1,1,1,1,1,Nicole/020303.cha,2507,27.1,flat .,wawa .,dynamite .,no Nicole .,what's Rachel doing . no Nicole .,you're not going night_nights Nicole . what's Rachel doing . no Nicole .
4076,Nicole,8,oh .,oh .,1,1,1,1,1,1,1,Nicole/020303.cha,2513,27.1,serious .,maggie .,peanuts .,oh .,no Nicole . oh .,what's Rachel doing . no Nicole . oh .
4077,Nicole,8,more egg .,more egg .,2,2,2,3,2,2,2,Nicole/020303.cha,2516,27.1,blank biting .,return slugged .,smokestack numbers .,oh .,no Nicole . oh .,what's Rachel doing . no Nicole . oh .
4078,Nicole,8,more egg .,more egg .,2,2,2,3,2,2,2,Nicole/020303.cha,2531,27.1,use machines .,octopuses honkey .,fresh rip .,how many eggs are there now ?,more eggs . how many eggs are there now ?,oh . more eggs . how many eggs are there now ?
4079,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2537,27.1,.,.,.,shall we have the .,how many eggs are there now ? shall we have the .,more eggs . how many eggs are there now ? shall we have the .
4080,Nicole,8,banana .,banana .,1,1,3,3,3,3,1,Nicole/020303.cha,2556,27.1,small .,bocka .,dooboo .,mhm .,I'm sure we started off with six a few weeks ago . mhm .,are you going to tip it out and see if you can find any more eggs ? I'm sure we started off with six a few weeks ago . mhm .
4081,Nicole,8,no more .,no more .,2,2,2,3,2,2,2,Nicole/020303.cha,2568,27.1,grizzly trail .,roger sippy .,landed wags .,bananas .,banana . bananas .,mhm . banana . bananas .
4082,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2579,27.1,who .,cainie's .,they're .,what is it ?,what's this ? what is it ?,. what's this ? what is it ?
4083,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2585,27.1,detector .,fetch .,terence's .,what is it ?,what is it ? what is it ?,what's this ? what is it ? what is it ?
4084,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2591,27.1,pickles .,whatchou .,whoever .,don't you know ?,what is it ? don't you know ?,what is it ? what is it ? don't you know ?
4085,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2600,27.1,washing .,garden .,nutcracker .,because you don't know what it is ?,is that why you squeal ? because you don't know what it is ?,don't you know ? is that why you squeal ? because you don't know what it is ?
4086,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2609,27.1,.,.,.,are you putting everything away ?,no . are you putting everything away ?,because you don't know what it is ? no . are you putting everything away ?
4087,Nicole,8,away .,away .,1,1,2,2,3,2,1,Nicole/020303.cha,2610,27.1,nana .,heating .,poose .,are you putting everything away ?,no . are you putting everything away ?,because you don't know what it is ? no . are you putting everything away ?
4088,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2613,27.1,trac .,mics .,baggy .,are you putting everything away ?,no . are you putting everything away ?,because you don't know what it is ? no . are you putting everything away ?
4089,Nicole,8,grape .,grape .,1,1,1,2,1,1,1,Nicole/020303.cha,2619,27.1,waffle .,cakeses .,yet .,what are they ?,are you putting everything away ? what are they ?,no . are you putting everything away ? what are they ?
4090,Nicole,8,mhm .,mhm .,1,1,1,1,1,1,1,Nicole/020303.cha,2631,27.1,wuh .,blanche .,finda .,would you like a grape ?,you like grapes don't you ? would you like a grape ?,grapes ? you like grapes don't you ? would you like a grape ?
4091,Nicole,8,cheese .,cheese .,1,1,1,2,1,1,1,Nicole/020303.cha,2643,27.1,hiding .,blueberry .,hurdles .,what's that ?,haven't bought any for a few weeks have I ? what's that ?,yeah ? haven't bought any for a few weeks have I ? what's that ?
4092,Nicole,8,cheese .,cheese .,1,1,1,2,1,1,1,Nicole/020303.cha,2649,27.1,hold .,trac .,bookcase .,what is it ?,what's that ? what is it ?,haven't bought any for a few weeks have I ? what's that ? what is it ?
4093,Nicole,8,yeah .,yeah .,1,1,1,1,1,1,1,Nicole/020303.cha,2655,27.1,lying .,pitch .,launch .,is it cheese ?,what is it ? is it cheese ?,what's that ? what is it ? is it cheese ?
4094,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2683,27.1,science .,bar .,parsley .,pepper .,that's a pepper isn't it ? pepper .,what's that ? that's a pepper isn't it ? pepper .
4095,Nicole,8,pepper .,pepper .,1,1,2,2,2,2,1,Nicole/020303.cha,2689,27.1,flake .,messed .,eureka .,it is .,pepper . it is .,that's a pepper isn't it ? pepper . it is .
4096,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2707,27.1,.,.,.,do you like tomatos ?,that's a tomato . do you like tomatos ?,and that's a green pepper . that's a tomato . do you like tomatos ?
4097,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2714,27.1,pooed .,pingu .,loose .,do you like tomatos ?,do you like tomatos ? do you like tomatos ?,do you like tomatos ? do you like tomatos ? do you like tomatos ?
4098,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2720,27.1,.,.,.,can you say tomato ?,do you like tomatos ? can you say tomato ?,do you like tomatos ? do you like tomatos ? can you say tomato ?
4099,Nicole,8,mhm .,mhm .,1,1,1,1,1,1,1,Nicole/020303.cha,2749,27.1,heating .,circuses .,kit .,.,don't put it in your mouth Nicole because I know swallowed it . .,no . don't put it in your mouth Nicole because I know swallowed it . .
4100,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2777,27.1,skipping .,grey .,doedie .,can you say doughnut ?,that's a doughnut . can you say doughnut ?,do you know what that is ? that's a doughnut . can you say doughnut ?
4101,Nicole,8,car .,car .,1,1,1,1,1,1,1,Nicole/020303.cha,2805,27.1,seaplane .,grasspopper .,shame .,hm ?,is that a cucumber or is it a gherkin or is it a courgette ? hm ?,now . is that a cucumber or is it a gherkin or is it a courgette ? hm ?
4102,Nicole,8,where baby ?,where baby ?,2,2,3,4,3,3,2,Nicole/020303.cha,2814,27.1,cheap granddad ?,jamie llama ?,made flipflop ?,where is there a car ?,car . where is there a car ?,hm ? car . where is there a car ?
4103,Nicole,8,oh .,oh .,1,1,1,1,1,1,1,Nicole/020303.cha,2826,27.1,turnip .,goofy .,mudge .,I can't see a car .,where is there a car ? I can't see a car .,where is there a car ? where is there a car ? I can't see a car .
4104,Nicole,8,car .,car .,1,1,1,1,1,1,1,Nicole/020303.cha,2838,27.1,moved .,teasing .,poppy .,I think mummie'll hafta get the hairbrush to your dolly tonight .,oh . I think mummie'll hafta get the hairbrush to your dolly tonight .,oh . oh . I think mummie'll hafta get the hairbrush to your dolly tonight .
4105,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2880,27.1,sorry .,fairest .,garbage .,is that a blouse ?,what's that ? is that a blouse ?,clothes . what's that ? is that a blouse ?
4106,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2886,27.1,ripping .,bedknobs .,rascal .,what is it then ?,is that a blouse ? what is it then ?,what's that ? is that a blouse ? what is it then ?
4107,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2892,27.1,.,.,.,what is it ?,what is it then ? what is it ?,is that a blouse ? what is it then ? what is it ?
4108,Nicole,8,xxx .,.,0,0,0,0,0,0,0,Nicole/020303.cha,2896,27.1,.,.,.,if it's not a blouse can you tell me what it is ?,what is it ? if it's not a blouse can you tell me what it is ?,what is it then ? what is it ? if it's not a blouse can you tell me what it is ?
4109,Nicole,8,&-um (.) &-um dolly .,dolly .,1,1,2,2,2,2,1,Nicole/020303.cha,2900,27.1,seaplane .,ummhm .,mannie .,what's this ?,if it's not a blouse can you tell me what it is ? what's this ?,what is it ? if it's not a blouse can you tell me what it is ? what's this ?
4110,Nicole,8,no .,no .,1,1,1,1,1,1,1,Nicole/020303.cha,2917,27.1,costumes .,ty .,biz .,are they dungarees ?,that's her hat isn't it ? are they dungarees ?,oh . that's her hat isn't it ? are they dungarees ?
4111,Nicole,8,dress .,dress .,1,1,1,1,1,1,1,Nicole/020303.cha,2920,27.1,liam .,lanny .,built .,are they dungarees ?,that's her hat isn't it ? are they dungarees ?,oh . that's her hat isn't it ? are they dungarees ?
4112,Nicole,8,dress .,dress .,1,1,1,1,1,1,1,Nicole/020303.cha,2926,27.1,starbucks .,disturbing .,opener .,what what are they ?,are they dungarees ? what what are they ?,that's her hat isn't it ? are they dungarees ? what what are they ?
4113,Nicole,8,mhm .,mhm .,1,1,1,1,1,1,1,Nicole/020303.cha,2941,27.1,peeped .,oi .,insects .,they're dolly's dungarees .,that's dolly's dress isn't it ? they're dolly's dungarees .,this is a dress . that's dolly's dress isn't it ? they're dolly's dungarees .
