utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
2395,Eve,5,behind [/] behind .,behind behind .,2,1,4,4,4,4,2,Eve/010800.cha,2330,20.0,curtains square .,distance transmitter .,trapezoid snuggled .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2396,Eve,5,behind Cromer .,behind Cromer .,2,2,4,4,4,4,2,Eve/010800.cha,2333,20.0,oy bady .,ticktock carnival .,glen's noticeabling .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2397,Eve,5,behind Cromer .,behind Cromer .,2,2,4,4,4,4,2,Eve/010800.cha,2336,20.0,other babby .,watched robbie .,chess freeze .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2398,Eve,5,Eve behind Cromer .,Eve behind Cromer .,3,3,5,5,5,5,3,Eve/010800.cha,2339,20.0,teeny jeremiah kamut .,wahnkwahnk somersaults goat .,mug kling boppie .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2399,Eve,5,Eve behind Cromer .,Eve behind Cromer .,3,3,5,5,5,5,3,Eve/010800.cha,2342,20.0,raking spot danny .,hiccups katie's mudge .,aloud peppermint lift .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2400,Eve,5,jump .,jump .,1,1,1,1,1,1,1,Eve/010800.cha,2345,20.0,coin .,hairdo .,music .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2401,Eve,5,jump couch .,jump couch .,2,2,2,2,2,2,2,Eve/010800.cha,2348,20.0,candy gold .,louisiana surprised .,bathtub katie .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2402,Eve,5,jump .,jump .,1,1,1,1,1,1,1,Eve/010800.cha,2351,20.0,see .,worlds .,marybeth .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2403,Eve,5,jump [/] jump couch .,jump jump couch .,3,2,3,3,3,3,3,Eve/010800.cha,2354,20.0,stegosaurus airplane cantona .,outed pult dog's .,sebastian maury tuba .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2404,Eve,5,Eve (be)hind Cromer again .,Eve hind Cromer again .,4,4,6,6,6,6,4,Eve/010800.cha,2357,20.0,drop happy cooker dessert .,really chucky house fluke .,hmmm mum flakes wallpaper .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2405,Eve,5,Eve (be)hind Cromer .,Eve hind Cromer .,3,3,4,4,4,4,3,Eve/010800.cha,2361,20.0,forgot shimmy splashing .,range together thumbkin .,somebody smells mi .,not under behind .,no you're behind Cromer . not under behind .,wait Cromer ? no you're behind Cromer . not under behind .
2406,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2367,20.0,whack .,saying .,wastebasket .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2407,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2370,20.0,visit .,ros .,pammy .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2408,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2373,20.0,wheel .,button .,treat .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2409,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2376,20.0,most .,peppers .,creeping .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2410,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2379,20.0,those .,giddy .,meals .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2411,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2382,20.0,pulling .,prodding .,lots .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2412,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2385,20.0,across .,buzzing .,crab .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2413,Eve,5,hi Cromer .,hi Cromer .,2,2,3,3,3,3,2,Eve/010800.cha,2388,20.0,gie dug .,evan's urgent .,roasted muddle .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2414,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2391,20.0,glennis .,shopman .,might .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2415,Eve,5,peekaboo .,peekaboo .,1,1,3,3,3,3,1,Eve/010800.cha,2394,20.0,sometimes .,janice .,video .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2416,Eve,5,Eve (be)hind Cromer .,Eve hind Cromer .,3,3,4,4,4,4,3,Eve/010800.cha,2397,20.0,peggy bouillon bases .,pikachu indiana farmer .,walter volkswagen colt .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2417,Eve,5,jump .,jump .,1,1,1,1,1,1,1,Eve/010800.cha,2406,20.0,steady .,warmed .,pope .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2418,Eve,5,boom@o .,boom .,1,1,1,1,1,1,1,Eve/010800.cha,2412,20.0,oranges .,chicken .,texaco .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2419,Eve,5,oh (.) boom@o .,oh boom .,2,2,2,2,2,2,2,Eve/010800.cha,2415,20.0,underpants hiss .,pteranodon jody .,houses innkeeper .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2420,Eve,5,hi .,hi .,1,1,1,1,1,1,1,Eve/010800.cha,2418,20.0,zipper .,roa .,wellies .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2421,Eve,5,that ?,that ?,1,1,1,1,1,1,1,Eve/010800.cha,2424,20.0,play ?,semicircle ?,springtime ?,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2422,Eve,5,taperecorder .,taperecorder .,1,1,5,5,5,5,1,Eve/010800.cha,2427,20.0,need .,slid .,wiping .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2423,Eve,5,an(d) that a taperecorder .,an that a taperecorder .,4,4,8,8,8,8,4,Eve/010800.cha,2430,20.0,caught shamu chinnie banana's .,banjo garrybout weep yostled .,buried oils toolboxes clutz .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2424,Eve,5,an(d) that a taperecorder .,an that a taperecorder .,4,4,8,8,8,8,4,Eve/010800.cha,2434,20.0,sounds yeaah blanket seesaw .,blinking answers tower packpack .,mommies toasted deputation legs .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2425,Eve,5,hi .,hi .,1,1,1,1,1,1,1,Eve/010800.cha,2438,20.0,brushes .,propellers .,lik .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2426,Eve,5,hi .,hi .,1,1,1,1,1,1,1,Eve/010800.cha,2441,20.0,happen .,quid .,laurie .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2427,Eve,5,hi .,hi .,1,1,1,1,1,1,1,Eve/010800.cha,2444,20.0,course .,sss .,hike .,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2428,Eve,5,what doing (.) Mommy ?,what doing Mommy ?,3,4,4,4,4,4,3,Eve/010800.cha,2447,20.0,minute hannah through ?,zucchini jewel spinning ?,somethings trapetoid darwin ?,peekaboo .,not under behind . peekaboo .,no you're behind Cromer . not under behind . peekaboo .
2429,Eve,5,make (.) cookie (.) Eve . [+ IMIT],make cookie Eve,3,3,3,5,3,3,3,Eve/010800.cha,2453,20.0,tunnel ribena threw,hunters beater jammed,michelle bonkers mountains,I'm making cookies Eve .,peekaboo . I'm making cookies Eve .,not under behind . peekaboo . I'm making cookies Eve .
2430,Eve,5,make a cookie (.) Eve . [+ IMIT],make a cookie Eve,4,4,4,6,4,4,4,Eve/010800.cha,2459,20.0,look carrying jumping vacation,struck when jumps blasting,smocks pounce dey're beds,uhhuh .,I'm making cookies Eve . uhhuh .,peekaboo . I'm making cookies Eve . uhhuh .
2431,Eve,5,Eve have a . [+ IMIT],Eve have a,3,3,3,4,3,3,3,Eve/010800.cha,2462,20.0,dere pots stick,woofy roo curve,marie's poopie daddiji,uhhuh .,I'm making cookies Eve . uhhuh .,peekaboo . I'm making cookies Eve . uhhuh .
2432,Eve,5,have xxx . [+ RES],have,1,1,1,2,1,1,1,Eve/010800.cha,2468,20.0,dustbin,money,lucy,have what ?,uhhuh . have what ?,I'm making cookies Eve . uhhuh . have what ?
2433,Eve,5,have a . [+ RES],have a,2,2,2,3,2,2,2,Eve/010800.cha,2474,20.0,bobbing ethan,alice hol,troublesome whisker,have what ?,have what ? have what ?,uhhuh . have what ? have what ?
2434,Eve,5,that ?,that ?,1,1,1,1,1,1,1,Eve/010800.cha,2480,20.0,gaby's ?,shew ?,start ?,have a what ?,have what ? have a what ?,have what ? have what ? have a what ?
2435,Eve,5,xxx . [+ RES],,0,0,0,0,0,0,0,Eve/010800.cha,2486,20.0,,,,what is that ?,have a what ? what is that ?,have what ? have a what ? what is that ?
2436,Eve,5,Christmas tree cookie . [+ RES],Christmas tree cookie,3,3,4,5,4,4,3,Eve/010800.cha,2490,20.0,shopping stretchy falled,supper logs enter,vetset rear pom,what is it ?,what is that ? what is it ?,have a what ? what is that ? what is it ?
2437,Eve,5,want more .,want more .,2,2,2,3,2,2,2,Eve/010800.cha,2496,20.0,muzzle rascal .,tuner pongo .,bands rucksack .,right .,what is it ? right .,what is that ? what is it ? right .
2438,Eve,5,that ?,that ?,1,1,1,1,1,1,1,Eve/010800.cha,2505,20.0,highway ?,dumb ?,prison ?,you eat that one first .,more ? you eat that one first .,right . more ? you eat that one first .
2439,Eve,5,that ?,that ?,1,1,1,1,1,1,1,Eve/010800.cha,2508,20.0,everyone ?,froze ?,darly ?,you eat that one first .,more ? you eat that one first .,right . more ? you eat that one first .
2440,Eve,5,Eve have a .,Eve have a .,3,3,3,4,3,3,3,Eve/010800.cha,2511,20.0,else moo that's .,woebuh frost itchy .,sherri's some blaster .,you eat that one first .,more ? you eat that one first .,right . more ? you eat that one first .
2441,Eve,5,<Eve have a> [/] Eve have a .,Eve have a Eve have a .,6,3,6,8,6,6,6,Eve/010800.cha,2517,20.0,reef gasoline station yes sailing nappie .,heater narrow travis kerplunk engo tear .,oughtoh boinging mommy beehive bro clicked .,icing .,you eat that one first . icing .,more ? you eat that one first . icing .
2442,Eve,5,Eve have a .,Eve have a .,3,3,3,4,3,3,3,Eve/010800.cha,2523,20.0,snakes neck so .,oing bars watermelon .,falafel cuck grandmother .,no it's not for you to play with .,icing . no it's not for you to play with .,you eat that one first . icing . no it's not for you to play with .
2443,Eve,5,Eve have a .,Eve have a .,3,3,3,4,3,3,3,Eve/010800.cha,2526,20.0,pea hem sign .,snout carwin joshua's .,comes wombat rascal .,no it's not for you to play with .,icing . no it's not for you to play with .,you eat that one first . icing . no it's not for you to play with .
2444,Eve,5,Eve stove .,Eve stove .,2,2,2,3,2,2,2,Eve/010800.cha,2532,20.0,wrap momma .,margaret skipping .,alphabites zorex .,no sorry .,no it's not for you to play with . no sorry .,icing . no it's not for you to play with . no sorry .
2445,Eve,5,Eve stove cookie (.) Christmas cookie .,Eve stove cookie Christmas cookie .,5,5,6,9,6,6,5,Eve/010800.cha,2535,20.0,throw moos rainy biz steve .,cus magnificent at william's powerful .,twam shoelace alec grampie tonic .,no sorry .,no it's not for you to play with . no sorry .,icing . no it's not for you to play with . no sorry .
2446,Eve,5,take out +... [+ IMIT],take out,2,3,2,3,2,2,2,Eve/010800.cha,2544,20.0,berthorse crackers,put schoolyard,tofu treating,you take it out_of the stove .,but it doesn't belong in the stove . you take it out_of the stove .,no sorry . but it doesn't belong in the stove . you take it out_of the stove .
2447,Eve,5,Mom help Christmas tree .,Mom help Christmas tree .,4,4,5,5,5,5,4,Eve/010800.cha,2547,20.0,daisy bate fixing sharon .,whatever's jag boop dirigible .,busses deers toys'll breadsticks .,you take it out_of the stove .,but it doesn't belong in the stove . you take it out_of the stove .,no sorry . but it doesn't belong in the stove . you take it out_of the stove .
2448,Eve,5,there .,there .,1,1,1,2,1,1,1,Eve/010800.cha,2550,20.0,did .,saltfish .,tipper .,you take it out_of the stove .,but it doesn't belong in the stove . you take it out_of the stove .,no sorry . but it doesn't belong in the stove . you take it out_of the stove .
2449,Eve,5,Eve have it . [+ IMIT],Eve have it,3,3,3,4,3,3,3,Eve/010800.cha,2559,20.0,nai cromer kiss,ong koa topper,freshous jeep's chess,Eve you cannot have it .,now don't put it in there again . Eve you cannot have it .,you take it out_of the stove . now don't put it in there again . Eve you cannot have it .
2450,Eve,5,Eve have (a)gain .,Eve have gain .,3,3,3,4,3,3,3,Eve/010800.cha,2568,20.0,frumble nummy armadillos .,toptie reckon linette .,kill dai straw .,you can't have it again .,no you put it in the stove . you can't have it again .,Eve you cannot have it . no you put it in the stove . you can't have it again .
2451,Eve,5,Eve have (a)gain .,Eve have gain .,3,3,3,4,3,3,3,Eve/010800.cha,2574,20.0,dry sue site .,slided harbor rusty .,operating trapetoid gail's .,you can't have it again .,you can't have it again . you can't have it again .,no you put it in the stove . you can't have it again . you can't have it again .
2452,Eve,5,Eve have a (a)gain .,Eve have a gain .,4,4,4,5,4,4,4,Eve/010800.cha,2580,20.0,angelfish brenda percy mm .,doing robots doop racke .,cottage fluids loved snowmen .,no .,you can't have it again . no .,you can't have it again . you can't have it again . no .
2453,Eve,5,Eve have a (a)gain .,Eve have a gain .,4,4,4,5,4,4,4,Eve/010800.cha,2583,20.0,mummie's pigs ear banana .,buckets holder moos sparkles .,burro uit july blockins .,no .,you can't have it again . no .,you can't have it again . you can't have it again . no .
2454,Eve,5,Eve have a (a)gain .,Eve have a gain .,4,4,4,5,4,4,4,Eve/010800.cha,2586,20.0,boogie zebras daddys marsumials .,grit sesame bobbins gallery .,schumacher stairs replace tozy .,no .,you can't have it again . no .,you can't have it again . you can't have it again . no .
2455,Eve,5,Eve have a (a)gain .,Eve have a gain .,4,4,4,5,4,4,4,Eve/010800.cha,2592,20.0,reads oop parcel ruby .,macdonalds pict merrily joanne's .,shoot skyscrapers cattie chaos .,no sorry .,no . no sorry .,you can't have it again . no . no sorry .
2456,Eve,5,Eve have a .,Eve have a .,3,3,3,4,3,3,3,Eve/010800.cha,2598,20.0,you're lolly bally's .,speech mush cup .,female racket cookie .,you can't have it anymore .,no sorry . you can't have it anymore .,no . no sorry . you can't have it anymore .
2457,Eve,5,have a .,have a .,2,2,2,3,2,2,2,Eve/010800.cha,2601,20.0,fine krusty .,piggy's instruction .,gabby misty .,you can't have it anymore .,no sorry . you can't have it anymore .,no . no sorry . you can't have it anymore .
2458,Eve,5,have a .,have a .,2,2,2,3,2,2,2,Eve/010800.cha,2610,20.0,elmo past .,william's jason .,smashed ahunting .,I'm sorry .,nope . I'm sorry .,you can't have it anymore . nope . I'm sorry .
2459,Eve,5,Mommy ?,Mommy ?,1,1,2,2,2,2,1,Eve/010800.cha,2613,20.0,fire ?,biggest ?,piggies ?,I'm sorry .,nope . I'm sorry .,you can't have it anymore . nope . I'm sorry .
2460,Eve,5,that Mommy .,that Mommy .,2,2,3,3,3,3,2,Eve/010800.cha,2619,20.0,awake lap .,rover resist .,pau dokey .,what ?,I'm sorry . what ?,nope . I'm sorry . what ?
2461,Eve,5,that Mommy .,that Mommy .,2,2,3,3,3,3,2,Eve/010800.cha,2625,20.0,oatmeal pasta .,women cora .,kerchief brace .,what ?,what ? what ?,I'm sorry . what ? what ?
2462,Eve,5,that Mommy .,that Mommy .,2,2,3,3,3,3,2,Eve/010800.cha,2631,20.0,rocking dollars .,red's youse .,handies allergic .,what ?,what ? what ?,what ? what ? what ?
2463,Eve,5,what doing (.) Mommy ?,what doing Mommy ?,3,4,4,4,4,4,3,Eve/010800.cha,2634,20.0,play doinky queen ?,tons eeping mermaids ?,benair boings tons ?,what ?,what ? what ?,what ? what ? what ?
2464,Eve,5,icing xxx . [+ IMIT],icing,1,1,2,2,2,2,1,Eve/010800.cha,2643,20.0,lying,tapioca,skin,I'm putting icing on them .,I'm decorating the cookies . I'm putting icing on them .,what ? I'm decorating the cookies . I'm putting icing on them .
2465,Eve,5,Eve down . [+ IMIT],Eve down,2,2,2,2,2,2,2,Eve/010800.cha,2646,20.0,dressed he'll,prison m,seena wildy,I'm putting icing on them .,I'm decorating the cookies . I'm putting icing on them .,what ? I'm decorating the cookies . I'm putting icing on them .
2466,Eve,5,get down xxx the stool .,get down the stool .,4,4,4,4,4,4,4,Eve/010800.cha,2652,20.0,hoo tree named belongs .,hallelujah quadro chameleon skinny .,fireworks dave's airing goin .,m:hm you get down .,I'm putting icing on them . m:hm you get down .,I'm decorating the cookies . I'm putting icing on them . m:hm you get down .
2467,Eve,5,Eve xxx the stool .,Eve the stool .,3,3,3,3,3,3,3,Eve/010800.cha,2658,20.0,cold eraser joel .,gallopy buried pea .,embarrassing oblong esmerelda .,down the stool right .,m:hm you get down . down the stool right .,I'm putting icing on them . m:hm you get down . down the stool right .
2468,Eve,5,new one . [+ IMIT],new one,2,2,2,2,2,2,2,Eve/010800.cha,2664,20.0,ring screw,snoozed doughnuts,snowma littler,down the stool right .,m:hm you get down . down the stool right .,I'm putting icing on them . m:hm you get down . down the stool right .
2469,Eve,5,Humm . [+ RES],Humm,1,1,1,1,1,1,1,Eve/010800.cha,2670,20.0,eve,kindergarten,loley,down the stool right .,m:hm you get down . down the stool right .,I'm putting icing on them . m:hm you get down . down the stool right .
2470,Eve,5,Humm . [+ RES],Humm,1,1,1,1,1,1,1,Eve/010800.cha,2679,20.0,plate,feathers,janet,down the stool right .,m:hm you get down . down the stool right .,I'm putting icing on them . m:hm you get down . down the stool right .
2471,Eve,5,yes . [+ RES],yes,1,1,1,1,1,1,1,Eve/010800.cha,2685,20.0,clipclop,dump,littlest,down the stool right .,m:hm you get down . down the stool right .,I'm putting icing on them . m:hm you get down . down the stool right .
2472,Eve,5,fish .,fish .,1,1,1,1,1,1,1,Eve/010800.cha,2692,20.0,ds .,mim .,banged .,down the stool right .,m:hm you get down . down the stool right .,I'm putting icing on them . m:hm you get down . down the stool right .
2473,Eve,5,yeah . [+ RES],yeah,1,1,1,1,1,1,1,Eve/010800.cha,2699,20.0,martin,wup,mermaid,down the stool right .,m:hm you get down . down the stool right .,I'm putting icing on them . m:hm you get down . down the stool right .
2474,Eve,5,yep . [+ RES],yep,1,1,1,1,1,1,1,Eve/010800.cha,2705,20.0,artist,dipsy's,teachers,down the stool right .,m:hm you get down . down the stool right .,I'm putting icing on them . m:hm you get down . down the stool right .
2475,Eve,5,kitty . [+ RES],kitty,1,1,2,2,2,2,1,Eve/010800.cha,2711,20.0,downstairs,tamar's,eyes,what's that ?,down the stool right . what's that ?,m:hm you get down . down the stool right . what's that ?
2476,Eve,5,kitty . [+ RES],kitty,1,1,2,2,2,2,1,Eve/010800.cha,2717,20.0,touchdown,song's,dipsy's,what ?,what's that ? what ?,down the stool right . what's that ? what ?
2477,Eve,5,yep . [+ RES],yep,1,1,1,1,1,1,1,Eve/010800.cha,2723,20.0,blank,alling,whyn't,kitty ?,what ? kitty ?,what's that ? what ? kitty ?
2478,Eve,5,hamster . [+ RES],hamster,1,1,2,2,2,2,1,Eve/010800.cha,2729,20.0,let,gentle,operating,and who's that ?,kitty ? and who's that ?,what ? kitty ? and who's that ?
2479,Eve,5,Humm_hamster . [+ IMIT],Humm_hamster,2,1,3,3,3,3,2,Eve/010800.cha,2735,20.0,oh rabbit,winning awow,mark dug,Humm_the_hamster .,and who's that ? Humm_the_hamster .,kitty ? and who's that ? Humm_the_hamster .
2480,Eve,5,xxx play sandbox . [+ RES],play sandbox,2,2,3,3,4,3,2,Eve/010800.cha,2741,20.0,splashing follow,velcro candlestick,saddle sev,and what's he doing ?,Humm_the_hamster . and what's he doing ?,and who's that ? Humm_the_hamster . and what's he doing ?
2481,Eve,5,right . [+ RES],right,1,1,1,1,1,1,1,Eve/010800.cha,2747,20.0,eve,pourin,period,yes he's playing in the sandbox .,and what's he doing ? yes he's playing in the sandbox .,Humm_the_hamster . and what's he doing ? yes he's playing in the sandbox .
2482,Eve,5,clock . [+ RES],clock,1,1,1,1,1,1,1,Eve/010800.cha,2753,20.0,magazine,col,sunshine,right .,yes he's playing in the sandbox . right .,and what's he doing ? yes he's playing in the sandbox . right .
2483,Eve,5,look (.) (a)gain .,look gain .,2,2,2,2,2,2,2,Eve/010800.cha,2759,20.0,locking soggy .,happens workin .,barley's joshua .,oh look here he is again .,right . oh look here he is again .,yes he's playing in the sandbox . right . oh look here he is again .
2484,Eve,5,ham [/] Humm_hamster . [+ RES],ham Humm_hamster,3,1,4,4,4,4,3,Eve/010800.cha,2765,20.0,prams lady's crazy,kiobeld sthat marigold,senor malaysian dingdong,what is that ?,oh look here he is again . what is that ?,right . oh look here he is again . what is that ?
2485,Eve,5,banana . [+ RES],banana,1,1,3,3,3,3,1,Eve/010800.cha,2771,20.0,dins,charmie,rotten,and what's that he's eating ?,what is that ? and what's that he's eating ?,oh look here he is again . what is that ? and what's that he's eating ?
2486,Eve,5,parsley .,parsley .,1,1,2,2,3,2,1,Eve/010800.cha,2777,20.0,na .,billybilly .,stewie .,banana yes .,and what's that he's eating ? banana yes .,what is that ? and what's that he's eating ? banana yes .
2487,Eve,5,peanut_butter .,peanut_butter .,2,1,4,4,4,4,2,Eve/010800.cha,2783,20.0,pushed achoo .,akmak cleaner .,hatman thread .,parsley .,banana yes . parsley .,and what's that he's eating ? banana yes . parsley .
2488,Eve,5,xxx play block . [+ RES],play block,2,2,2,2,3,2,2,Eve/010800.cha,2795,20.0,n everyone,ginger philip,lakin geese,find him ?,peanut_butter . find him ?,right . peanut_butter . find him ?
2489,Eve,5,xxx wastebasket . [+ RES],wastebasket,1,1,4,4,4,4,1,Eve/010800.cha,2801,20.0,hooray,vicky,greens,where do they look for him here ?,find him ? where do they look for him here ?,peanut_butter . find him ? where do they look for him here ?
2490,Eve,5,xxx sandbox . [+ RES],sandbox,1,1,2,2,2,2,1,Eve/010800.cha,2807,20.0,wee,ariel's,givin,where do they look in here ?,where do they look for him here ? where do they look in here ?,find him ? where do they look for him here ? where do they look in here ?
2491,Eve,5,goldfish . [+ RES],goldfish,1,1,2,2,2,2,1,Eve/010800.cha,2816,20.0,drinking,sergeant,cardigan,and they're looking behind what ?,yes in the sandbox . and they're looking behind what ?,where do they look in here ? yes in the sandbox . and they're looking behind what ?
2492,Eve,5,bookcase . [+ RES],bookcase,1,1,2,3,2,2,1,Eve/010800.cha,2825,20.0,scoop,rainbow,stain,and on top of what ?,goldfish . and on top of what ?,and they're looking behind what ? goldfish . and on top of what ?
2493,Eve,5,under . [+ IMIT],under,1,1,2,2,2,2,1,Eve/010800.cha,2834,20.0,rosemary,cowses,lights,what is this ?,and they're looking under . what is this ?,and on top of what ? and they're looking under . what is this ?
2494,Eve,5,brown desk . [+ RES],brown desk,2,2,2,2,2,2,2,Eve/010800.cha,2840,20.0,crackers tied,jumpy gromit,ribbons set,yes they're looking under what ?,what is this ? yes they're looking under what ?,and they're looking under . what is this ? yes they're looking under what ?
2495,Eve,5,xxx table . [+ RES],table,1,1,1,2,1,2,1,Eve/010800.cha,2846,20.0,miffy,buckets,yah,Brown's desk .,yes they're looking under what ? Brown's desk .,what is this ? yes they're looking under what ? Brown's desk .
2496,Eve,5,eating lunch . [+ IMIT],eating lunch,2,3,3,3,3,3,2,Eve/010800.cha,2855,20.0,eggo pouring,uebe popcorn,ursuler po,they're eating lunch .,they've got a table yes . they're eating lunch .,Brown's desk . they've got a table yes . they're eating lunch .
2497,Eve,5,xxx hiding . [+ IMIT],hiding,1,2,2,2,2,2,1,Eve/010800.cha,2864,20.0,chip,gnome,jugs,do you know where he's hiding ?,but he's hiding . do you know where he's hiding ?,they're eating lunch . but he's hiding . do you know where he's hiding ?
2498,Eve,5,know where ? [+ IMIT],know where,2,2,2,3,2,2,2,Eve/010800.cha,2870,20.0,fear fast,rubble gadiga,tanker yobaby,do you know where ?,do you know where he's hiding ? do you know where ?,but he's hiding . do you know where he's hiding ? do you know where ?
2499,Eve,5,goldfish . [+ RES],goldfish,1,1,2,2,2,2,1,Eve/010800.cha,2876,20.0,splashing,fifty,it'll,what is this ?,do you know where ? what is this ?,do you know where he's hiding ? do you know where ? what is this ?
2500,Eve,5,block .,block .,1,1,1,1,1,1,1,Eve/010800.cha,2882,20.0,opening .,jesse .,longs .,a goldfish .,what is this ? a goldfish .,do you know where ? what is this ? a goldfish .
2501,Eve,5,running down stair . [+ IMIT],running down stair,3,4,4,4,4,4,3,Eve/010800.cha,2894,20.0,bashing standing jum,allergic pastels rakes,ohohohoh ew skinned,they're running down the stairs .,here's stairs . they're running down the stairs .,blocks . here's stairs . they're running down the stairs .
2502,Eve,5,Humm . [+ RES],Humm,1,1,1,1,1,1,1,Eve/010800.cha,2903,20.0,hoop,bulldozer,circus,and who is that ?,yes . and who is that ?,they're running down the stairs . yes . and who is that ?
2503,Eve,5,Humm . [+ RES],Humm,1,1,1,1,1,1,1,Eve/010800.cha,2906,20.0,getting,gnasher,napping,and who is that ?,yes . and who is that ?,they're running down the stairs . yes . and who is that ?
2504,Eve,5,Humm_the_hamster . [+ IMIT],Humm_the_hamster,3,1,4,4,4,4,3,Eve/010800.cha,2912,20.0,buttons star washie,pistol cobwebs gerri,hopping toad queens,Humm_the_hamster .,and who is that ? Humm_the_hamster .,yes . and who is that ? Humm_the_hamster .
2505,Eve,5,Humm burger . [+ RES],Humm burger,2,2,3,3,3,3,2,Eve/010800.cha,2918,20.0,sacks puppy,marsupial leaf,pinchers knot,what is that ?,Humm_the_hamster . what is that ?,and who is that ? Humm_the_hamster . what is that ?
2506,Eve,5,ham [/] ham [//] hamburger [//] ham [//] hamburger .,ham ham hamburger ham hamburger .,5,1,9,9,9,9,5,Eve/010800.cha,2927,20.0,lowly weasel banjo yah stream .,grilled cousin fork's urchin esther .,eggs squeezes erase sailed wrapper .,what is that ?,Humm burger . what is that ?,what is that ? Humm burger . what is that ?
2507,Eve,5,eating what . [+ IMIT],eating what,2,3,3,3,3,3,2,Eve/010800.cha,2936,20.0,further hills,bakers kindergarten,coughing sharon's,he's eating what ?,hamburger . he's eating what ?,what is that ? hamburger . he's eating what ?
2508,Eve,5,eating banana . [+ IMIT],eating banana,2,3,5,5,5,5,2,Eve/010800.cha,2942,20.0,collected gorillas,rubber grownups,fuse glued,he's eating banana .,he's eating what ? he's eating banana .,hamburger . he's eating what ? he's eating banana .
2509,Eve,5,eating parsley . [+ RES],eating parsley,2,3,4,4,5,4,2,Eve/010800.cha,2948,20.0,maze alive,dowf wollaton,lastics woo,and he's eating what there ?,he's eating banana . and he's eating what there ?,he's eating what ? he's eating banana . and he's eating what there ?
