utt_id,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,random_model_utterance_bin6,unigram_model_utterance_bin6,bigram_model_utterance_bin6,context_k1,context_k2,context_k3
10691,Lily,22,that's [?] silly . 2555145_2559231,that's silly,2,3,3,3,3,3,2,Lily/011022.cha,4575,22.733,tall dropping,bomb and,furry tailor,.,oh_boy . .,ooh puppy's blowing up balloons oh_boy . .
10692,Lily,22,yyy . 2564786_2567093,,0,0,0,0,0,0,0,Lily/011022.cha,4589,22.733,,,,who who carries a map in her backpack,who else likes to read maps who who carries a map in her backpack,and look the bunny's reading a map . who else likes to read maps who who carries a map in her backpack
10693,Lily,22,yeah . 2570143_2571175,yeah,1,1,1,1,1,1,1,Lily/011022.cha,4595,22.733,tucked,rodney,necklaces,does Dora carry a map in her backpack,who who carries a map in her backpack does Dora carry a map in her backpack,who else likes to read maps who who carries a map in her backpack does Dora carry a map in her backpack
10694,Lily,22,puppy . 2572158_2573261,puppy,1,1,2,2,2,2,1,Lily/011022.cha,4603,22.733,playgroup,bulgie's,wildy,yes,does Dora carry a map in her backpack yes,who who carries a map in her backpack does Dora carry a map in her backpack yes
10695,Lily,22,ice cream . 2579351_2584010,ice cream,2,2,2,2,2,2,2,Lily/011022.cha,4617,22.733,fraser's havin,nack challenge,monoclon gelophone,apparently like the best one or one of the best ones is Dora the explorer .,there was an article in Time a couple weeks ago about the best tv shoes for toddlers apparently like the best one or one of the best ones is Dora the explorer .,puppy there was an article in Time a couple weeks ago about the best tv shoes for toddlers apparently like the best one or one of the best ones is Dora the explorer .
10696,Lily,22,ice cream . 2584010_2586665,ice cream,2,2,2,2,2,2,2,Lily/011022.cha,4625,22.733,chocolates velly,hatses squirm,shirt sma,apparently like the best one or one of the best ones is Dora the explorer .,there was an article in Time a couple weeks ago about the best tv shoes for toddlers apparently like the best one or one of the best ones is Dora the explorer .,puppy there was an article in Time a couple weeks ago about the best tv shoes for toddlers apparently like the best one or one of the best ones is Dora the explorer .
10697,Lily,22,a wombat [?] . 2594700_2597790,a wombat,2,2,3,3,3,3,2,Lily/011022.cha,4642,22.733,jew granny,untangled wilma,lifeguard robert,or six thirty to seven thirty in the morning when I'm taking a shower and stuff .,and she usually her hour of tv is like seven to eight or six thirty to seven thirty in the morning when I'm taking a shower and stuff .,so she never gets to see it cause it's on from eleven to twelve and she usually her hour of tv is like seven to eight or six thirty to seven thirty in the morning when I'm taking a shower and stuff .
10698,Lily,22,"oh , a yyy , wow . 2599810_2604875",oh a wow,3,5,3,3,3,3,3,Lily/011022.cha,4653,22.733,suit missing spilled,fingernail gumdrop reminds,duckie's shapes doodoodoo,so but we stayed in yesterday because_of the snow so she gotta see yesterday's it's very exciting .,wombat you're right so but we stayed in yesterday because_of the snow so she gotta see yesterday's it's very exciting .,or six thirty to seven thirty in the morning when I'm taking a shower and stuff . wombat you're right so but we stayed in yesterday because_of the snow so she gotta see yesterday's it's very exciting .
10699,Lily,22,map . 2614158_2615220,map,1,1,1,1,1,1,1,Lily/011022.cha,4673,22.733,copies,norman,sweeps,who's Dora's friend ?,who else who's Dora's friend ?,and carries a map and they go and find different things . who else who's Dora's friend ?
10700,Lily,22,backpack . 2617476_2619171,backpack,1,1,2,2,2,2,1,Lily/011022.cha,4684,22.733,granma,spud,bally's,and who else is her friend ?,the map and who else is her friend ?,who's Dora's friend ? the map and who else is her friend ?
10701,Lily,22,yeah . 2623093_2625756,yeah,1,1,1,1,1,1,1,Lily/011022.cha,4697,22.733,tamar,mus,diddy,and does she have a little monkey friend,the backpack and does she have a little monkey friend,and who else is her friend ? the backpack and does she have a little monkey friend
10702,Lily,22,yyy . 2625756_2627015,,0,0,0,0,0,0,0,Lily/011022.cha,4705,22.733,,,,what's her monkey friend's name ?,and does she have a little monkey friend what's her monkey friend's name ?,the backpack and does she have a little monkey friend what's her monkey friend's name ?
10703,Lily,22,yes . 2628060_2629386,yes,1,1,1,1,1,1,1,Lily/011022.cha,4711,22.733,goo,speckles,nuhhuh,isn't it Boots,what's her monkey friend's name ? isn't it Boots,and does she have a little monkey friend what's her monkey friend's name ? isn't it Boots
10704,Lily,22,yyy . 2632155_2633916,,0,0,0,0,0,0,0,Lily/011022.cha,4725,22.733,,,,what's the fox's name ?,and and what_about the fox what's the fox's name ?,yes . and and what_about the fox what's the fox's name ?
10705,Lily,22,yyy . 2636551_2639088,,0,0,0,0,0,0,0,Lily/011022.cha,4731,22.733,,,,the little orange fox with the mask,what's the fox's name ? the little orange fox with the mask,and and what_about the fox what's the fox's name ? the little orange fox with the mask
10706,Lily,22,yyy . 2643475_2646108,,0,0,0,0,0,0,0,Lily/011022.cha,4737,22.733,,,,member you eat the little fruit snacks the orange fruit snacks what's the fox's name,the little orange fox with the mask member you eat the little fruit snacks the orange fruit snacks what's the fox's name,what's the fox's name ? the little orange fox with the mask member you eat the little fruit snacks the orange fruit snacks what's the fox's name
10707,Lily,22,Swiper . 2647410_2648608,Swiper,1,1,2,2,2,2,1,Lily/011022.cha,4743,22.733,way,wrecking,namekasaurus,Swiper,member you eat the little fruit snacks the orange fruit snacks what's the fox's name Swiper,the little orange fox with the mask member you eat the little fruit snacks the orange fruit snacks what's the fox's name Swiper
10708,Lily,22,yyy . 2650861_2651781,,0,0,0,0,0,0,0,Lily/011022.cha,4751,22.733,,,,and what do you say to Swiper,Swiper and what do you say to Swiper,member you eat the little fruit snacks the orange fruit snacks what's the fox's name Swiper and what do you say to Swiper
10709,Lily,22,xxx . 2651781_2656246,,0,0,0,0,0,0,0,Lily/011022.cha,4757,22.733,,,,do you say Swiper no swiping .,and what do you say to Swiper do you say Swiper no swiping .,Swiper and what do you say to Swiper do you say Swiper no swiping .
10710,Lily,22,xxx that's silly . 2658510_2661210,that's silly,2,3,3,3,3,3,2,Lily/011022.cha,4766,22.733,lofty monkey's,bend ursul,sprinkle duhbluh,Swiper no swiping .,do you say Swiper no swiping . Swiper no swiping .,and what do you say to Swiper do you say Swiper no swiping . Swiper no swiping .
10711,Lily,22,"it's , &-um . 2661210_2664228",it's,1,3,1,1,1,1,1,Lily/011022.cha,4774,22.733,biting,coffee's,neither,that's silly .,Swiper no swiping . that's silly .,do you say Swiper no swiping . Swiper no swiping . that's silly .
10712,Lily,22,"xxx , that's a parrot . 2664228_2668818",that's a parrot,3,5,4,4,4,4,3,Lily/011022.cha,4782,22.733,smarties clever gorillas,gun rico oughta,heh ding wearin,can you say Swiper no swiping .,that's silly . can you say Swiper no swiping .,Swiper no swiping . that's silly . can you say Swiper no swiping .
10713,Lily,22,yyy . 2673551_2674543,,0,0,0,0,0,0,0,Lily/011022.cha,4796,22.733,,,,what's that,I'll say what I wanna say Mommy what's that,that is a parrot you're right . I'll say what I wanna say Mommy what's that
10714,Lily,22,a snake . 2674543_2681315,a snake,2,2,2,3,2,2,2,Lily/011022.cha,4805,22.733,engineer deer,pucilia otoscope,ceiling beatle,oh my god the dede drives me cra:zy .,what's that ? oh my god the dede drives me cra:zy .,what's that what's that ? oh my god the dede drives me cra:zy .
10715,Lily,22,snake .,snake .,1,1,1,2,1,1,1,Lily/011022.cha,4813,22.733,dipper .,gross .,whooping .,that's a snake .,oh my god the dede drives me cra:zy . that's a snake .,what's that ? oh my god the dede drives me cra:zy . that's a snake .
10716,Lily,22,yyy . 2681315_2696901,,0,0,0,0,0,0,0,Lily/011022.cha,4819,22.733,,,,that's a snake .,oh my god the dede drives me cra:zy . that's a snake .,what's that ? oh my god the dede drives me cra:zy . that's a snake .
10717,Lily,22,yyy .,.,0,0,0,0,0,0,0,Lily/011022.cha,4834,22.733,.,.,.,and sometimes when she says it she says it for the most obvious things that you know she knows full well and she's just like not listening to you .,she that it's funny cause . and sometimes when she says it she says it for the most obvious things that you know she knows full well and she's just like not listening to you .,that's a snake . she that it's funny cause . and sometimes when she says it she says it for the most obvious things that you know she knows full well and she's just like not listening to you .
10718,Lily,22,yyy .,.,0,0,0,0,0,0,0,Lily/011022.cha,4841,22.733,.,.,.,exactly .,and sometimes when she says it she says it for the most obvious things that you know she knows full well and she's just like not listening to you . exactly .,she that it's funny cause . and sometimes when she says it she says it for the most obvious things that you know she knows full well and she's just like not listening to you . exactly .
10719,Lily,22,"oh , yyy . 2696901_2699043",oh,1,2,1,1,1,1,1,Lily/011022.cha,4847,22.733,clicketyclack,ladybug,ore,what's that ?,exactly . what's that ?,and sometimes when she says it she says it for the most obvious things that you know she knows full well and she's just like not listening to you . exactly . what's that ?
10720,Lily,22,turtle . 2699908_2702478,turtle,1,1,1,2,1,2,1,Lily/011022.cha,4855,22.733,babys,nights,fitting,what is that,what's that ? what is that,exactly . what's that ? what is that
10721,Lily,22,xxx . 2710541_2712846,,0,0,0,0,0,0,0,Lily/011022.cha,4867,22.733,,,,what are those pink birds,a turtle what are those pink birds,what is that a turtle what are those pink birds
10722,Lily,22,yyy . 2712846_2714148,,0,0,0,0,0,0,0,Lily/011022.cha,4870,22.733,,,,what are those pink birds,a turtle what are those pink birds,what is that a turtle what are those pink birds
10723,Lily,22,a bird . 2716723_2717921,a bird,2,2,2,2,2,2,2,Lily/011022.cha,4876,22.733,guacamole wagg,enough fixtured,aluminum bathtime,what kind of birds are those you just told me this morning,what are those pink birds what kind of birds are those you just told me this morning,a turtle what are those pink birds what kind of birds are those you just told me this morning
10724,Lily,22,yyy . 2723743_2725320,,0,0,0,0,0,0,0,Lily/011022.cha,4887,22.733,,,,what are those called,remember big bird was dancing with these birds on sesame street this morning what are those called,what kind of birds are those you just told me this morning remember big bird was dancing with these birds on sesame street this morning what are those called
10725,Lily,22,"xxx , no . 2727881_2730566",no,1,2,1,1,1,1,1,Lily/011022.cha,4893,22.733,y,smoothed,spike,are they crows,what are those called are they crows,remember big bird was dancing with these birds on sesame street this morning what are those called are they crows
10726,Lily,22,no . 2731886_2735821,no,1,1,1,1,1,1,1,Lily/011022.cha,4904,22.733,chimpanzee,banders,recognize,are they sparrows,no . are they sparrows,are they crows no . are they sparrows
10727,Lily,22,yyy . 2735821_2736633,,0,0,0,0,0,0,0,Lily/011022.cha,4912,22.733,,,,no what are they those big pink birds with the skinny legs ?,are they sparrows no what are they those big pink birds with the skinny legs ?,no . are they sparrows no what are they those big pink birds with the skinny legs ?
10728,Lily,22,&-um . 2736633_2740560,,0,0,0,0,0,0,0,Lily/011022.cha,4918,22.733,,,,are they .,no what are they those big pink birds with the skinny legs ? are they .,are they sparrows no what are they those big pink birds with the skinny legs ? are they .
10729,Lily,22,yes . 2743783_2746708,yes,1,1,1,1,1,1,1,Lily/011022.cha,4924,22.733,betty,tahini's,sitter,flamingos,are they . flamingos,no what are they those big pink birds with the skinny legs ? are they . flamingos
10730,Lily,22,xxx that's funny . 2746708_2749543,that's funny,2,3,3,3,3,3,2,Lily/011022.cha,4932,22.733,dada package,butch posters,michaels sunflowers,yes can you say flamingos ?,flamingos yes can you say flamingos ?,are they . flamingos yes can you say flamingos ?
10731,Lily,22,it's 0a funny bird . 2751463_2756145,it's funny bird,3,4,4,4,4,4,3,Lily/011022.cha,4941,22.733,emma ethan's share,pussycat salter pliers,bess tadah ellie,it's funny can you say flamingo,yes can you say flamingos ? it's funny can you say flamingo,flamingos yes can you say flamingos ? it's funny can you say flamingo
10732,Lily,22,yeah . 2756145_2758116,yeah,1,1,1,1,1,1,1,Lily/011022.cha,4949,22.733,smoke,shells,windowsill,it's a funny bird ?,it's funny can you say flamingo it's a funny bird ?,yes can you say flamingos ? it's funny can you say flamingo it's a funny bird ?
10733,Lily,22,yyy . 2758116_2759970,,0,0,0,0,0,0,0,Lily/011022.cha,4957,22.733,,,,can you say flamingo honey ?,it's a funny bird ? can you say flamingo honey ?,it's funny can you say flamingo it's a funny bird ? can you say flamingo honey ?
10734,Lily,22,ice cream . 2778115_2781125,ice cream,2,2,2,2,2,2,2,Lily/011022.cha,4982,22.733,diapers dice,brea pokey,waldo children,oh boy what's the what's the puppy doing ?,and then I just said there was flamingos in the book and I just said what's that dede oh boy what's the what's the puppy doing ?,she just told us this morning we were she was watching sesame street this morning and she goes oh that's flamingo and then I just said there was flamingos in the book and I just said what's that dede oh boy what's the what's the puppy doing ?
10735,Lily,22,mouse . 2781125_2789713,mouse,1,1,1,2,1,1,1,Lily/011022.cha,4990,22.733,mumba,playgroup,fo,he's eating ice cream .,oh boy what's the what's the puppy doing ? he's eating ice cream .,and then I just said there was flamingos in the book and I just said what's that dede oh boy what's the what's the puppy doing ? he's eating ice cream .
10736,Lily,22,mouse yyy yyy down yyy slide .,mouse down slide .,3,3,3,5,3,3,3,Lily/011022.cha,4998,22.733,gi yak blinken .,checkout barn brokey .,sheridan gr slippin .,and there's the mouse .,he's eating ice cream . and there's the mouse .,oh boy what's the what's the puppy doing ? he's eating ice cream . and there's the mouse .
10737,Lily,22,yyy . 2794255_2796556,,0,0,0,0,0,0,0,Lily/011022.cha,5009,22.733,,,,is a what's who's mouse sitting on,mouse is going down the slide is a what's who's mouse sitting on,and there's the mouse . mouse is going down the slide is a what's who's mouse sitting on
10738,Lily,22,yyy . 2798983_2800311,,0,0,0,0,0,0,0,Lily/011022.cha,5015,22.733,,,,who's this big animal here,is a what's who's mouse sitting on who's this big animal here,mouse is going down the slide is a what's who's mouse sitting on who's this big animal here
10739,Lily,22,yyy . 2800311_2802500,,0,0,0,0,0,0,0,Lily/011022.cha,5018,22.733,,,,who's this big animal here,is a what's who's mouse sitting on who's this big animal here,mouse is going down the slide is a what's who's mouse sitting on who's this big animal here
10740,Lily,22,xxx xxx . 2803386_2805050,,0,0,0,0,0,0,0,Lily/011022.cha,5024,22.733,,,,okay,who's this big animal here okay,is a what's who's mouse sitting on who's this big animal here okay
10741,Lily,22,xxx . 2806850_2808316,,0,0,0,0,0,0,0,Lily/011022.cha,5030,22.733,,,,yep he has a big trunk,okay yep he has a big trunk,who's this big animal here okay yep he has a big trunk
10742,Lily,22,yyy . 2810483_2815278,,0,0,0,0,0,0,0,Lily/011022.cha,5036,22.733,,,,what is that animal,yep he has a big trunk what is that animal,okay yep he has a big trunk what is that animal
10743,Lily,22,xxx xxx xxx .,.,0,0,0,0,0,0,0,Lily/011022.cha,5042,22.733,.,.,.,oh you know that sweetie pie .,what is that animal oh you know that sweetie pie .,yep he has a big trunk what is that animal oh you know that sweetie pie .
10744,Lily,22,xxx xxx . 2815278_2816848,,0,0,0,0,0,0,0,Lily/011022.cha,5048,22.733,,,,Corduroy !,oh you know that sweetie pie . Corduroy !,what is that animal oh you know that sweetie pie . Corduroy !
10745,Lily,22,xxx . 2816848_2821530,,0,0,0,0,0,0,0,Lily/011022.cha,5054,22.733,,,,I know Corduroy .,Corduroy ! I know Corduroy .,oh you know that sweetie pie . Corduroy ! I know Corduroy .
10746,Lily,22,xxx yyy . 2821530_2823905,,0,0,0,0,0,0,0,Lily/011022.cha,5060,22.733,,,,hold on tight Corduroy watch out for your peanuts !,I know Corduroy . hold on tight Corduroy watch out for your peanuts !,Corduroy ! I know Corduroy . hold on tight Corduroy watch out for your peanuts !
10747,Lily,22,xxx the end . 2823905_2828731,the end,2,2,2,2,2,2,2,Lily/011022.cha,5066,22.733,tennis pig's,gifts pusagon,splinter polly's,he has peanuts .,hold on tight Corduroy watch out for your peanuts ! he has peanuts .,I know Corduroy . hold on tight Corduroy watch out for your peanuts ! he has peanuts .
10748,Lily,22,end . 2830056_2832063,end,1,1,1,1,1,1,1,Lily/011022.cha,5074,22.733,me,looks,puddin,the end,he has peanuts . the end,hold on tight Corduroy watch out for your peanuts ! he has peanuts . the end
10749,Lily,22,end . 2832063_2833360,end,1,1,1,1,1,1,1,Lily/011022.cha,5082,22.733,fight,ollie,kids,the end .,the end the end .,he has peanuts . the end the end .
10750,Lily,22,no . 2838778_2839683,no,1,1,1,1,1,1,1,Lily/011022.cha,5093,22.733,parrot's,pours,daydo,do you wanna look at your truck book,the end do you wanna look at your truck book,the end . the end do you wanna look at your truck book
10751,Lily,22,yes . 2839683_2841581,yes,1,1,1,1,1,1,1,Lily/011022.cha,5101,22.733,girly,beeno,elaine,oh you wanna read the puppy book ?,do you wanna look at your truck book oh you wanna read the puppy book ?,the end do you wanna look at your truck book oh you wanna read the puppy book ?
10752,Lily,22,xxx . 2847515_2849010,,0,0,0,0,0,0,0,Lily/011022.cha,5119,22.733,,,,there he is .,now he's ready to be fed . there he is .,here is puppy in his bed now he's ready to be fed . there he is .
10753,Lily,22,high chair . 2849010_2850771,high chair,2,2,2,2,2,2,2,Lily/011022.cha,5122,22.733,dere spring,unsode humm,belles clam,there he is .,now he's ready to be fed . there he is .,here is puppy in his bed now he's ready to be fed . there he is .
10754,Lily,22,no . 2861773_2863743,no,1,1,1,1,1,1,1,Lily/011022.cha,5148,22.733,racke,frederick,white,but he won't like what's in the sink .,puppy thinks he'd like a drink but he won't like what's in the sink .,thank you puppy thinks he'd like a drink but he won't like what's in the sink .
10755,Lily,22,yyy dirty . 2876555_2877980,dirty,1,1,2,2,2,2,1,Lily/011022.cha,5172,22.733,cause,carnotaur,ginglinglinglingling,did he make that great big puddle ?,puppy's making such a muddle did he make that great big puddle ?,he's hiding under the refrigerator puppy's making such a muddle did he make that great big puddle ?
10756,Lily,22,night night . 2889476_2892343,night night,2,2,2,2,2,2,2,Lily/011022.cha,5187,22.733,scooped pretzels,gonk jum,wing's sclaiming,tired of games he goes to sleep .,puppy's playing hide and seek tired of games he goes to sleep .,dirty that's very dirty look at all that garbage puppy's playing hide and seek tired of games he goes to sleep .
10757,Lily,22,yyy . 2892343_2893041,,0,0,0,0,0,0,0,Lily/011022.cha,5201,22.733,,,,do you know what this is honey ?,night night puppy . do you know what this is honey ?,do you know . night night puppy . do you know what this is honey ?
10758,Lily,22,iron . 2894111_2896308,iron,1,1,2,2,2,2,1,Lily/011022.cha,5207,22.733,bell,ple,weensie,that's an iron,do you know what this is honey ? that's an iron,night night puppy . do you know what this is honey ? that's an iron
10759,Lily,22,yyy truck book . 2896308_2899905,truck book,2,2,2,2,2,2,2,Lily/011022.cha,5215,22.733,butterflies brilliant,scaring darlene's,henna morrisons,iron .,that's an iron iron .,do you know what this is honey ? that's an iron iron .
10760,Lily,22,xxx yes . 2899905_2900723,yes,1,1,1,1,1,1,1,Lily/011022.cha,5223,22.733,shopies,drivers,militee,you wanna look at your truck book ?,iron . you wanna look at your truck book ?,that's an iron iron . you wanna look at your truck book ?
10761,Lily,22,it's woman . 2907571_2911240,it's woman,2,3,3,3,3,3,2,Lily/011022.cha,5234,22.733,yak tink,child peoples,toding puddings,woo what's going on there,maybe you can tell Manuela about the recycling woo what's going on there,you wanna look at your truck book ? maybe you can tell Manuela about the recycling woo what's going on there
10762,Lily,22,and a man . 2911240_2914438,and a man,3,3,3,3,3,3,3,Lily/011022.cha,5239,22.733,budge mailman racke,clocks your air,dodie wat yodel,woo what's going on there,maybe you can tell Manuela about the recycling woo what's going on there,you wanna look at your truck book ? maybe you can tell Manuela about the recycling woo what's going on there
10763,Lily,22,yyy moving a piano . 2914438_2919983,moving a piano,3,3,5,5,5,5,3,Lily/011022.cha,5247,22.733,mailman cheesy bock,squishing wobbly backs,scrub samson loosed,a woman and a man what are they doing ?,woo what's going on there a woman and a man what are they doing ?,maybe you can tell Manuela about the recycling woo what's going on there a woman and a man what are they doing ?
10764,Lily,22,recycle ! 2925861_2930991,recycle,1,1,2,3,1,3,1,Lily/011022.cha,5264,22.733,skip,half,turned,oh .,oh what's going on here oh .,very good oh what's going on here oh .
10765,Lily,22,recyclable [?] . 2930991_2935450,recyclable,1,1,3,4,2,4,1,Lily/011022.cha,5272,22.733,children's,lazy,spine,recycle !,oh . recycle !,oh what's going on here oh . recycle !
10766,Lily,22,it's cans . 2938123_2943181,it's cans,2,3,2,2,2,2,2,Lily/011022.cha,5286,22.733,airport missing,triceratops eat,flyby twisted,what are these ?,what do we see what are these ?,recycle truck . what do we see what are these ?
10767,Lily,22,bottles . 2943181_2947715,bottles,1,1,2,2,2,2,1,Lily/011022.cha,5297,22.733,goldrush,can't,needa,and what are these ?,cans . and what are these ?,what are these ? cans . and what are these ?
10768,Lily,22,and jugs [?] . 2947715_2954346,and jugs,2,2,2,2,2,2,2,Lily/011022.cha,5305,22.733,sore oop,achusetts colors,terrorize blimp,bottles .,and what are these ? bottles .,cans . and what are these ? bottles .
10769,Lily,22,sticks and (.) paper . 2954346_2959078,sticks and paper,3,3,4,4,4,4,3,Lily/011022.cha,5319,22.733,lofty piece dumped,instruction women racke,brontotherium safety mcgregor,and what what are these ?,and jugs right . and what what are these ?,and . and jugs right . and what what are these ?
10770,Lily,22,it's fruit in there . 2960575_2965945,it's fruit in there,4,5,4,5,4,4,4,Lily/011022.cha,5330,22.733,may piglets barlow teddy,helda sawdust tennis dobbin,deedeedeedoobah which grumble scarecrow,and what does she have in her bag,sticks and paper . and what does she have in her bag,and what what are these ? sticks and paper . and what does she have in her bag
10771,Lily,22,yyy . 2968441_2969478,,0,0,0,0,0,0,0,Lily/011022.cha,5341,22.733,,,,oh who's that,there's fruit in there . oh who's that,and what does she have in her bag there's fruit in there . oh who's that
10772,Lily,22,yyy . 2977638_2981180,,0,0,0,0,0,0,0,Lily/011022.cha,5354,22.733,,,,he's running out why is he running,recycling bin ? he's running out why is he running,who's under that recyclable bin recycling bin ? he's running out why is he running
10773,Lily,22,yeah . 2981180_2983531,yeah,1,1,1,1,1,1,1,Lily/011022.cha,5360,22.733,blobs,airplane,kate,oh my gosh he wants his jugs to be recycled .,he's running out why is he running oh my gosh he wants his jugs to be recycled .,recycling bin ? he's running out why is he running oh my gosh he wants his jugs to be recycled .
10774,Lily,22,oh no . 2983531_2986705,oh no,2,2,2,2,2,2,2,Lily/011022.cha,5368,22.733,mammal hangs,lullaby haircut,pleasure doriss,yes .,oh my gosh he wants his jugs to be recycled . yes .,he's running out why is he running oh my gosh he wants his jugs to be recycled . yes .
10775,Lily,22,oh mice [?] . 2986705_2989038,oh mice,2,2,2,3,2,2,2,Lily/011022.cha,5376,22.733,eyebrows doily,courtin apron,schmeichel crumple,oh no .,yes . oh no .,oh my gosh he wants his jugs to be recycled . yes . oh no .
10776,Lily,22,yeah . 2991745_2994101,yeah,1,1,1,1,1,1,1,Lily/011022.cha,5387,22.733,cheesy,ringmaker,dingding,oh look there's mice in the corn seed,oh . oh look there's mice in the corn seed,oh no . oh . oh look there's mice in the corn seed
10777,Lily,22,there's corn growing . 2994101_2997980,there's corn growing,3,5,5,5,5,5,3,Lily/011022.cha,5395,22.733,tooshy thomas massage,pooy tiggie im,tuner prod's milkshake,yes .,oh look there's mice in the corn seed yes .,oh . oh look there's mice in the corn seed yes .
10778,Lily,22,and sky it's raining . 2997980_3004813,and sky it's raining,4,5,5,5,5,5,4,Lily/011022.cha,5405,22.733,turtle billy's nan loo,ale clear golditocks laura,commercial naomi pointing saved,.,there's corn growing . .,yes . there's corn growing . .
10779,Lily,22,puppy . 3004813_3007438,puppy,1,1,2,2,2,2,1,Lily/011022.cha,5413,22.733,gazza,giu,trong,and sky it's raining .,. and sky it's raining .,there's corn growing . . and sky it's raining .
10780,Lily,22,"and a , &-um . 3007438_3011325",and a,2,3,2,2,2,2,2,Lily/011022.cha,5421,22.733,popper climbing,amy marigold,fold filled,puppy .,and sky it's raining . puppy .,. and sky it's raining . puppy .
10781,Lily,22,yyy . 3011325_3012100,,0,0,0,0,0,0,0,Lily/011022.cha,5429,22.733,,,,what's that ?,puppy . what's that ?,and sky it's raining . puppy . what's that ?
10782,Lily,22,and corn growing . 3013035_3018165,and corn growing,3,4,4,4,4,4,3,Lily/011022.cha,5435,22.733,hatch washing sides,ford desert leslie,buy gerbils shorter,is that the engine,what's that ? is that the engine,puppy . what's that ? is that the engine
10783,Lily,22,this is (.) mole . 3018165_3025661,this is mole,3,3,3,4,3,3,3,Lily/011022.cha,5443,22.733,breakfast annie shoe,search kleenex again,wellies ooh janitor,and the corn growing .,is that the engine and the corn growing .,what's that ? is that the engine and the corn growing .
10784,Lily,22,that's a bird . 3025661_3027700,that's a bird,3,4,3,3,3,3,3,Lily/011022.cha,5451,22.733,trucks armband noisy,cobra squeaksqueak lassie,china robbers sunset,that is a mole .,and the corn growing . that is a mole .,is that the engine and the corn growing . that is a mole .
10785,Lily,22,yyy dirt . 3034408_3040260,dirt,1,1,1,1,1,1,1,Lily/011022.cha,5459,22.733,messy,mam,hump,a mole is like it's not a bird he lives underground he tunnels around and eats dirt I think,that is a mole . a mole is like it's not a bird he lives underground he tunnels around and eats dirt I think,and the corn growing . that is a mole . a mole is like it's not a bird he lives underground he tunnels around and eats dirt I think
10786,Lily,22,and yyy . 3040260_3049596,and,1,1,1,1,1,1,1,Lily/011022.cha,5467,22.733,luna,peter,inski,oh that's the saddle and the horse food .,a mole is like it's not a bird he lives underground he tunnels around and eats dirt I think oh that's the saddle and the horse food .,that is a mole . a mole is like it's not a bird he lives underground he tunnels around and eats dirt I think oh that's the saddle and the horse food .
10787,Lily,22,a saddle and a horse .,a saddle and a horse .,5,5,5,7,5,6,5,Lily/011022.cha,5476,22.733,olie mato old opposite nap .,fruitit grapes high icebox macdonald .,paper blues rescuing steal baabaababa .,and there's a saddle .,oh that's the saddle and the horse food . and there's a saddle .,a mole is like it's not a bird he lives underground he tunnels around and eats dirt I think oh that's the saddle and the horse food . and there's a saddle .
10788,Lily,22,that's horse food . 3049596_3055118,that's horse food,3,4,3,4,3,3,3,Lily/011022.cha,5491,22.733,colt brown cupboard,dogger walnuts bububabafu,spencer lipstick's legos,a horse .,I know . a horse .,what's that ? I know . a horse .
10789,Lily,22,mm . 3055118_3057813,mm,1,1,1,1,1,1,1,Lily/011022.cha,5499,22.733,insects,schoolyard,warren,that's horse food for the horse you're right .,a horse . that's horse food for the horse you're right .,I know . a horse . that's horse food for the horse you're right .
10790,Lily,22,mm . 3057813_3059303,mm,1,1,1,1,1,1,1,Lily/011022.cha,5510,22.733,lk,wrenches,phonecall,the horse likes its horse food .,mm yummy . the horse likes its horse food .,that's horse food for the horse you're right . mm yummy . the horse likes its horse food .
10791,Lily,22,lunch . 3059303_3063300,lunch,1,1,1,1,1,1,1,Lily/011022.cha,5515,22.733,abcs,vim,wearin,the horse likes its horse food .,mm yummy . the horse likes its horse food .,that's horse food for the horse you're right . mm yummy . the horse likes its horse food .
10792,Lily,22,yyy . 3063300_3064523,,0,0,0,0,0,0,0,Lily/011022.cha,5520,22.733,,,,the horse likes its horse food .,mm yummy . the horse likes its horse food .,that's horse food for the horse you're right . mm yummy . the horse likes its horse food .
10793,Lily,22,xxx juice . 3067793_3070275,juice,1,1,1,2,1,1,1,Lily/011022.cha,5526,22.733,goosey,chair,roosters,oh they're having an apple and a sandwich and a drink for lunch,the horse likes its horse food . oh they're having an apple and a sandwich and a drink for lunch,mm yummy . the horse likes its horse food . oh they're having an apple and a sandwich and a drink for lunch
10794,Lily,22,juice . 3072150_3072943,juice,1,1,1,2,1,1,1,Lily/011022.cha,5534,22.733,flight,oatio,firebox,you think they're drinking juice for lunch,oh they're having an apple and a sandwich and a drink for lunch you think they're drinking juice for lunch,the horse likes its horse food . oh they're having an apple and a sandwich and a drink for lunch you think they're drinking juice for lunch
10795,Lily,22,yyy Clifford . 3074875_3076858,Clifford,1,1,2,2,2,2,1,Lily/011022.cha,5542,22.733,trapeze,holder,sizing,Mommy doesn't have any juice right now sweetie,you think they're drinking juice for lunch Mommy doesn't have any juice right now sweetie,oh they're having an apple and a sandwich and a drink for lunch you think they're drinking juice for lunch Mommy doesn't have any juice right now sweetie
